Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Placenta_Indiv1	Placenta_Indiv2	Placenta_Indiv3	Testis_Male1	Testis_Male2	Testis_Male3
Locus_192184	0.45	0.47	1.45	0.95	0.69	0.54	0.78	0.31	0.32	0.19	0	4.3	0.82	1.06	1.21	0.55	0.56	0.48	2.36
ENSMODG00000001881	0.81	1.88	0.35	0.83	0.21	30.27	15.21	6.3	5.73	11.63	13.06	4.15	10.26	7.06	36.69	10.4	0.34	0.33	0.63
ENSMODG00000020311	0.75	0.74	4.05	1.31	1.3	0.68	0.46	1	1.21	1.1	1.63	18.94	2.94	12.88	0.51	1.42	1.19	1.11	4.16
ENSMODG00000004840	4.43	2.73	4.58	1.3	1.36	0.43	2	1.33	1.63	1.84	2.26	2.47	1.78	3.81	0.58	2.12	5.41	3.54	5.98
ENSMODG00000012795	3.36	1.82	4.77	3.01	3.33	2.1	2.46	2.04	2.47	1.5	0.56	7.14	5.54	4.73	4.16	3.21	19.79	16.71	44.06
ENSMODG00000010527	0.34	0.21	0.14	0.4	0.17	141.71	114.98	0.03	0.16	0	0	0.17	0.08	0.08	0.02	0.13	8.04	12.08	17.58
ENSMODG00000017702	19.75	26.8	22.59	39.69	38.65	46.62	23.31	30.98	24.88	16.88	18.23	18.55	19.02	44.83	59.45	32.45	28.29	25.96	26.12
ENSMODG00000009717	18.9	33.86	6.56	35.53	45.59	79.06	41.39	32.78	34.76	17.64	24.68	11.22	31.57	4.17	29.62	14.34	11.69	8.73	2.94
ENSMODG00000020408	18.47	12.65	23.12	10.27	8.05	4.66	7.02	7.53	9.3	10.3	6.68	25.96	21.74	29.03	11.76	26.82	8.41	8.84	14.6
ENSMODG00000006547	0	0	0	0.36	0.36	0	0.51	3.09	2189.28	0	0	0	4.12	15449.4	20437.16	18233.89	1.18	0.29	0.16
ENSMODG00000011608	0.09	0.69	0.59	0.71	1.14	0.57	0.15	0.13	0.1	0	0.18	47.25	25.02	0.71	0.55	0.3	7.06	8.7	11.31
ENSMODG00000015593	9.64	16.58	8.38	17.3	20.17	39.45	44.76	83.62	79.96	364.24	401.81	10.17	12.63	14.87	21.1	12.94	54.27	39.2	37.74
ENSMODG00000015843	17.17	12.04	16.48	20.54	18.29	3.34	1.71	12.2	12.42	1.83	0.83	5.53	3.3	4.44	5.62	1.82	8.27	8.31	7.77
Locus_98641	0	0	0.06	0.08	0	0	0.05	0	0	0.17	0	0	0	0	0.12	0	8.15	8.59	6.56
Locus_373881	0	0	0	0	0	0	0	0	0	0	0	1.77	0.19	0	0	0	0	0	0
ENSMODG00000003706	0	0	0	0	0	0.14	0.69	0.08	0.24	0.15	0.22	0.36	0.17	0	0.31	0	0.11	0	0
ENSMODG00000008276	41.86	17.38	42	9.81	7.1	6.1	7.11	16.09	10.23	8.81	6.17	8.98	4.02	18.78	2.24	9.28	41.44	36.04	59.13
ENSMODG00000019329	25.9	11.94	17.75	15.37	10.05	16.48	11.73	17.24	9.04	21.57	18.54	12.28	3.27	12.71	0.4	3.27	49.08	56.92	118.5
ENSMODG00000014321	4.24	4.99	5.91	8.01	7.53	7.89	4.55	8.41	5.64	6.91	7.82	9.03	5.55	8.36	8.2	6.7	42.91	29.29	21.93
ENSMODG00000003468	15.17	14	61.16	7.66	7.3	5.14	11.18	6.16	7.35	10.26	9.36	42.31	10.76	44.18	5.88	16.72	33.74	48.4	119.65
ENSMODG00000009483	31.61	48.65	63.83	44.75	48.18	49.74	34.43	45.9	43.07	44.64	47.61	78.37	36.32	40.68	72.18	26.29	25.78	46.74	28.22
CUFF.303615	1	0.6	0	1.31	2.61	1.37	0.46	0	0	0	0	0.28	0.52	0	0.26	0.3	1.06	0.26	0.29
ENSMODG00000021008	0.04	0	0	0	0	0	0.03	0	0	0	0.16	0.17	0.43	0.18	0.04	0.31	0.08	0.23	0.08
ENSMODG00000023183	6.99	7.17	3.09	12.89	10.58	18.11	7.82	12.48	6.54	9.45	6.54	1.79	4.48	2.95	1.12	2.64	6.39	17.01	5.94
ENSMODG00000023558	2.75	2.37	2.67	2.17	1.71	1.36	1.57	1.05	1.35	0.53	1.04	2.95	3.54	3.28	2.58	1.91	1.95	1.44	1.9
ENSMODG00000020710	0.4	0.48	0.77	0.07	0	0	0.09	0	0	3.67	0.65	17.63	11.45	0.24	0	0.24	0.21	0.05	0.11
ENSMODG00000005809	39.38	36.93	44	38.59	37.34	126.24	103.04	13.15	12.43	4.45	5.26	35.99	27.6	12.86	14.09	10.32	13.17	16.79	21.11
ENSMODG00000018906	26.21	28.93	74.7	30.73	32.2	6.41	4.86	2.75	1.49	1.45	0.54	20.09	8.54	2.23	1.32	1.48	63.62	74.88	184.95
Locus_99061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0.89	0.73
ENSMODG00000015664	5.55	2.45	1.26	2.85	4.47	1.88	1.89	1.82	2.76	4.71	3.48	2.17	5.15	1.63	1.86	2.19	2.43	1.08	0.72
ENSMODG00000011921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.1
ENSMODG00000017505	13.43	15.55	19.67	12.33	10.37	18.94	14.73	24.58	29.97	15	27.25	35.55	26.34	51.24	52.25	37.18	2.77	6.29	6.62
ENSMODG00000014592	0	0	0	0	0	0	0.6	0	0	0	0	0.37	0	0	0	0	0	0.69	0
ENSMODG00000015851	10.01	11.64	7.52	16.87	22.72	16.26	13.86	30.22	19.8	35.65	43.82	8.28	24.62	8.22	31.77	14.76	32.57	39.37	21.76
ENSMODG00000007286	0.38	0.59	0.36	0.11	0	0.67	0.23	0.2	0	0	0.18	1.95	1.78	0.12	0.08	0.2	1.13	0.52	0.72
ENSMODG00000005197	56.88	110.21	41.6	45.43	38.66	115.46	187.29	60.34	94.21	61.7	62	23.75	65.91	50.32	217.77	112.12	90.22	117.32	60.49
ENSMODG00000017402	0	0	0	0	0	0	0	0	0	0	0	0.31	0.12	0	0.57	0	0	0	0
Locus_419846	0	0	0	0	0	11.72	11.78	0	0	0	0	0	0	0	0	0	0	0	0
Locus_122076	0.34	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.15	2.68
blastnPan.Locus_73315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_374888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0.59	0.81
ENSMODG00000020816	3.15	4.49	1.76	6.36	8.47	9.15	5.7	5.26	3.64	8.88	11.47	3.13	4.17	2.95	9.11	3.49	2.2	1.63	0.59
ENSMODG00000012510	0.05	0	0	0	0	0	0	0.14	0.21	0	0.38	0	0.07	0.08	0	0.21	0	0.09	0.25
ENSMODG00000023282	0.48	0	0	4.39	1.64	8.02	2.3	8.01	2.02	25.88	16.38	0.23	13.32	2.78	8.95	14.52	0	0.44	0
Locus_190710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	1.13
ENSMODG00000014485	0.08	0	0	0.87	0.95	0.4	0.13	0	0	0	0	0	0	0	0	0	43.72	37.67	85.38
ENSMODG00000020980	2.38	1.96	3.16	1.08	1.22	20.39	15.07	7.3	7.37	7.43	6.89	6.4	5.87	8.2	5.68	8.43	0.37	1.04	0.7
ENSMODG00000009439	6.32	5.19	3.64	5.72	7.25	12.81	13.54	10.42	6.82	30.18	26.32	3.7	6.37	1.99	1.97	1.45	4.28	6.68	6.11
Locus_121282	0	0	0	0	0	0	0	0	0	0	0	0.15	0.11	0.09	0.09	0	0.97	2.5	4.8
ENSMODG00000002699	0.64	1.34	0.1	0	0.12	10.25	4.38	0.75	0.9	1.38	0	0.37	1.01	0.36	0.57	0.56	1.19	0.69	0.43
ENSMODG00000007321	9.86	6.64	15.43	6.68	6.7	15.52	36.58	5.44	9.29	7.5	7.32	26.26	17.13	23.48	24.32	17.08	8.68	9.51	17.71
ENSMODG00000001269	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.16	0.55	0.21
ENSMODG00000016862	15.85	8.21	8.75	11.23	9.1	4.88	7.29	4.63	5.11	6.41	6.05	3.99	4.03	3.94	1.42	6.8	8.09	6.59	6.32
ENSMODG00000005363	24.15	16.97	18.67	10.56	5.98	0	0	0	0	0	0	0	0.12	0.02	0	0.02	0	0	0
ENSMODG00000016381	21.42	6.47	9.33	23.34	16.46	5.85	4.98	5.99	4.79	4.22	4.51	3.28	2.84	2.47	0.75	6.28	31.11	36.82	26.44
Locus_88472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0.59	3.67
Locus_120983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0.76	0.76
ENSMODG00000011903	34.61	44.22	62.7	37.33	42.1	52.62	49.09	45.3	34.44	46.04	31.71	58.45	36.59	46.78	35.95	29.02	13.14	12.61	15.51
Locus_376447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07	0.79	0.86
ENSMODG00000018608	35.98	28.61	57.11	20.39	16.76	0	0.03	0	0	0	0	0.87	1.12	0	0	0.04	0	0.17	0.13
ENSMODG00000003160	0.09	0	0.14	0.49	0.27	0.23	0.04	0	0	0.12	0.18	3.96	4.41	14.16	13.5	9.56	0.09	0.17	0.21
ENSMODG00000002529	11.35	7.97	30.99	7.49	7.62	8.06	12.3	11.08	12.65	18.09	10.91	37.08	17.67	34.69	18.47	19.14	30.11	26.35	87.18
ENSMODG00000011207	5.4	5.9	2.93	9.45	8.85	16.45	9.34	8.2	7.76	4.73	3.99	5.88	5.75	1.66	1.73	2.25	14.82	12.21	8.03
ENSMODG00000014826	0.51	0.1	0.05	0.66	0.22	0	0	0.07	0	0	0	2.05	0.49	0	0.04	0.05	0.45	1.54	1.63
blastnPlatypus.Locus_165	0	0	0	0	2.78	0	0	0	0	3.14	0	0.6	0	0	0	0	0	0	0
Locus_92037	0	0	0	0	0	0	0	0	0	0	0	4.15	2.63	0.6	0.22	0.25	0	0	0
ENSMODG00000007789	0.27	0.55	0.13	0.15	0	0	0.53	0.93	1.96	2.73	2.52	0.71	0.82	1.54	2.24	2.36	0.25	0	0.33
ENSMODG00000010040	23.26	26.04	4.49	0.17	0	0.72	0.12	13.44	44.87	0	0	1.47	8.66	1983.34	1766.04	1885.82	0	0	0.23
ENSMODG00000017154	6.52	6.3	11.36	4.23	3.77	5.65	6.67	8.17	5.39	6.82	7.91	16.82	10.32	16.65	3.45	5.84	14.04	14.97	21.56
ENSMODG00000012872	52.99	58.05	62.34	62.55	85.58	84.09	42.26	52.4	24.32	71.77	62.21	18.66	28.69	49.84	60.42	44.38	29.25	36.06	22.33
ENSMODG00000004834	2.7	3.04	1.57	2.46	2.44	35.1	28.06	12.32	8.7	8.17	9.13	20.8	15.38	6.98	1.53	4.94	4.78	7.23	3.08
ENSMODG00000005310	3.75	4.76	7.79	1.95	3.2	3.75	5.76	3.28	4.28	3.7	3.73	11.59	7.7	15.47	11.75	14.01	7.03	9.39	22.54
ENSMODG00000010780	0.07	0	0	0.66	0.66	0	0	0	0.31	0	0	0	0.31	0	1.03	0.6	0.54	0.4	0.14
Locus_34881	0	0	0	0	0	0	0	0	0	0	1.48	0.19	0.14	0	0	0	2.17	0.71	0.78
Locus_34892	0	0	0	0	0	1.01	0.11	0	0	0	0	0	0	0	0	0	1.83	1.94	9.75
Locus_372716	0	0	0	0	0	0	0	0	0	0	0	0.15	0.11	0.25	0.54	0	0	0.28	0.76
Locus_317638	1.18	1.51	0.87	0.62	0.82	0.87	0.29	1.01	0	0.47	0	2.66	1.37	1.81	3.71	0.95	0.34	0.83	1.26
ENSMODG00000012773	14.59	10.66	2.52	28.2	22.32	83.91	37.22	44.04	21.09	83.23	112.46	2.68	8.43	4.25	7.89	17.89	36.61	41.71	6.15
Locus_319817	0	0	0	0	0	0	0	2.32	3.01	0	0	0	0	0.59	0.21	0.5	0	0	0
ENSMODG00000001545	35.97	46.51	75.78	36.84	40.78	40.63	38.03	58.17	95.53	39.92	33.68	20.57	17.28	1625.56	759.63	283.66	38.04	57.8	54.41
ENSMODG00000024303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000025302	3.21	1.84	1.91	3.04	2.64	3.97	3.81	5.09	3.27	10.25	10.51	8.22	15.59	3.03	6.1	6.71	6.98	5.16	5.73
Locus_377041	1.61	2.32	0.83	2.13	1.83	1.78	0.89	3.97	3.4	0.64	0.47	0.79	1.25	0.31	4.41	1.04	0.92	2.04	0.62
ENSMODG00000003442	59.09	76.75	23.74	79.82	96.37	332.58	127.21	81.59	47.24	134.96	44.89	12.68	51.34	38.2	110.53	61.02	10.3	8.68	3.74
Locus_228201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.58	8.99	26.49
ENSMODG00000010963	0.06	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	788.6	582.92	191.42
blastnGorilla.Locus_94046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000249508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_319671	0.11	0	2.57	0	0	0	0	0	0	0	0	0.22	0	0	0	0	11.18	7.96	5.78
blastnMacaque.Locus_192060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9
Locus_315173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0.52	1.41
ENSMODG00000007220	3.22	2.59	5.46	3.12	3.37	1.93	1.97	0.98	1.21	0.26	1.15	4.53	3.92	1.28	1.26	0.67	3.68	2.98	8.95
Locus_188803	0	0	0.34	0	0	0	0	0	0	0	0	4.08	0	0.3	0.53	0.25	1.77	4.04	33.7
blastnMacaque.Locus_429562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000001369	8.67	8.02	8.68	8.04	7.92	46.57	56.41	8.04	7.46	7.66	6.66	17.28	15.24	18.73	11.58	19.17	11.39	13.08	15.48
blastnHuman.ENSG00000232170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000018259	0.07	0.31	0.14	0.51	0.34	0	0	0	0.31	13.72	12.95	2.03	2.14	4.8	3.3	4.8	17.05	19.39	38.2
ENSMODG00000016264	1.84	1.13	0.89	0.5	0.31	0.78	2.26	0.08	0	40.71	21	1.43	2.05	0	0	0	0.2	4.07	0.35
ENSMODG00000013799	0	0	0	0	0	0	0	0	0	0	0	0.42	0.15	0.53	0.76	0	0	0	0
ENSMODG00000018724	8.38	9.74	13.49	5.36	3.12	1.54	4.65	0	0	0.42	0	2.92	2.33	0.13	0.57	0	2.7	2.95	3.94
ENSMODG00000019262	3.04	0.67	1.49	3.68	3.1	3.07	6.47	1.19	1.35	0	0	10.24	8.79	1.69	0.57	0.17	6.45	6.56	6.47
ENSMODG00000019881	34.63	61.92	38.66	94.59	116.82	210.01	153.78	53.61	44.11	105.71	80.47	19.45	20.8	8.7	16.83	8.52	43.9	28.84	31.09
ENSMODG00000023483	6.06	5.79	8.73	11	9.73	3.04	3.57	1.13	1.56	0.56	0.44	5.44	4.17	4.24	3.45	2.03	4.03	4.21	4.83
Locus_376754	0.16	0	0.3	0	0	0	0	5.44	7.58	10.44	1.78	0	0	0.78	0.28	2.28	0	0	0
ENSMODG00000000511	0	0	0	0	0	0	0	0	0	2.66	1.83	0	0.05	0.29	0.24	0.07	0	0.13	0.34
CUFF.31677	0	0	0.36	0	0.09	0	0	0	0	0	0	2.83	0	0.07	0	0.04	0.15	0.08	0.57
Locus_373119	0	0	0	0	0.19	0.8	0	0.23	0	0	0	0.08	0.24	1.38	0.3	1.22	0.93	0.61	1.32
ENSMODG00000016808	1.79	1.27	1.01	1.6	1.29	1.46	0.98	0.73	1.66	2.47	1	2.09	1.36	1.09	0.7	0.64	4.21	6.79	15.3
ENSMODG00000006421	1.73	0.66	0.76	1.08	1.79	0.75	0.63	1.98	1	2.03	1.2	0.46	0.97	0.78	0	0.33	4.38	2.88	1.41
ENSMODG00000024606	43.54	36.57	42.88	48.62	39.66	60.82	33.92	51.54	37.4	136	126.26	17.17	16.51	33.26	17.92	90.54	31.92	40.36	30.69
ENSMODG00000012182	0.45	1.34	0.43	0.15	0.44	0.15	0	0.27	0	0	0	8.15	5.82	0.75	0.29	0.07	5.36	7.46	6.13
ENSMODG00000017219	2.96	0.97	2.57	2.13	1.88	2.95	4.75	0.94	1.87	0.72	0.97	4.21	1.79	4.85	1.1	1.58	0.86	0.77	1.01
ENSMODG00000000495	3.02	1.8	3.06	7.89	5.93	1.21	1.26	1.54	1.89	2.61	1.36	2.42	3.01	1.34	1.14	1.31	6.91	6.87	10.17
ENSMODG00000022568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000018151	270.11	534.68	1009.61	337.95	436.82	953.76	1048.48	362.56	475.39	393.64	460.75	142.11	82.5	1935.93	797.58	614.29	149.13	160.11	273.94
ENSMODG00000006521	63.66	63.66	121.25	76.19	83.23	37.89	44.3	14.51	18.29	0.82	0.44	8.31	6.26	7.02	10.84	5.53	13.33	21.02	24.03
Locus_98819	7.25	7.28	8.18	1.74	3.45	0.14	0.19	0.41	1.6	0.45	0	1.79	1.87	1.84	0.36	2.13	12.33	12.74	9.74
ENSMODG00000009615	1.04	1.17	0.63	0.11	0.15	6.39	3.78	0.69	0.42	0	0.13	1.74	2.09	0.33	0.88	1.1	3.43	2.84	1.71
ENSMODG00000008402	32.72	21.26	54.74	14.97	16.43	12.68	22.27	13.42	24.68	33.36	21.27	58.64	51.72	49.91	82.41	56.79	13.3	18.51	27.03
Locus_192077	0	0	0	0	0	0	0	0	0	0	0	3.76	1.5	0.25	0	0	0	0	0
ENSMODG00000002532	4.35	5.79	3.39	2.87	3.8	3.99	3.27	17.32	16.45	0.24	1.76	2.76	3.58	7.32	10.81	10.67	1.38	0.93	0.92
ENSMODG00000025623	8.3	8.65	33.31	12.55	10.61	166.25	142.59	33.34	43.87	38.34	32.74	42.34	24.16	74.14	37.33	32.53	16.17	10.02	41.41
ENSMODG00000019505	2.91	1.72	2.74	2.11	1.92	2.7	2.38	7.96	4.36	9.96	6.85	2.51	3.77	1.93	1.37	2.47	2.58	2.96	1.74
ENSMODG00000012388	0.93	0.48	0.74	0.62	0.09	0.18	0.74	2.91	4.41	4.97	1.76	2.76	3.38	1.16	0.07	1.21	48.63	50.93	98.37
Locus_317030	0.11	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0.12	1.64	0.81	2.91
Locus_121208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28	2.46	2.1
ENSMODG00000024865	0.99	1.78	1.75	1.84	1.34	1.53	2.57	4.4	3.84	4.54	4.06	2.4	2.45	3.02	4	2.35	2.88	2.45	5.8
ENSMODG00000009558	14.77	22.39	8.71	6.99	5.01	26.81	19.43	6.41	10.19	2.77	2.48	1.96	4.5	1.98	11.6	4.43	0.85	0.81	0.37
ENSMODG00000023815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.04	0.02
Locus_230007	0.24	0	0	0	0	1.14	0	0	0	0	1.81	0	0.34	0	0	0	0	0	2.14
ENSMODG00000000130	21.61	16.96	5.69	32.78	28.84	12.75	10.33	84.05	28.15	9.15	20.83	3.84	4.39	2.83	15.95	0.93	0.55	0.41	0.66
Locus_91216	0	0	0.17	0	0	0	0	0	0	0	0	0.17	0.12	0	0	0	1.28	2.36	4.11
ENSMODG00000005663	1.93	3.62	4.08	3.43	4.07	0.92	0.46	0.67	1.22	0.25	0	0.24	0.49	0.16	1.03	0.61	16.13	11.31	11.73
ENSMODG00000023624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09	1.51	2.19
ENSMODG00000009958	338.64	307.64	265.56	672.87	521.61	37.16	23.39	4.3	4.46	0.59	0.22	75.01	66.51	1.76	0.46	1.43	25.02	30.58	26.02
ENSMODG00000009478	3.47	5.09	3.5	3.38	2.83	11.97	8.27	14.17	17.61	11.48	14.59	12.21	16.31	12.47	17.91	14.28	7.2	8.16	7.28
ENSMODG00000002962	0.24	30.42	0.23	1651.81	2334.78	0	0	0.33	0.5	17.59	62.7	2.99	2.81	11.55	8.6	3.45	0.44	1.51	1.06
ENSMODG00000000375	5.37	9.21	11.94	11.11	7.67	3.02	5.4	30.53	75.6	861.26	1382.29	32.21	28.76	6.3	5.43	35.46	15.24	20.62	28.93
ENSMODG00000018842	29	40.29	55.3	44.38	47.04	45.66	37.72	18.23	19.88	10.77	11.93	33.87	24	33.23	40.96	30.36	35.44	51.23	42.44
ENSMODG00000020292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0
ENSMODG00000007822	33.1	21.83	13.76	26.45	19.1	15.05	13.55	84.63	50.55	763.41	599.77	9.83	14.62	24.49	6.48	37.16	17.63	17.73	15.78
ENSMODG00000011412	41.76	52.66	68.63	30.06	37.05	28.77	24.22	49.88	67.09	68.67	72.1	61.27	36.05	41.88	81.66	30.48	23.76	32.61	23.11
Locus_313385	1.25	0.65	1.91	0.24	0.48	0	0	0	0	0	0	0.2	0.08	0	0	0	2.33	1.82	0.88
Locus_189480	1.87	1.35	1.14	2.02	2.09	0.64	0.18	0.43	0.4	0.59	1.02	2.28	2.86	0.25	1.02	0.24	1.14	1.61	1.49
Locus_91929	0.5	0.52	0.96	1.29	1	0	0	0	0	0	0	0.31	0.27	0.21	0	0	0.23	0.69	0.62
ENSMODG00000019840	3.79	9.03	1.74	3.32	6.59	18.16	14.49	901.93	688.09	8.38	1.37	6.54	11.63	17.12	105.56	48.41	9.4	7.28	1.98
Locus_315803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	2.16	0.84
Locus_34527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0.62
blastnMouse.Locus_112411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000010074	0.17	0.1	0.07	0.55	0.05	1784.53	1475.93	0.03	0.9	0.12	0	0.91	0.08	0.02	0.02	0	0.04	0.17	0.2
Locus_193149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16	2.77	1.41
ENSMODG00000006298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUFF.2749	0	0	0	1.51	1.34	0	0	0	0	0	0	0.22	0.05	0.12	0	0	0	0	0.07
Locus_322822	0	0	0	0.3	0	0	0.41	0.36	0	0	0	0.13	0	0	0	0	0	0	3.72
Locus_188446	0	0	0	0	0	0	0	0	0	0	0	8.54	11.58	0.43	1.65	1.14	0	0	0
ENSMODG00000016726	16.28	12.62	65.63	14.1	12.83	8.91	8.78	8.51	9.39	13.29	11.43	21.81	5.48	12.56	5.99	5.82	8.75	14.83	18.24
ENSMODG00000001876	284.86	307.03	346.5	408.33	314.66	580.04	252.12	2934.75	2078.59	5665.59	6331.91	1315.42	1049.43	597.89	663.04	418.15	5744.22	3254.56	8209.77
ENSMODG00000007624	8.79	14.44	10.79	43.12	43.99	1.53	3.18	2.44	2.76	0.25	0.38	0.33	0.59	1.23	0.79	2.5	9.34	11.43	4.34
ENSMODG00000001371	25.21	25.37	16.03	32.95	32.44	32.83	25.55	25.91	20.28	17.42	19.88	35.16	26.84	23.1	6.52	14.68	76.08	92.61	84.68
Locus_319384	0	0	0	0	0	0	0	0	0	0	0	1.37	0	0.67	0	0	0	0	0
ENSMODG00000004164	5.94	5.54	10.06	5.09	4.24	17.4	16.64	8.41	5.25	7.76	7.42	33.56	14.49	14	8.05	5.57	32.28	38.82	68.19
ENSMODG00000009685	56.3	47.16	97.57	55.15	57.95	88.29	64.1	44.84	52.56	63.34	65.9	51.39	41.53	90.12	107.77	83.06	30.63	60.41	98.42
ENSMODG00000001169	5.17	1.88	2.17	1.76	1.95	7.46	7.86	5.35	3.24	15.93	10.65	2.52	3.89	2.14	0.32	4.77	1.43	3.06	1.17
Locus_186881	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	12.53	18	4.75
Locus_317937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	1.89	2.06
ENSMODG00000009225	0.21	0.18	0	0	0	0.2	0.34	2.26	1.62	0.44	1.3	0.46	0.71	0.14	0.08	0.09	0	0	0
ENSMODG00000011474	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0
Locus_319501	0	0	0	0	0	0	0	0	0	0	0	0.04	0.12	28.94	10.26	97.35	0.16	0	0
ENSMODG00000008090	1.66	2.24	1.8	1.88	1.87	1.61	1.69	1.82	2.14	1.52	1.44	4.29	5.46	1.75	2.44	2.18	21.01	22.84	20.66
ENSMODG00000000154	17.85	16.21	38.93	36.1	47.22	0.53	0.47	18.88	15.15	1.58	1.49	12.91	7.85	7.02	9.26	5.04	0.86	0.58	0.89
ENSMODG00000013787	0	0	0	0.21	0	0.44	0.15	0.52	0.39	5.25	2.11	0.27	0.94	1.69	2.97	0.58	0	0.34	0
ENSMODG00000012685	1.23	1.39	0.84	1.53	1.64	0.74	1.32	1.51	1.09	2.38	2.15	0.98	1.06	1.15	1.51	1.08	5.82	7.15	4.56
ENSMODG00000024049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.88	0.54
Locus_193328	0.17	0.36	0	0	0	0.42	0	0	0	0	0	0	0	0.14	0	0	0.32	3.34	2.86
Locus_372211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	2.1	12.33
ENSMODG00000023409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019126	76.12	59.91	31.16	117.46	115.45	1.66	0.97	2.42	0.73	0	1.98	13.89	15.47	17.42	35.94	11.42	8.69	4.13	1.81
blastnPan.CUFF.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000015391	71.3	102.08	159.18	37.79	66.05	1.3	1.75	1.9	3.45	1.4	0	13.05	3.15	12.44	41.94	186.6	0	0	0
Locus_391005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	1.69	1.27
CUFF.74133	0	0	0	0	0	0	0	3.03	7.8	10.62	18.98	0.11	0	0	0	0	0	0	0.76
ENSMODG00000000183	1.33	2.01	1.54	0.65	1.18	1.04	1.17	0.65	0.63	211.29	251.01	20.98	44.76	8.57	155.01	252.9	0.06	0.09	0.17
Locus_228641	0.04	0	0.08	0.09	0.09	0.19	0.82	0.22	0.17	0.4	0	0.11	0.08	0.06	0.14	0.08	3.49	5.3	5.45
ENSMODG00000000557	0	0	0	0.19	0	0	0	0	0	0	0	0.25	0.09	0	0	0	0	0.08	0.08
ENSMODG00000013447	16.9	8.38	17.96	13.95	15.04	15.99	13.62	35.71	23.3	2.49	3.67	7.68	7.6	140.81	38.42	46.16	16.59	28.46	27.87
Locus_313697	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0.31	1.52
ENSMODG00000017262	21.97	17.59	45.44	12.58	8.74	7.35	21.1	11.62	15.29	23.15	20.01	24.5	20.77	24.6	16.69	22.49	9.98	10.24	26.98
ENSMODG00000010618	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.46	0	0	0
ENSMODG00000024882	5.53	5.83	3.09	1.95	2.72	2.2	4.2	2.11	3.1	24.24	36.14	6.96	11.09	3.55	3.27	4.37	10.32	8.07	5.81
