Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Ovary_Female3	Testis_Male1	Testis_Male2	Testis_Male3	Testis_Male4
Locus_177779	0	0	0	0	0	0	0	0	0	0	0	57.33	3.76	13.67	0	0	0	0
ENSOANG00000005962	12.79	11.02	23.02	8.84	6.66	31.02	30.45	14.98	7.77	12.36	15.24	9.27	5.56	3.31	7.77	4.41	5.91	6.13
ENSOANG00000011833	12.04	9.2	5.38	47.08	78.37	3.11	7.76	7.51	2.44	0	0	0.55	2.14	2.32	0.47	0.36	0.69	0.51
ENSOANG00000012362	5.01	5.64	190.66	0.66	14.18	22.87	3.68	864.76	108.54	2443.05	2375.48	579.91	2597.13	1646.18	5.53	5.57	38.65	3.29
Locus_35242	0	0	0	0	0	0.74	0	0	0	0	0	0.57	0.52	0.24	0	0.19	0	0
ENSOANG00000010908	62.83	88.36	80.51	46.53	72.8	162.04	240.29	61.28	66.96	58.76	76.72	44	45.94	59.51	35.15	63.65	46.82	58.72
ENSOANG00000012033	15.58	11.12	45.87	11.31	8.86	0.45	0.32	30.58	38.19	60.5	43.89	19.13	12.87	9.73	63.63	26.18	48.89	99.13
ENSOANG00000003625	37.91	22.86	22.97	12.06	7.2	48.41	34.41	6.61	10.1	7.17	4.76	136.59	185.99	86.19	81.47	90.49	53.12	132.98
ENSOANG00000021282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.31	0	0.15	0
ENSOANG00000012628	1.15	1.3	3.67	1.12	0.82	0.84	0.83	0.43	0.25	0.36	0.18	109.45	20.28	27.2	24.09	19.16	19.59	48.25
ENSOANG00000014732	0.21	0.41	0.29	0.62	1.15	0.18	0	980.98	88.51	475.41	116.12	1.52	0.83	1.22	0.22	0.99	0.21	0.03
ENSOANG00000014439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000009602	0	0.07	0	0	0	0	0.15	0	0	0	0	0.03	0.04	0	0	0	0.15	0.05
ENSOANG00000020748	7.42	11.85	11.86	2.08	5.09	0.8	5.8	31.76	31.12	2.25	0	14.55	16.71	19.54	206.89	111.95	142.44	124.74
Locus_57036	2.68	2.1	2.92	3.18	2.28	2.01	1.78	2.16	1.79	1.35	1.63	1.85	1.44	1.34	1.78	0.83	0.9	1.41
ENSOANG00000012515	0.99	0.63	0.59	0.32	0.36	0.37	0.44	0	0.48	1.71	0.88	0.94	3.76	3.18	0.44	0.96	1.08	0.69
ENSOANG00000000872	30.57	32.43	27.82	31.78	44.91	45.7	17.33	53.97	48.54	5.84	11.56	10.15	18.28	16.29	52.78	36.98	32.83	21.1
ENSOANG00000004240	374.43	283.91	151.62	449.85	376.68	1530.47	1725.52	425.8	501.31	588.11	639.11	103.65	188.63	270.18	176	206.19	288.13	108.15
ENSOANG00000004655	6.1	10.52	28.53	1.5	1.88	3.85	4.18	178.09	138.75	399.29	252.5	144.78	43.73	65.92	0.93	2.91	0.45	8.02
Locus_179380	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	1.45	0.47	1.06	2.47
ENSOANG00000022028	0.08	0.11	0.64	0	0.1	0	0	0	0	0	0.24	0.72	0.43	0.39	1.21	1.68	1.42	6.72
Locus_179156	6.18	1.52	0.8	1.73	2.61	5.99	7.24	1.51	1.76	1.25	4.78	0.68	2.36	0.86	1.61	1.39	1.96	0.25
ENSOANG00000020960	1.29	1.89	5.33	5.75	2.37	11.48	29.56	0.34	2.39	1.7	3.97	3.02	2.14	1.46	1.1	1.03	0.18	1.48
ENSOANG00000007877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000007136	10.3	5.14	15.38	16.4	7.29	16.7	8.18	10.75	6.55	18.59	8.09	41.28	18.7	17.27	3.82	6.72	4.79	15.43
ENSOANG00000001407	2.87	0.74	15.34	2.33	2.36	25.26	23.77	1.05	1.1	1075.22	675.44	402.81	182.32	221.73	7.18	17.6	8.21	38.07
ENSOANG00000012718	303.52	272.89	273.84	201.22	247.43	494.77	535.92	265.6	258.1	318.62	250.67	120.5	632.94	759.36	168.07	247.91	202.29	295.08
Locus_7571	0	0	0.58	0	0	0	0	0	0	0	0	0.56	0	0	0	0	0	0
Locus_191643	0	0	0	0	0.23	0	0	0	0.31	0	0	0	0.17	0.15	0	0.37	0.84	0.36
Locus_33493	0.23	0.68	0.24	1.55	1.46	0	0	0	0	0	0	0	0	0	0.72	0	0	0
ENSOANG00000013996	6.4	4.98	16.8	10.72	8.7	3.84	4.63	4.51	5.76	6.78	5.69	26.71	15.32	10.25	39.15	27.38	30.28	76.08
Locus_93780	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	8.93	3.8	7.02	5.55
ENSOANG00000000226	14.58	13.59	8.95	11.98	16.58	3.08	5.58	9.6	10.15	8.64	1.84	8.87	7.9	17.56	15.81	33.55	22.23	20.82
ENSOANG00000019821	12.78	11.3	3.09	18.59	28.6	6.61	5.32	11.25	7.99	14.43	39.51	3.95	25.36	21.25	29.29	14.96	11.69	3.52
ENSOANG00000001045	0	1.68	11.85	0	0	0	0	0	1.95	0	0	15.9	10.47	3.8	3.57	5.4	5.23	8.33
Locus_75685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44
ENSOANG00000015202	127.1	94	345.76	67.48	147.74	327.46	604.09	405.18	323	162.88	169.54	222.6	117.34	203.48	201	187.51	218.17	635.08
ENSOANG00000008395	4.05	1.81	1.08	0.21	0.12	0.49	0	0	0	0.91	0.87	4.68	8.64	8.78	0.59	0.25	0.14	0.05
ENSOANG00000011698	44.51	46.17	554.81	44.89	35.17	66.61	86.25	44.12	30.97	54.41	49.02	301.14	42.47	25.62	31.88	32.27	31.9	183.41
ENSOANG00000008706	0.15	0	0.08	0.33	0.18	0.19	0.45	60.68	35.39	2.47	5.18	54.28	27.88	14.41	6.15	6.29	8.22	11.68
ENSOANG00000013679	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0.2	0.31	0
ENSOANG00000010316	10.09	5.77	10.54	5.89	8.21	18.77	26.47	18.43	22.11	10.87	12.42	28.76	19.17	18.1	12.77	12.27	15.65	15.7
ENSOANG00000015284	31.65	27.61	113.77	32.11	22.95	12.87	6.32	15.52	8.49	5.08	4.57	110.63	20.51	12.22	34.52	21.8	22.89	73.27
ENSOANG00000003191	3.98	2.96	12.39	1.08	0.86	22.93	36.32	1.37	2.33	4	0.67	18.41	10.59	8.56	1.68	3.76	1.92	7.43
ENSOANG00000003837	28.63	37.47	72.72	30.29	24.12	38.66	30.43	37.32	30.95	33.66	32.66	93.88	37.94	19.97	66.72	47.26	73.04	108.56
ENSOANG00000006995	33.81	37.18	60.04	38.25	34.86	29.07	46.7	33.54	32.48	51.64	30.63	51.36	30.44	30.4	22.92	21.67	19.32	32.12
Locus_59303	0.08	0.35	0.16	0.09	0.3	0	0	0	0	0	0	0	0	0.07	32.66	25.76	29.81	18.31
ENSOANG00000004529	1.05	14.88	1.46	52.38	30.48	0	0	0.26	0.45	0	0	0	0	0.15	0	0.12	0.54	0.04
ENSOANG00000015814	23.65	16.92	12.26	26.98	20.89	7.65	10.3	4.67	4.46	3.3	4.92	5.58	16.35	4.82	2.84	3.76	5.2	2.38
ENSOANG00000000704	6.65	5.71	10.45	4.62	4.7	2.29	2.74	8.2	8.37	7.37	5.99	12.91	17.09	10.44	5.04	4.93	2.94	4.23
Locus_45238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99	0.65	0.97	3.1
Locus_170806	0	0	0	0	0	1.06	0	0	0	0	0	2.58	0.94	0.51	0	0	0.31	0.2
Locus_64638	0.29	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0.39	0.45	1.56
Locus_38723	0.19	0.19	0.52	0	0	0	0	0	0	0	0	5.46	3.46	6.8	28.33	17.68	35.42	34.1
ENSOANG00000021549	0.26	0.25	0.53	0.1	0	0	0	0	0	0	0	0	0	0.07	12.35	6.9	11.13	6.93
Locus_177592	0.2	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0.62	0.54	2.43	0.48
ENSOANG00000008063	8.52	8.74	14.4	9.33	8.75	6.6	8.91	8.26	4.29	2.82	2.44	22.09	13.17	8.24	2.46	1.7	1.77	2.72
Locus_170830	0.45	0	0.46	1.33	0.19	0	0	0.88	0.13	0	0	0.2	0.2	0.06	0.23	0.7	0.57	0.62
ENSOANG00000000653	115.54	48.33	205.86	46.54	63.32	39.22	58.57	88.4	95.16	55.67	20.63	261.09	159.58	139.52	43.61	36.97	29.21	55.31
ENSOANG00000020650	23.43	33.39	34.96	23.87	21.95	20.2	45.21	38.01	46.12	63.16	50.06	23.22	27.39	35.31	29.77	29.84	42.12	50.44
ENSOANG00000008682	12.48	9.31	12.59	10.07	12.94	8.71	11.46	20.98	28.06	52.75	36.61	50.26	70.17	83.35	49.2	48.55	61.79	53.48
ENSOANG00000010881	31.4	34.76	4.79	118.85	141.37	0.93	0.28	1.58	1.84	0.11	0.14	3.21	7.56	8.58	1.26	1.45	1.23	0.26
ENSOANG00000003981	5.46	4.1	12.64	3.71	4.34	3.6	7.02	3.14	4.56	6.99	6.62	40.9	63.49	27.13	5.35	7.3	5.22	4.68
Locus_41891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	0.7	1.23	1.79
ENSOANG00000007408	85.79	49.14	155.01	47.52	53.1	46.51	56.79	103.91	85.07	61.47	54.36	182.43	144.32	103.02	42.9	48.61	36.66	61.38
ENSOANG00000007814	32.3	22.82	56.35	30.74	30.11	18.26	26.34	16.4	24.08	17.7	17.43	127.31	78.3	82.51	22.86	28.27	22.15	48.18
ENSOANG00000003914	115.86	185.21	46.27	147.72	237.01	451.32	332.11	518.38	310.42	349	639.47	25.08	96.4	101.58	62.05	103.71	53.03	29.31
CUFF.149784	0.3	0	0	0.17	0	0	0	0	0.26	0	0	0.8	0.55	0.5	0.94	0.41	0.92	0.29
ENSOANG00000010536	28.62	32.79	9.54	22.24	36.17	40.59	27.72	47.56	29.17	25.69	39.58	13.3	14.61	30.69	43.23	47.82	41.39	20.63
ENSOANG00000007697	0	0	0	0.62	0	0	8.71	0	3.8	0	5.17	0	0	0	8.72	0.75	0.85	0
ENSOANG00000005279	0	0	0	0.36	0.21	0	0	0	0	0	0	0	0	0.13	0.51	0.55	0	0.55
ENSOANG00000008518	4.46	1.88	28.5	4.64	4.34	14.43	9.71	1.87	0.68	27.97	40.9	50.26	8.9	6.96	5.23	2.53	3.77	9.87
ENSOANG00000007558	6.23	5.08	19.82	9.59	5.09	214.69	190.61	4.57	9.3	1.19	2.28	24.73	8.41	9.51	5.51	5.29	9.07	13.75
ENSOANG00000012613	29.03	41.21	22.27	38.3	45.15	148.96	81.1	25.63	11.87	8	16.06	11.42	6.27	7.16	14.02	8.29	6.66	0.86
ENSOANG00000011589	3.06	0.81	2.24	2.36	3.44	2.08	1.88	4.72	7.02	4.25	4.19	6.22	9.71	11.27	20.09	21.64	21.29	25.92
ENSOANG00000001935	0.49	0.12	2.98	0.18	0.1	0	0	2.65	3.78	8.55	13.97	118.96	25.28	30.25	43.13	23.07	37.58	283.79
Locus_104772	0	0	0	0	0.4	0	0	0	0	0	0	0.84	0	0.26	0	0	1.93	0.62
ENSOANG00000000183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000015442	4.85	0.99	0.62	1.08	0.85	0.39	0.23	36.75	15.13	0.72	0.23	0.59	1.57	1.12	0	0.05	0	0.11
ENSOANG00000014465	0	0.15	0	0	0	2.06	0.31	0.58	0.17	0.24	0	0.26	0.82	1.49	0.93	0.4	1.37	0.19
ENSOANG00000005072	36.58	20.93	78.09	24.38	23.52	23.31	27.49	81.17	62.03	146.38	80.34	190.72	103.72	80.18	25.68	23.63	16.75	42.18
Locus_182571	0	0	0	0.23	0	0	0	0	0.36	0	0	0	0	0	0.65	1.13	1.28	2.85
Locus_1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1.53	1.43	0	3.56
ENSOANG00000003564	58.33	46.19	126.18	49.23	38.72	59.94	81.83	46.98	48.49	54.2	39.12	190.73	61.12	88.52	78.75	72.51	102.11	296.67
ENSOANG00000008522	1.58	0.79	3.7	1.2	0.72	8.42	2.21	8.47	1.83	1.3	2.36	20.68	10.06	2.38	13.71	6.42	8.5	8.87
ENSOANG00000006217	105.24	84.96	188.35	79.04	65.74	52.2	54.04	97.31	287.64	118.65	124.82	196.78	141.29	155.82	67.6	79.84	41.77	115.59
ENSOANG00000006713	0.09	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0.54	0.35	1.06	0.29
ENSOANG00000002422	45.95	21.68	39.24	21.84	21.69	130.51	90.06	36.14	48.15	29.08	34.36	85.97	40.99	61.18	74.17	100.61	112.22	123.47
ENSOANG00000010852	0	0	0	0	0	0	1.16	0	0	2.69	0	3.93	2.71	5.24	0	0	0	0
Locus_31124	0	0.43	0.75	0	0	0	0	0	0	0	0	0.58	0.13	0.36	0	0.29	0.22	0.56
ENSOANG00000006738	0.34	0.37	0	0.19	0	0.44	0.26	0.5	0.14	0	0	0	0.31	1.05	224.12	118.83	173.66	26.15
ENSOANG00000010707	66.75	43.21	153.29	53.59	48.53	83.16	129.42	46.2	39	76.03	63.6	178.16	135.82	109.03	132.31	119	95.92	306.74
ENSOANG00000005436	12.23	13.93	28.59	10.43	13.07	2.57	2.07	6.02	4.29	1.92	2.66	21.69	21.26	5.61	5.17	4.33	4.84	8.84
ENSOANG00000021410	1.29	1.42	3.34	1.08	4.08	12.49	5.03	11.34	0.55	2.34	1.99	1.92	1.47	1.07	256.69	140.93	167.47	126.91
ENSOANG00000020668	112.82	69.82	446.73	65.08	66.51	167.15	290.18	24.5	56.02	82.78	76.6	248.37	66.84	68.28	159.93	99.66	142.09	744.54
ENSOANG00000009925	17.4	18.93	10.55	41.04	61.72	13.85	16.73	22	11.87	1.3	0.83	7.63	14.22	10.91	46.87	33.09	40.83	14.31
ENSOANG00000004971	99.86	123.62	637.35	185.98	124.76	43.64	39.88	60.89	37.33	13.25	28.91	197.76	30.7	24.45	57.02	45.43	53.9	208.18
ENSOANG00000019901	0.59	0.43	0.61	0	0	0	0	0	0	0	0	1.36	0	0.24	0	0.2	0	0.14
blastnHuman.ENSG00000257061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000014837	0.06	0	0	0	0	0	0	0.36	0.84	0	0	1.67	1.97	2.46	0.19	0.25	0	0.15
ENSOANG00000007238	4.38	2.96	6.48	0.5	0.45	0	0.28	0	0	0	0.14	5.21	1.31	2.08	21.22	18.52	20.03	49.64
ENSOANG00000005734	440.43	246.72	2370.08	170.18	154.65	20.45	35.78	40.12	70.7	82.11	46.85	961.15	164.09	165.1	675.73	524.92	560.72	4945.56
Locus_154390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	1.86	2.8	3.67
ENSOANG00000020681	11.47	2.11	4.96	17.65	9.69	42.04	11.95	68.75	4.89	28.93	14.78	47.2	51.24	71.55	26.9	14.85	9.48	8.13
Locus_152803	4.5	8.28	1.75	7.34	4.99	14.06	3.51	21.45	6.07	4.99	12.17	1.12	2.4	0.47	2.34	0.89	3.43	0.64
ENSOANG00000000721	12.75	17.13	14.55	26.06	27.19	22.13	21.01	41.19	16.71	7.91	10.94	9.84	8.19	7.79	27.47	19.83	19.98	19.44
ENSOANG00000004167	17.93	14.57	6.8	1.76	4.8	3.82	54.56	1.9	1.73	0.45	0	0.18	0.42	0.69	0	0.31	0	0.09
Locus_163985	0	0	0	0	0	0.71	0	0.4	0	1.33	3.41	0.64	0.63	0.34	0.43	0.56	0.84	0.33
ENSOANG00000010033	30.14	35.01	12.52	19.46	21.9	5.25	9.35	13.61	29.16	21.28	21.51	5.31	8.85	13.09	7.25	7.63	16.94	14.41
ENSOANG00000014048	134.64	52.32	106.88	150.65	89.96	156.9	365.11	7.24	20.19	93.12	74.73	90.52	67.76	72.17	23.13	24.32	37.61	43.86
ENSOANG00000010236	60.02	40.82	38.87	82.97	27.87	108.89	39.88	63.77	30.11	54.57	33.6	33.48	30.35	18.52	53.49	31.55	42.67	51.87
ENSOANG00000009004	4.22	7.46	57.77	15.11	6.42	26.2	65.92	24.77	31.67	22.48	18.27	20.7	12.37	4.91	5.28	10.26	9.01	41.02
ENSOANG00000011515	5.99	4.62	4.88	5.1	4.21	7.62	7.87	10.04	9.24	6.44	8.52	5.98	11.4	7.39	8.76	7.96	6.96	4.78
Locus_26472	0	0	0	0	0	0	0	0	0	0	0	5.82	4.02	10.55	0	0.11	0	0.08
Locus_182642	1.88	1.29	0.52	7.43	6.66	1.94	1.96	0.37	0.85	0.3	1.16	0.58	0	0.42	1.57	0.42	1.53	0.79
Locus_88571	0	0	0.99	0	0	0	0	0	0	0	0	0.79	0.44	0.4	0	0	0	0
ENSOANG00000008022	0.47	0.07	0.26	0.08	0	0.9	3.18	6.49	3.56	4.93	1.69	344.72	799.05	1051.44	0	0.1	0	0.06
ENSOANG00000012128	0.15	1.11	1.09	1.85	1.71	3.88	1.88	14.54	4.61	0	0	19.6	6.6	5.87	1.88	2.54	1.6	1.17
ENSOANG00000012667	23.85	23.88	14.08	21.71	30.65	15.94	17.83	23.11	23.16	20.45	16.59	14.52	14.53	28.09	9.28	15.8	14.62	15.59
ENSOANG00000013134	0.09	0.63	1.12	0.05	0.38	0	0	119.35	91.25	0	0	8.91	6.47	14.65	0	0	0	0.04
ENSOANG00000003505	65.4	67.03	51.95	32.27	49.74	548.14	604.86	418.45	459.08	456.94	364.71	40.11	70.95	116.98	44.87	49.02	35.52	63.57
ENSOANG00000000983	1.55	1.92	1.87	0	0	3.69	0.97	3.28	0.74	0	0	4.36	2.45	1.96	0.58	2.26	1.42	1.63
ENSOANG00000003283	0.6	0.72	1.87	0.61	0.62	0	0	0.96	0.84	0	0	0.62	0.5	0.59	47.85	29.24	47.86	54.44
ENSOANG00000001540	16.89	24.62	7.91	9.96	14.49	64.82	141.81	187.06	192.63	137.15	195.42	6.14	31.11	36.69	158.96	117.62	180.3	99.81
ENSOANG00000006598	699.75	892.94	468.58	280.73	505.43	2662.2	2893.97	1197.55	1270.68	1412.2	1126.32	155.23	606.37	972.63	377.98	433.83	230.5	359.15
ENSOANG00000002806	30.6	42.77	43.84	21.18	41.56	40.8	45.33	41.67	52.19	51.93	47.81	24.46	27.17	40.66	486.25	307.7	352.71	781.01
ENSOANG00000021472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_113634	0.76	0.56	0.4	0	0.48	0	0	1.12	0.65	0.93	0	0.76	0	0.32	0	0.26	0	0.37
ENSOANG00000007909	12.11	10.03	22.89	22.67	16.94	14.15	14.68	19.74	16.65	19.03	11.78	38.92	34.25	18.93	33.31	21.1	44.49	54.26
Locus_189765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.85	1.6	2.4	9.47
ENSOANG00000009516	0.49	0	1.28	0.28	0	0	0	10.1	2.52	0	0	0.49	0.45	0	1.54	0.66	1.13	1.79
ENSOANG00000000674	0.19	0	0.07	0	0	0	0.79	0.19	0.22	0	0.59	0.17	0.52	0.05	0	0.38	0.1	0.06
ENSOANG00000021586	0.31	0.3	0	0.57	0.65	1.86	0	0.3	0	0.5	0	2.79	2.63	5.97	5.13	2.56	5.79	1.15
ENSOANG00000007746	221.54	195.64	321.69	125.54	135.98	29.7	31.75	104.96	88.03	133.5	108.31	123.55	73.67	77.52	196.11	178.73	229.27	393.73
ENSOANG00000009132	13.81	17.9	9.15	13.32	12.33	16.14	18.72	6.84	12.63	8.46	4.63	8.16	8.77	14.05	29.4	20.29	40.74	40.48
ENSOANG00000005226	4.97	5.4	3.39	6.18	4.41	7.48	10.58	7.38	9.22	9.92	8.51	10.88	9.92	12.92	6.87	6.5	8.58	5.39
ENSOANG00000012134	6.98	12.05	15.26	11.33	7.57	5.21	4.71	5.54	3	4.41	4.28	8.83	6.57	1.73	5.31	4.08	2.88	4.31
ENSOANG00000007722	0.4	0.41	2.82	0.23	0.38	0.09	0.22	0	0	0	0	2.42	0.43	0.67	2.4	1.76	2.58	7.36
ENSOANG00000009034	133.03	118.75	107.23	162.44	156.83	139.4	185.02	108.29	131.65	135.16	154.64	110.03	168.11	243.42	157.85	168.88	199.93	162.56
Locus_29281	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	4.78	2.92	5.24	3.22
ENSOANG00000005511	1.38	1.29	4.29	0.42	0.48	0.65	0.78	0.74	1.07	2.12	1.16	11.04	3.79	1.46	2.35	3.81	4.01	9.74
ENSOANG00000019366	1.57	0.4	0.07	170.09	0.78	2.3	3.84	474.37	1.17	2.98	1.48	0.05	1007.34	0.85	0.85	0.46	0.52	0.07
ENSOANG00000016053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000010592	4.05	9.84	3.21	4.8	4.83	6.78	8.19	3.15	3.66	12.12	5.53	2.29	4.26	5.65	1.86	4.67	3.27	0.98
ENSOANG00000012237	8.17	13.59	36.08	2.95	1.34	3.75	3.71	3.48	2.7	3.83	9.37	17.29	9.66	3.07	2.47	2.67	1.81	8.84
ENSOANG00000005081	8.56	7.28	14.91	4.66	6.31	16.6	20.5	14.93	11.95	5.53	6.84	62.82	37.16	20.27	20.4	15.04	16.25	30.59
Locus_145658	0.38	0	0.2	0	0.24	0	0	0	0.32	1.37	0	6.23	2.07	3.6	0.59	0.13	0	0.09
ENSOANG00000000349	90.64	89.35	39.27	185.69	106.5	130.81	150.45	58.47	80.27	78.44	224.09	17.26	55.95	72.63	87.61	33.71	166.62	13.94
ENSOANG00000005609	18.61	23.91	89.42	19.46	15.99	0	0.2	2.08	2.09	0.16	0	8.88	1	2.09	6.64	3.57	8.15	21.19
ENSOANG00000003970	2.3	4.01	1.52	1.17	2.12	9.47	13.07	7.06	7.67	6.84	7.44	2.01	12.36	9.04	2.62	3.46	1.6	1.58
ENSOANG00000009898	0	0.21	0.57	0	0	2.63	1.25	0	0.12	0	0	0.07	0.1	0.24	0.45	0.27	0.44	1.2
ENSOANG00000007677	11.77	12.87	4.63	11.05	13.35	7.61	6.52	4.74	5.18	0.69	2.94	2.14	4.26	5.05	0.89	2.56	2.75	0.78
Locus_566	0	0.44	0.62	0.67	0.38	1.16	0.47	0	0.51	1.45	1.39	0.4	0	0.25	0.47	0.3	0.68	0.07
ENSOANG00000004441	207.19	132.58	911.42	169.36	105.63	40.72	73.76	36.52	55.32	51.24	30.26	841.23	271.63	174.39	63.17	53.59	81.27	242.31
ENSOANG00000011280	71.94	175.81	101.35	88.36	87.36	4.99	0	4.12	1.5	0.42	0.54	1.63	2.09	1.9	60.34	29.27	56.2	61.48
CUFF.99909	0.26	0	0	0	0	0	0	0	1.35	1.91	2.44	0.87	1.45	0.66	0	0.53	0.4	0.51
Locus_24428	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0.3	0	0.24	0	0.86
ENSOANG00000020588	24.15	18.49	18.4	26.09	25.06	13.22	14.12	20.33	21.06	25.33	22.34	27.81	30.86	47.81	6.6	8.42	5.73	6.19
ENSOANG00000015842	1.48	0.73	2.89	1.55	1.19	7.28	2.47	16.97	5.01	0.3	0.23	5.93	2.78	3.53	2.39	2.12	1.58	1.16
ENSOANG00000021286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000005052	1	1.2	2.79	0.14	0	0	0	0	0	0	0	0.04	0.06	0.16	31.87	22.18	41.12	48.06
ENSOANG00000005090	0.99	0.73	8.74	1.11	0	0	7.74	0	0	0	0	22.01	2.72	5.77	0	0	0	0.48
Locus_14967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.79	5.09	11.95	9.02
Locus_182168	28.11	21.61	4.22	13.22	10.84	71.66	146.35	35.87	33.35	38.46	34.02	7.29	21.64	17.95	11.46	22.01	19.26	12.47
Locus_51054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39	0.6	0	0.65
Locus_70782	4.42	0	0.81	2.04	0.66	0	0	0	0	0	0	0.17	0.24	0	0	0.18	0	0.13
ENSOANG00000007635	23.24	23.63	57.52	22.56	16.57	15.81	19.46	19.08	21.71	14.8	15.89	28.27	17.19	14.47	25.8	19.8	30.93	65.1
ENSOANG00000014493	0.32	0.47	0	0.48	0.4	5.23	6.32	5.62	3.45	3.09	2.96	3.74	16.09	30.72	1	1.08	1.46	0.52
ENSOANG00000003029	4.78	1.39	15.56	2.68	1.56	4.5	3.17	0.85	0.74	1.23	0.67	39.23	9.63	6.27	20.39	8.91	15.14	112.38
ENSOANG00000002678	8.98	10.81	7.68	12.09	12.51	12.03	8.49	19.74	25.63	20.01	29.54	24.25	24.48	31.86	50	43.79	52.93	39.36
Locus_111521	0	0	0	0	0	0	0	0	0	0	0	0.59	0.27	0	0	0.2	0	0.14
blastnGorilla.Locus_391480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000021607	11.78	15.09	6.37	13.75	14.27	21.85	18.39	11.27	18.34	24.79	21.38	2.71	12.66	12.13	9.6	14.53	20.7	9.33
ENSOANG00000014170	21.51	12.9	7.21	17.3	11.5	39.48	23.74	22.49	20.76	11.38	18.72	5.55	9.79	15.58	9.46	9.66	9.63	2.22
ENSOANG00000006666	1.08	0.64	1.73	0.91	0.48	0.84	1.69	2.69	3.4	3.92	2.84	4.5	3.36	3.68	4.72	4.37	4.85	7.73
ENSOANG00000002821	67.43	49.67	137.78	58.81	37.05	53.86	80.53	24.73	45.66	69.61	21.46	100.53	59.95	85.33	35.65	40.52	52.17	170.1
ENSOANG00000008621	47.57	37.89	80.94	26.67	31.33	47.92	66.01	37.48	45.85	40.05	33.09	52.32	49.18	46.66	86.02	68.51	79.69	235.37
ENSOANG00000015030	0.26	0	0.18	0.1	0	0	0	2.79	3.69	1.05	1.61	0.8	0.16	0.43	3.79	1.23	1.19	1.77
Locus_8437	0	0	0	0	0.39	0	0	0	0	0	0	1.65	0	0.52	0	0.42	0	0.15
ENSOANG00000012409	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0.08	0.06	0.04
CUFF.61455	40.7	75.26	27.68	107.95	100.87	3.38	1.92	0.68	0.92	0	0.24	1.12	0.92	0.45	0.72	0.88	0.82	0.22
ENSOANG00000003719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.11
ENSOANG00000013589	3.97	5.46	2.74	8.39	5.81	13.24	6.61	16.05	8.58	12.39	10.37	6.96	14.14	9.17	24.55	17.22	14.94	6.86
Locus_136178	0	0	0	0	0	0	0	0	0	2.31	2.95	0.21	1.45	0.26	0.99	0	0.48	0
ENSOANG00000000851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.09
ENSOANG00000010216	33.22	34.33	4.11	24.96	26.38	41.04	63.5	49.47	55.8	88.81	125.72	3.61	17.71	25.56	21.7	32.48	16.64	6.02
ENSOANG00000019912	0.68	0.14	0.1	0.22	0.12	0	0	1.44	0.5	0	0	9.2	4.21	7.32	0	0.26	0.3	0.52
ENSOANG00000012797	4.06	3.65	2.77	1.33	3.33	10.89	8.51	2.62	0.59	9.48	9.19	9.82	43.08	31.56	14.56	17.07	12.55	7.73
blastnMacaque.Locus_38850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000010560	106.29	155.57	63.85	79.08	108.3	32.16	20.66	21.16	20.27	81.27	86.9	9.2	10.3	9.14	73.08	49.65	42.1	22.16
