Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000003528	0.64	0.42	2.75	1.52	1.41	1.52	0.76	0.76	12.22	14.88	1.74	1.86
ENSXETG00000014401	26.94	23.72	24.36	18.54	33.35	36.09	24.87	24.33	18.45	14.08	18.17	12.47
ENSXETG00000003889	108.11	122.14	60.6	50.91	64.89	52.78	52.89	40.64	75.24	60.01	37.98	19.28
blastnHuman.Locus_146028	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000024196	65.62	54.4	18.1	23.95	57.59	65.62	58.19	55.9	0.21	0.19	82.66	42.83
Locus_13415	1.8	1.69	2.79	2.94	1.95	2.22	1.68	3.89	0.1	0.43	1.22	1.47
ENSXETG00000015826	1.1	2.75	0.42	0.1	3.34	1.59	4.3	2.99	0.24	0.03	0.88	2.03
ENSXETG00000010527	14.04	9	8.76	7.48	43.65	28.91	20.3	4.41	2.29	3.93	110.48	54.73
ENSXETG00000034291	0	0	0	0	0	0	0	0	0	0	0	0
Locus_183555	0	0	0	0	0	0	0	0	0	0.65	0.8	2.55
ENSXETG00000006344	0.1	0.01	0.4	0	10.6	12.18	0	0	0	0	1.5	1.08
ENSXETG00000030496	0.85	0.02	8.15	9.49	2.36	3.31	0.28	0.46	0.91	0.87	2.97	1.39
ENSXETG00000032908	0.94	0.23	0	0.01	0.84	0.06	0.04	0	3.41	0.65	0.58	0.57
ENSXETG00000018663	0	0.09	0.09	0.09	3.72	3.63	0.38	0.84	0	0	0.04	0.06
ENSXETG00000031532	0	0	0	0	0.05	0	1.06	0.99	0	0	0.68	0.04
ENSXETG00000022018	236.14	163.15	1075.78	859.91	650.77	632.45	863.11	824.29	43.04	24.91	213.77	52.14
ENSXETG00000030591	0.11	0.03	0	0.06	71.62	57.53	30.4	11.99	0	0.02	0.35	0.22
ENSXETG00000032548	15.99	14.53	5.95	3.67	11.48	9.76	6.92	4.56	6.29	12.81	9.9	16.26
ENSXETG00000007428	22.6	17.12	56.22	53.92	38.6	45.65	40.39	38.52	16.66	23.7	31.1	24.2
ENSXETG00000001366	0.69	0.46	49.26	45.37	14.83	21.29	240.11	263.8	0.12	0.08	1.03	0.14
ENSXETG00000007547	0	0	0	0	1.89	1.74	0.23	0	0.17	0.21	2.94	4
Locus_165387	0	0	0	0	0	0	0	0	0	0	1.56	0.95
ENSXETG00000005500	144.17	106.48	150.72	106.22	930.48	616.22	116.28	61.1	142.05	64.47	93.29	23.72
ENSXETG00000033644	0.57	0.26	3.77	0.59	2.83	1.28	10.38	7.72	0	0.04	0.13	0.2
ENSXETG00000013088	0	0	0	0	0	0	0	0.13	0	0.63	0.08	0.02
ENSXETG00000001542	8.4	11.01	0	0	0.13	0.05	0.06	0	2.45	1.19	0.3	0.34
blastnHuman.Locus_126745	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000010133	20.13	25.48	0.07	0.07	0	0	0	0	0.69	1.1	0.67	1.74
ENSXETG00000027484	3.18	3.83	2.39	3.45	3.14	3.55	2.99	1.76	11.5	23.14	1.97	2.69
ENSXETG00000025174	11.01	11.15	22.74	15.94	17.59	10.8	27.51	7.76	30.59	42.67	60.48	79.3
ENSXETG00000023331	0.92	1.45	3.58	1.99	1.8	1.72	2.41	1.7	8.51	10.27	2.63	2.19
ENSXETG00000032595	17.35	18.49	3.54	4.84	4.33	5.1	5.04	6.87	1.57	1.36	4.6	6.44
ENSXETG00000034132	0.07	0.15	0.31	0.3	0.23	0.22	0.34	0.12	0	0.02	0.17	0.06
ENSXETG00000017758	3.05	2.87	0	0	0	0	0	0	0	0	0	0.11
Locus_61016	0.15	0.28	0.28	0.56	5.62	3.08	1.17	1.15	0	0.23	0.22	1.34
ENSXETG00000010179	12.56	12.07	15.73	11.92	14.37	12.47	14.1	11.57	76.28	42.08	16.43	7.96
Locus_124558	2.42	1.22	0	0.32	6.95	7.52	587.31	1402.8	0.14	0.02	1.39	0.19
ENSXETG00000027410	11.4	9.76	10.43	6.94	14.7	12.36	20.08	13.42	5.64	11.3	17.82	22.3
ENSXETG00000007096	22.57	21.04	17.62	16.55	35.39	46.91	156.39	110.2	16.51	94.41	48.79	161.54
ENSXETG00000000625	62.33	65.33	0.89	0.65	0.35	0.25	0.11	0.41	0	0.03	0.88	0.97
ENSXETG00000008675	10.92	10.8	9.09	9.63	5.71	9.05	28.49	27.35	4.81	9.95	7.81	13.17
Locus_78907	2.61	1.26	4.08	2.57	3.22	2.24	14.3	9.03	0.1	0.1	0.86	1.5
ENSXETG00000032145	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025105	29.95	30.24	38.41	34.12	35.9	27.65	36.75	29.21	139.64	104.26	132.59	53.84
Locus_109071	0	0	0	0	0	0	0	0	0	0	1.46	2.16
ENSXETG00000011226	22.12	27.8	7.07	11.15	5.12	7.09	3.39	5.42	1.59	1.36	8.99	8.43
ENSXETG00000013464	3.53	2.81	0.14	0	0	0	0	0	0.02	0.02	2.1	1.34
ENSXETG00000011876	63.71	55.22	113.93	57	129.46	57.26	141.8	55.02	117.58	104.63	73.25	30.77
blastnHuman.ENSG00000227323	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000011206	48.36	50.27	41.06	38.4	39.97	35.02	31.75	28.65	11.14	30.75	28.24	47.49
ENSXETG00000025404	0	0	0.44	0	23.46	19.76	0	0	0	0	0.02	0.07
ENSXETG00000021870	3.61	3.85	2.34	4.34	2.1	4.21	1.51	2.4	28.27	28.52	1.22	1.45
ENSXETG00000017462	21.87	20.95	3.24	3.46	8.69	7.74	4.71	3.58	0.11	0.14	5.33	6.17
ENSXETG00000007042	1.27	0.98	0	0	7.18	9.62	0.75	1	0.03	0.01	3.54	7.18
ENSXETG00000025233	0	0	0.44	0.31	0.08	0.15	0	0	0	0	0	0.02
blastnGorilla.Locus_18734	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000027008	96.58	76.76	376.53	434.65	230.73	288.17	302.34	358.49	53.24	91.84	232.3	244.82
ENSXETG00000008832	29.34	32.44	0.12	0.2	0.3	0.54	0.12	0	1.02	1.54	2.48	4.26
ENSXETG00000000760	1	0.96	2.82	3.36	5.3	9.36	2.04	5.73	4.17	7.85	10.24	0
ENSXETG00000002704	37.52	36.21	17.62	15.49	30.19	30.01	20.67	17.59	18.65	9.19	16.4	12.47
ENSXETG00000031676	17.51	15.85	2.15	1.28	1.17	1.34	1.27	0.91	1.04	0.56	1.08	2.88
ENSXETG00000019687	8.6	5.56	41.46	26.35	20.45	16.79	43.38	54.22	0.37	1.78	25.26	10.99
ENSXETG00000014669	2.23	2.67	0	0	0.03	0.06	0.61	0.35	0.22	0.17	0.1	1.29
CUFF.129607	0	0.17	1.06	0.35	0.88	3	0	0	0	0	0.27	1.67
ENSXETG00000002206	26.68	28.2	5.14	4.24	3.23	3.28	2.21	2.18	0.1	0.08	1.64	1.39
ENSXETG00000017657	9.39	6.7	11.8	6.78	35.45	20.33	30	20.04	3.09	2.21	11.32	21.82
ENSXETG00000007137	0.02	0	0.02	0	0.01	0.1	0.07	0.03	3.93	2.67	13.76	18.87
ENSXETG00000004578	1.2	1.24	0.09	0.51	0.9	0.46	0.7	0.86	1.05	0.81	0.66	1.29
Locus_177682	0.09	0	0.33	0	6.56	1.48	3525.29	2509.28	0.14	0.04	5.43	0.6
ENSXETG00000034274	0	0	0	0	0.1	0	0	0	0	0	0.03	0.03
ENSXETG00000013565	20.8	20.94	0.04	0.06	0.4	0.85	0.03	0.06	0.02	0.01	0.21	0.35
Locus_140069	0	0	0	1.41	4.86	11.43	0	1.08	0.1	0	0	0
ENSXETG00000007917	4.46	4.66	3.7	4.41	4.55	4.48	4.14	4.17	22.81	17.52	11.37	9.29
ENSXETG00000002173	49.63	45.05	93.68	88.15	95.64	74.51	106.23	72.29	81.36	104.2	65.62	31.8
ENSXETG00000010538	4.5	5.5	7.16	8.69	4.38	4.11	2.85	5.64	0.74	0.56	11.55	15.22
ENSXETG00000024113	2.3	2.76	0.08	0	0.05	0.05	0.33	0	0	0.09	1.18	2.46
ENSXETG00000032718	0	0.05	0.11	0	0.33	0.45	0.29	0	0	0	1.02	0.75
ENSXETG00000027078	5.2	3.99	5.48	5.33	14.2	13.45	12.81	5.22	16.46	27.09	10.21	11.72
ENSXETG00000030275	77.57	66.14	78.39	61.52	77.63	70	53.25	73.69	12.66	94.24	35.94	152.82
ENSXETG00000022498	0	0.03	0	0.12	0.11	0	0.16	0.06	0	0	0	0
ENSXETG00000015237	0.25	0.22	1.38	5.23	4.27	1.94	1.26	3.03	0	0.37	0.09	0.85
Locus_87889	50.09	8.69	325.99	252.67	47.95	15.56	285.69	176.38	0.26	0.28	10.33	1.65
ENSXETG00000021705	0.48	0.11	0	0	2.86	0.85	0.51	0	1.9	1.35	1.79	1.24
ENSXETG00000012729	0	0	180.08	187.8	0	0	0	0	0	0	0.35	0.24
ENSXETG00000001840	4.65	4.58	10.52	5.12	14.08	9.5	11.53	8.36	28.1	35.28	8.17	7.25
Locus_38630	1.22	0.53	11.21	10.67	2.78	3.18	15.88	17.75	0.74	0.69	1.44	1.18
ENSXETG00000007312	3.45	3.26	4.78	3.73	15.11	15.48	1.78	3.9	0.15	0.56	2.92	3.94
ENSXETG00000005641	6.54	7.48	0	0.07	0.02	0.02	0	0	0.05	0.01	0.16	0.27
ENSXETG00000015812	61.71	56.69	57.7	57.37	50.02	44.42	65.39	60.43	86.97	31.87	60.03	22.92
ENSXETG00000012670	4.33	3.6	21.56	29.58	8.82	12.29	16.82	20.98	8.19	10.33	10.34	5.72
ENSXETG00000006637	1.22	3.18	2.99	4.82	5.1	4.19	4.38	4.55	8.99	39.97	4.5	24.12
Locus_177926	0.77	0.46	0	0	0	0	0	0	0	0	0.09	0.24
ENSXETG00000005025	0.06	0	0	0	0.32	0.31	0	0	1.16	1.91	0	0.1
ENSXETG00000010549	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025333	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000021576	16.88	16.49	6.51	7.52	4.63	6.02	19.44	5.53	9.63	14.63	8.38	9.99
ENSXETG00000015503	4.09	4.72	7.85	6.54	4.79	4.98	7.77	10.24	9.76	7.53	4.1	3.26
ENSXETG00000031992	11.79	10.15	17.11	15.3	14.71	11.01	18.52	13.09	39.2	19.81	16.97	11.22
ENSXETG00000026804	78.97	88.34	3.65	1.81	2	2.13	3.92	5.53	0	0.1	1.86	2.75
ENSXETG00000003952	2.71	5.12	3.42	3.66	3.76	8.61	5.8	6.95	9.28	17.65	2.14	8.18
ENSXETG00000010410	31.7	39.33	21.54	22.72	17.89	24.78	27.29	32.91	36.28	5.67	24.35	7.72
ENSXETG00000022650	2.13	1.99	3.09	4.08	9.35	8.06	3.17	3.32	10.18	13.29	21.59	48.05
ENSXETG00000032731	0	0	0.07	0	0	0	0	0	0	0	0	0
ENSXETG00000011037	6.71	8.06	10.31	8.96	8.96	8.31	14.79	11.26	4.32	13.53	4.06	4.61
ENSXETG00000025249	0	0	0	0	0	0.06	0	0	0	0	3.5	11.5
ENSXETG00000022781	1.71	1.51	3.05	2.01	4.36	5.24	7.25	8.04	15.07	25.16	2.67	3.78
ENSXETG00000017532	22.45	1.22	0	0	0	0	0	0	0	0	0.35	0.05
ENSXETG00000017716	3.18	3.16	20.1	27.66	12.57	11.24	9.62	9.46	5.11	26.24	4.24	9.75
ENSXETG00000006099	0.16	0.04	0.11	0.11	3.3	4.91	11.03	18.62	0	0	0.18	0.71
ENSXETG00000022442	0.05	0.04	0.09	0	44	63.2	0	0	0.07	0.36	0.07	0.09
ENSXETG00000007642	1.71	2.37	3.52	3.2	4.25	3.86	8.65	6.9	7.59	5.15	1.91	2.34
ENSXETG00000022574	0.3	0.2	0.22	0.34	0.24	0.23	0.93	0.24	29.34	20.61	13.6	6.2
ENSXETG00000000295	12.83	3.84	1008.37	1329.17	15.73	25.07	12.51	3.24	0.33	0.08	9.2	1.64
ENSXETG00000009811	94.77	70.34	10.71	2.94	14.03	13.06	5.94	2.64	27.3	16.51	9.92	5.88
ENSXETG00000016524	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000024043	0.51	0.07	3.52	0.13	0.5	13.93	0.75	0.41	0	0	0.21	0.41
ENSXETG00000005717	19.65	21.13	14.26	12.98	14.51	12.65	11.35	8.9	15.81	14.1	8.89	7.44
Locus_140877	2.71	4.27	0	0	0	0	0	0	0.05	0.19	0	0.47
ENSXETG00000000527	0.13	0.02	0.07	0.03	294.31	98.34	98.42	18.45	0.74	1.41	1.73	1.15
ENSXETG00000026596	0	0	0.22	0	1.62	0	0.37	0	0	0.04	2.27	6.35
ENSXETG00000030640	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000027213	0.06	0	0	0.04	4.97	5.47	0.6	1.16	15.55	24.96	0.23	0.51
ENSXETG00000002960	18.34	20.89	16.41	21.15	17.46	18.5	20.37	22.47	75.92	29.62	30.96	18.29
ENSXETG00000031179	23.36	26.32	0.05	0.05	0	0.03	0.03	0.02	0	0	0.5	1.17
ENSXETG00000005435	3.96	4.87	6.87	7.06	5.58	5.4	4.9	4.59	4.83	8.33	6.88	13.49
Locus_92059	4.99	2.87	0	0	4.25	3.43	1.3	0	0.2	0	1.92	7.01
Locus_181046	2.01	0	1.68	0.67	5.43	6.52	17.14	17.42	0.19	5.2	0	3.98
ENSXETG00000010587	0.11	0.13	0	0	0.13	0.25	0	0.28	0.17	0.54	0.37	0.44
ENSXETG00000024769	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000013421	47.72	57.35	5.28	9.13	60.06	55.03	12.39	11.85	3	0.85	17.21	7.91
ENSXETG00000016407	5.7	2.11	0.46	0.05	10.52	6.11	2.35	0.37	2.72	0.7	273.67	39.66
ENSXETG00000001704	0	0	0	0	0.09	0.17	0	0.15	0	0	0.06	0.15
ENSXETG00000018718	52.19	61.56	25.81	32.55	28.18	23.59	17.64	22.71	32.95	15.25	24.86	17.17
ENSXETG00000014186	5.8	3.88	6.63	6.03	8.26	5.41	9.9	6.13	7.92	7.88	8.62	9.36
ENSXETG00000000567	33	34.31	13.65	13.84	22.8	24.06	17.12	24.47	2.02	1.32	8.85	6.42
Locus_11679	0.34	0.06	0.13	0.38	0.08	0.15	0	0	0.04	0	7.44	0.64
ENSXETG00000029957	0.09	0.11	1.18	1.28	1.05	1.39	1.47	4.73	1.78	3.49	1.05	2.87
ENSXETG00000006748	26.18	27.16	60.63	60.64	6.59	6.64	4.34	3.96	12.68	10.11	8.47	4.45
ENSXETG00000002532	0.71	0.78	1.02	0	3.79	1.23	24.42	21.39	0.04	0.08	0.06	0.69
ENSXETG00000020358	82.23	116.46	0.44	0.84	0.45	0.78	0.17	0.12	0.03	0.05	5.35	6.95
ENSXETG00000033602	11.95	5.82	0.1	0.08	0	0.01	0	0.04	0.22	0	0.44	1.29
ENSXETG00000007747	28.8	20.44	1.52	1.05	1.03	1.76	21.33	28.9	4	1.29	41.71	28.79
ENSXETG00000024003	2.77	3.51	1.35	2.16	1.52	1.76	1.38	2.31	11.57	14.62	1.06	2.44
Locus_21995	1.87	1.8	6.88	2.1	9.2	2.73	35.37	20.16	0.07	3.38	12.12	14.76
Locus_16938	0	0	0	0.66	0	0	0	0	0.09	0	1.16	0.45
ENSXETG00000025799	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000032344	0	0	0.05	0	0	0.1	0	0	0.86	0.13	9.68	14.6
ENSXETG00000012138	45.18	66.55	0.15	0.37	1.28	0.78	1.43	1.66	0.04	0.01	5.04	4.83
ENSXETG00000002884	0.17	0.11	0	0	0	0	0	0	0	0	3.88	5.57
ENSXETG00000001410	100.66	89.03	196.92	125.22	140.16	76.8	114.59	66.61	94.12	105.31	540.82	400.52
ENSXETG00000021414	31.71	23.79	27.35	28.58	17.96	20.43	17.78	21.6	29.59	12.73	32.02	15.16
ENSXETG00000025397	38.38	28.11	85.01	102.93	86.43	68.41	43	29.24	13.09	39.68	19.94	51.18
ENSXETG00000020962	38.41	52.18	5.32	3.78	3.42	5.29	2.62	4.86	0.68	0.21	11.25	17.77
ENSXETG00000033701	0	0	0	0	0	0	0	0	0	0	0	0.05
ENSXETG00000027247	14.36	15.75	8.84	11.1	17.29	16.06	17.8	17.61	19.76	20.12	12.27	10.74
ENSXETG00000033832	3.15	3.42	3.65	3.41	3.78	3.81	4	3.2	5.08	4.82	2.85	3.93
ENSXETG00000017526	27.99	33.6	3.27	4.35	2.12	2.35	8.07	11.1	11.47	1.63	2.33	0.59
ENSXETG00000017571	15.76	21.83	1.75	1.31	13.03	19.54	3.42	2.97	6.46	4.13	1.48	1.88
ENSXETG00000030116	10.84	8.19	1	1.41	0.18	0.78	3.92	4.77	0	0.08	0.58	1.56
ENSXETG00000017003	38.52	40.41	42.68	61.53	46.32	36.48	29.05	29.62	23.08	98.94	42.25	189.89
ENSXETG00000010882	4.47	4.7	8	6.85	8.21	4.46	9.99	7.25	9.52	28.68	10.14	16.61
ENSXETG00000026014	1.11	0.75	1.69	0.74	1	0.93	0.6	0.72	1.85	4.26	0.81	2.16
Locus_18836	0.12	0	1.76	3.5	3.15	2.27	2.73	3.13	14.68	0.9	2.31	2.38
ENSXETG00000015353	1.45	0.9	4.53	1.84	3.75	3.87	25.75	19.34	0	0.06	0.32	0.47
Locus_33403	3.64	1.74	0	0	0	0	0	0	0	0	0	0.6
ENSXETG00000034301	0.22	0.12	0.03	0.35	0.27	0.63	0	0.13	0.31	0.35	2.18	2.96
ENSXETG00000026579	0	0	0	0	0	0	0	0	0	0	0	0.07
ENSXETG00000001209	914.52	647.94	4040.92	4040.49	2519.34	2896.56	4033.04	3983.51	149.79	378.31	770.21	1178.19
Locus_113470	0	0	0	0	0.23	0.67	0	0	0	0	0.72	0
ENSXETG00000011378	1.47	1.64	12.02	8.72	6.31	7.8	5.12	7.56	0.04	0.09	6.39	9.06
ENSXETG00000020310	9.56	10.81	10.93	14.19	7.36	10.34	12.13	12.52	6.55	16.25	8.42	21.55
ENSXETG00000018624	0.03	0.02	0	0	0.23	0.51	0	0	0	0	0.07	0.5
ENSXETG00000023313	11.49	7.27	11.46	6.69	12.99	10.91	11.72	7.5	13.34	6.59	5.98	4.49
ENSXETG00000019414	0.07	0	0.43	0.03	33.67	8.29	0	0	0.13	0.49	0.02	0.06
Locus_147122	0	0	0	0	0	0	0	0.81	0.22	1.19	0	0
ENSXETG00000010304	15.26	12.45	15.07	11.59	15.26	12.01	23.37	15.7	12.14	15.9	42.07	57.21
Locus_35150	0	0	0	0	0	0	0	0	0.4	0.1	0.28	0.12
Locus_64460	1.49	0.84	0.61	0.5	2.52	1.41	0.56	0.41	0.11	1.16	16.51	65.53
ENSXETG00000017903	274.04	205.06	222.87	235.31	123.79	145.49	171.53	193.74	181.13	67.23	215.97	58.36
ENSXETG00000011595	8.67	15.58	0.09	0.06	0.09	0.13	0.16	1.05	0	0	0.18	0.31
ENSXETG00000006425	0.07	0	0	0	25.95	37.36	87.32	113.46	0	0.02	0	0.04
ENSXETG00000010057	16.12	24.59	2.81	2.12	8.74	15.11	5.28	6.7	1.01	0.47	4.61	2.15
ENSXETG00000002940	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000023887	4.64	6.26	4.35	3.82	5.6	6.68	4.69	6.72	2.18	2.25	11.6	16.01
Locus_64586	0	0	0	0	0	0	0	0	0	0	1.8	0
ENSXETG00000001780	1.24	2.36	35.53	10.17	2.8	4.22	0	0.89	0.08	0.1	0.95	1.01
Locus_115413	0	0	0	0	0.3	0	0.33	0	2.74	0.78	1.39	1.05
ENSXETG00000003154	21.14	9.17	9.57	10.08	10.64	15.92	0.85	0.77	0.09	0.06	1.68	0.69
ENSXETG00000026651	0.03	0.07	0.02	0.01	0.03	0.01	0.08	0	0	0	0.15	0.07
ENSXETG00000023384	78.34	57.46	621.42	625.15	103.45	112.6	50.49	49.62	18.71	29.05	72.43	71.62
ENSXETG00000002320	16.35	14.48	21.89	9.68	19.92	10.05	25.99	12.49	23.75	17.04	12.37	4.75
ENSXETG00000009068	2.08	1.86	2.58	2.12	2.15	1.37	3.64	4.08	0	0.03	0.95	1.25
ENSXETG00000026925	0	0	0	0	51.39	35.24	3.48	4.87	0	0	0.03	0
blastnHuman.ENSG00000232413	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000010847	1.48	1.3	1.12	1.12	1.76	0.84	584.06	121.94	0.18	0.07	1.91	1.18
Locus_30252	1.23	0.85	2.97	5.9	0.65	1.8	0	0.36	0	0	0.34	0.18
ENSXETG00000012668	0.2	0.11	0.18	0.06	0.38	0.15	0.62	0.46	44.6	25.66	12.6	13.7
ENSXETG00000027759	5.94	6.77	27.62	12.44	0.54	0.8	0.05	0.21	0	0.01	0.69	1.1
ENSXETG00000011388	0.02	0.1	0	0	3.37	2.77	15.58	3.2	0	0	1.49	0.27
ENSXETG00000017504	8.74	6.1	3.16	1.86	3.25	3.59	1.33	0.52	0.18	0.05	3.57	3.06
ENSXETG00000022198	0	0.12	0.46	0.61	0.03	0.53	0.5	2.97	0	0	0.82	2.47
CUFF.50990	0	0.48	0	0.33	0.21	0	0	0	1.3	0.18	0.39	0.11
CUFF.25952	0.79	0.18	0.36	0.18	0	0.11	4	1.66	0	0	2.96	0.12
Locus_37063	9.18	6.58	0.79	0.78	0.35	0.48	0.16	0.23	0.25	0.58	6.04	15.71
ENSXETG00000004643	1.97	2.67	0.78	0.86	1.33	0.88	0.2	0.1	4.48	4.58	0.55	1.42
ENSXETG00000002745	13.21	12.95	9.66	8.26	7.88	7.28	4.89	5.9	14.05	9.13	3.85	4.45
ENSXETG00000032204	13.57	18.96	1.89	2.32	0.57	0.67	0.54	0.34	0.57	0.11	7.16	4.28
ENSXETG00000012793	2.22	0.76	3.39	1.78	16.61	24.36	3.39	6.62	33.9	12.29	1.37	1.36
ENSXETG00000013357	8.61	8.95	11.34	9.16	10.4	12.53	12.14	12.53	51.81	59.67	11.72	11.8
ENSXETG00000030967	3.51	4.58	1.94	4.76	2.41	3.69	2.16	2.34	3.31	2.66	2.76	4.52
ENSXETG00000011719	2.31	1.7	1.78	1.88	2	2.13	1.27	1.22	1.71	2.81	4.53	6.66
ENSXETG00000010669	66.5	77.17	1.9	1.92	7.13	5.76	2.77	2.69	1.89	5.36	4.03	6.97
ENSXETG00000008081	4.14	5.09	0.59	0.33	1.35	3.23	0	0	14.92	31.6	4.34	2.6
ENSXETG00000011705	0	0	0	0	0.1	0.1	0	0	0	0	0	0.06
ENSXETG00000002832	0.32	0	0	0	0.05	0.13	0	0	0.02	0.02	6	1.24
Locus_154355	0.34	0.08	19.3	13.95	0.48	0.37	4.04	4.86	0	0.04	0.18	0.1
ENSXETG00000004276	0	0.04	0	0.04	0.13	0	0.1	0.26	0.05	0.1	0.14	0.51
ENSXETG00000030569	0	0	0	0	0	0	0	0	0	0	0	0
Locus_43183	0.65	1.04	0	0	0	0	0	0	0	0	0	0
ENSXETG00000011993	38.82	30.57	44.23	46.84	31.53	24.61	57.73	40.19	32.28	44.53	27.02	14.16
ENSXETG00000025761	0	0	0	0	0	0	0	0	0	0	0	0.06
ENSXETG00000031528	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025752	1.89	1.69	2.01	1.09	2.16	0.89	2.52	1.12	6.76	44.68	13.78	87.11
ENSXETG00000007294	0.24	0.41	0.22	0.36	0.03	0.19	0.68	1	1.52	2.23	28.1	50.26
ENSXETG00000032815	3.37	2.56	8.5	7.43	10.5	8.74	4.38	7.92	8.66	11.35	19.72	31.95
ENSXETG00000021342	22.11	16.68	26.54	13.6	41.43	17.37	44.03	13.08	34.84	12.74	17.85	3.85
ENSXETG00000008488	5.86	5.4	0.06	0	0.27	0.3	0	0.13	0	0.02	0.19	0.57
ENSXETG00000020844	37.33	46.29	25.43	30.1	6.03	9.09	8.08	8.71	21.39	7.46	9.98	6.09
ENSXETG00000009865	148.21	135.03	1225.17	1411.25	374.32	443.48	145.16	141.9	72.81	211.9	233.72	378.91
ENSXETG00000016206	17.17	12.68	2.81	1.8	3.6	4.88	1.72	1.58	1.17	0.46	6.1	4.03
ENSXETG00000023829	7.59	15.2	17.72	25.21	13.43	14.12	14.71	16.37	101.64	25.03	58.08	11.35
ENSXETG00000007777	38.67	40.81	32.34	30.98	55.78	49.32	30.53	35.9	46	55.74	44.84	36.98
ENSXETG00000032299	0.45	0.15	0	0	0.04	0	0	0	0	0	76.29	2.12
ENSXETG00000015127	1.03	1.05	0.82	1.07	2.97	1.23	0.54	0.83	182.23	292.02	7.25	15.57
ENSXETG00000033658	2.01	2.6	0.51	0.25	0.16	0.23	0	0	0.25	0.52	0.3	0.13
ENSXETG00000020898	25.7	29.82	3.88	3.42	6.51	5.69	4.65	3.19	4.82	5.16	3.33	3.32
ENSXETG00000012902	63.74	50.41	55.22	43.77	35.79	28.83	44.91	40.45	111.03	45.04	90.69	23.76
ENSXETG00000002109	0.17	0.08	14.67	11.95	18.69	11.88	0.21	0	0	0	0.6	0.16
ENSXETG00000001725	10.51	11.28	13.8	11.87	14.95	16.06	22.54	21.64	6.27	7.77	21.75	19.93
ENSXETG00000000246	25.94	27.07	59.54	72.04	65.63	74.1	50.76	33.55	24.57	74.08	19.89	31.71
ENSXETG00000023915	0	0	0	0	0.22	0.44	33.75	82.87	0	0	2.1	6.39
ENSXETG00000033158	0	0	0	0	0	0	0	0	0	0	0	0.04
ENSXETG00000032305	6.42	5.94	4.75	7.31	2.56	3.21	10.24	10.2	1.34	2.47	10.39	32.27
Locus_105595	0.7	0.68	3.85	4.75	1.16	2.05	2.57	5.33	0.36	0.86	4.76	3.75
ENSXETG00000015758	38.18	36.22	34.34	31.9	42.32	41.81	27.79	25.84	4.84	6.82	12.7	7.95
ENSXETG00000030544	0	0.05	0.11	0.11	0.07	0.21	0.78	0	0	0	0	0.31
ENSXETG00000027697	5.14	11.59	6.84	7.36	7.79	13.82	14.77	15.52	0.73	3.13	3.54	6.13
ENSXETG00000024395	20.66	22.3	9.91	12.57	10.9	10.39	13.93	10.89	24.88	20.37	31.35	24.2
ENSXETG00000004747	9.42	12.45	10.89	10.1	14.79	16.61	20.34	16.96	1.28	3.18	12.47	18.86
ENSXETG00000015052	0	0.06	0	0.26	0.33	0	0.36	0.13	0.85	2.4	0.72	0.94
Locus_135734	0	0	0	0.43	0	0	1.8	4.43	0	0	0	0
ENSXETG00000015461	1.94	2.25	7.13	7.94	7.49	18.71	9.78	6.6	0.05	0.12	2.77	5.02
CUFF.109175	1.52	1.37	0	0	0.58	0.07	0	0	0	0	0.14	0
ENSXETG00000001023	13.54	16.49	11.68	20.71	15.35	17.31	9.96	24.94	13.35	20.87	7.09	8.25
ENSXETG00000022783	4.88	6.32	6.77	3.59	8.36	6.03	4.68	4.9	17.81	2.91	3.07	2.93
ENSXETG00000027339	4.76	5.54	4.1	3.5	4.17	4.24	3.71	3.45	2.17	4.21	1.51	2.56
ENSXETG00000031005	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000015268	8.27	11.58	22.47	23.36	6.13	6.1	4.01	5.96	0.22	0.21	3.1	3.95
ENSXETG00000023497	0.02	0	0	0	0	0	0	0	0.01	0	0	0.2
Locus_21892	0	0.03	0.06	0.18	0	0	0	0.18	0.27	0.56	22.39	24.34
ENSXETG00000011972	4.66	5.11	6.72	5.21	11.53	8.75	18.44	12.33	6.45	14.84	4.84	9.5
ENSXETG00000026798	0	0	0	0	0	0	0	0	0.02	0	0.03	0.55
