Associated Gene Name	Ensembl Gene ID
SMPDL3B	ENSG00000130768
EIF3D	ENSG00000100353
ZSCAN12	ENSG00000158691
SSR4	ENSG00000180879
FZD1	ENSG00000157240
LRRC2	ENSG00000163827
USP5	ENSG00000111667
GPCPD1	ENSG00000125772
RING1	ENSG00000226788
CENPB	ENSG00000125817
ODF3L1	ENSG00000182950
LRRC4C	ENSG00000148948
NUP210	ENSG00000132182
SYNJ2	ENSG00000078269
FSD1	ENSG00000105255
PAQR9	ENSG00000188582
PRSS54	ENSG00000103023
CORT	ENSG00000241563
POMC	ENSG00000115138
TUBB	ENSG00000227739
ZNF397	ENSG00000186812
CH25H	ENSG00000138135
CCDC108	ENSG00000181378
ETAA1	ENSG00000143971
FAM196B	ENSG00000204767
ZNF681	ENSG00000196172
BRD4	ENSG00000141867
P3H3	ENSG00000110811
ZBTB20	ENSG00000181722
MIS18A	ENSG00000159055
MYF5	ENSG00000111049
SLC2A10	ENSG00000197496
CYP2S1	ENSG00000167600
PSMG2	ENSG00000128789
C1QBP	ENSG00000108561
NRGN	ENSG00000154146
LCN2	ENSG00000148346
TEAD3	ENSG00000007866
PTRH1	ENSG00000187024
C11orf16	ENSG00000176029
MYOF	ENSG00000138119
ZNF574	ENSG00000105732
RPH3AL	ENSG00000181031
CLIC1	ENSG00000206394
DEPTOR	ENSG00000155792
LENG1	ENSG00000277808
MAP1B	ENSG00000131711
DSCR3	ENSG00000157538
TRIM15	ENSG00000235960
NPS	ENSG00000214285
IGSF8	ENSG00000162729
CYCS	ENSG00000172115
GRK4	ENSG00000125388
PSMD5	ENSG00000095261
LUZP1	ENSG00000169641
CDCA7	ENSG00000144354
C12orf60	ENSG00000182993
MAEA	ENSG00000090316
CPPED1	ENSG00000103381
NOS3	ENSG00000164867
TMEM136	ENSG00000181264
PLEK2	ENSG00000100558
ZNF286A	ENSG00000255104
RASD2	ENSG00000100302
NACAD	ENSG00000136274
CUZD1	ENSG00000138161
MMP27	ENSG00000137675
HSPA14	ENSG00000187522
ATOH1	ENSG00000172238
N6AMT1	ENSG00000156239
TYSND1	ENSG00000156521
OR2W1	ENSG00000204704
ATXN7L3	ENSG00000087152
PARP9	ENSG00000138496
LYPD6B	ENSG00000150556
ELOVL7	ENSG00000164181
OR2G3	ENSG00000177476
STX2	ENSG00000111450
OR14K1	ENSG00000153230
PTCD2	ENSG00000049883
FAM196A	ENSG00000188916
OR2C3	ENSG00000196242
CPNE8	ENSG00000139117
OR6F1	ENSG00000169214
ADRB3	ENSG00000188778
OR2G2	ENSG00000177489
TFF2	ENSG00000160181
MTMR1	ENSG00000063601
PODXL2	ENSG00000114631
GHDC	ENSG00000167925
GAST	ENSG00000184502
MRPS18B	ENSG00000223775
KLHL29	ENSG00000119771
FAM92B	ENSG00000153789
AP1G1	ENSG00000166747
POLD1	ENSG00000062822
C1orf168	ENSG00000187889
NPVF	ENSG00000105954
CNIH3	ENSG00000143786
UQCRB	ENSG00000156467
NOXRED1	ENSG00000165555
DDX10	ENSG00000178105
OR1E1	ENSG00000180016
CNOT3	ENSG00000277114
ABHD16A	ENSG00000236063
BMP2	ENSG00000125845
OR5D14	ENSG00000186113
ADRB2	ENSG00000169252
NUDT2	ENSG00000164978
C1orf185	ENSG00000204006
ZNF181	ENSG00000197841
SKOR1	ENSG00000188779
ZIC1	ENSG00000152977
ZNF519	ENSG00000175322
CDKAL1	ENSG00000145996
KCNIP3	ENSG00000115041
MED12	ENSG00000184634
UGGT2	ENSG00000102595
SLC38A8	ENSG00000166558
ICA1	ENSG00000003147
TANC2	ENSG00000170921
GPR113	ENSG00000173567
ELANE	ENSG00000197561
ANKRD28	ENSG00000206560
FAM171A1	ENSG00000148468
MRPL4	ENSG00000105364
SYCE1L	ENSG00000205078
MEF2BNB	ENSG00000254901
FKBP2	ENSG00000173486
CC2D2A	ENSG00000048342
FAM3C	ENSG00000196937
GZMK	ENSG00000113088
ZNRD1	ENSG00000224859
C6orf136	ENSG00000233164
GPRASP1	ENSG00000198932
PDRG1	ENSG00000088356
CBLN4	ENSG00000054803
RS1	ENSG00000102104
GLT8D2	ENSG00000120820
IRS2	ENSG00000185950
RTTN	ENSG00000176225
HRH4	ENSG00000134489
FTCD	ENSG00000281775
GCSAML	ENSG00000169224
ESM1	ENSG00000164283
HOXC11	ENSG00000123388
LRRN2	ENSG00000170382
UBE2V2	ENSG00000169139
CCL27	ENSG00000213927
CYP1A2	ENSG00000140505
FAM181B	ENSG00000182103
MRPS15	ENSG00000116898
UQCRC1	ENSG00000010256
B2M	ENSG00000166710
FGA	ENSG00000171560
CPA5	ENSG00000158525
CCDC30	ENSG00000186409
EPO	ENSG00000130427
FBXO33	ENSG00000165355
SERGEF	ENSG00000129158
SCN1A	ENSG00000144285
SCLT1	ENSG00000151466
UTP14A	ENSG00000156697
ATP6AP1	ENSG00000071553
ZNF521	ENSG00000198795
CPQ	ENSG00000104324
KCNJ9	ENSG00000162728
ZNF720	ENSG00000197302
ATRNL1	ENSG00000107518
AGPAT5	ENSG00000155189
RABEP1	ENSG00000029725
TMEM158	ENSG00000249992
CD300LB	ENSG00000178789
KCNJ4	ENSG00000168135
SLC35B1	ENSG00000121073
POLRMT	ENSG00000099821
AP3D1	ENSG00000065000
VIMP	ENSG00000131871
ZDHHC14	ENSG00000175048
NDUFS2	ENSG00000158864
KCNJ6	ENSG00000157542
PDLIM1	ENSG00000107438
ANO6	ENSG00000177119
FBN3	ENSG00000142449
SULT1C4	ENSG00000198075
UFSP1	ENSG00000176125
EGFL8	ENSG00000244444
JAK2	ENSG00000096968
PTPLAD1	ENSG00000074696
IRF1	ENSG00000125347
TCTN3	ENSG00000119977
CACNB4	ENSG00000182389
GLRA1	ENSG00000145888
CD99	ENSG00000002586
CDS2	ENSG00000101290
FLYWCH2	ENSG00000162076
CBX7	ENSG00000100307
CARM1	ENSG00000142453
OR8S1	ENSG00000197376
PAPD4	ENSG00000164329
C1GALT1	ENSG00000106392
C3orf56	ENSG00000214324
CATSPERB	ENSG00000133962
FAM169A	ENSG00000198780
UGT2B17	ENSG00000197888
LINGO2	ENSG00000174482
WDR6	ENSG00000178252
TRRAP	ENSG00000196367
SPRED1	ENSG00000166068
SLC25A1	ENSG00000100075
TXNDC9	ENSG00000115514
RNF215	ENSG00000099999
CTIF	ENSG00000134030
TNFRSF8	ENSG00000120949
SHBG	ENSG00000129214
WDR48	ENSG00000114742
CD3G	ENSG00000160654
MTUS1	ENSG00000129422
PREP	ENSG00000085377
TSTA3	ENSG00000104522
STX16-NPEPL1	ENSG00000254995
DHRSX	ENSG00000169084
IFT122	ENSG00000163913
HEYL	ENSG00000163909
CCAR1	ENSG00000060339
TMEM183A	ENSG00000163444
ACOX3	ENSG00000087008
GPNMB	ENSG00000136235
TNMD	ENSG00000000005
MORC4	ENSG00000133131
DGUOK	ENSG00000114956
ANKRD30BL	ENSG00000163046
CCL20	ENSG00000115009
EPAS1	ENSG00000116016
PLXNA1	ENSG00000114554
GML	ENSG00000104499
CDKL5	ENSG00000008086
CNGA4	ENSG00000132259
CCDC152	ENSG00000198865
IL22RA1	ENSG00000142677
ZNF234	ENSG00000263002
PAQR8	ENSG00000170915
UPK1A	ENSG00000105668
CST11	ENSG00000125831
ITGB6	ENSG00000115221
IQCH	ENSG00000103599
KBTBD13	ENSG00000234438
HIST1H1B	ENSG00000184357
SERPINB5	ENSG00000206075
ABCB11	ENSG00000073734
B4GALT6	ENSG00000118276
AGRP	ENSG00000159723
ZNF45	ENSG00000124459
ZFX	ENSG00000005889
BMPR1B	ENSG00000138696
SNX15	ENSG00000110025
HIST1H2BN	ENSG00000233822
DNAJB12	ENSG00000148719
BCAM	ENSG00000187244
KIAA1045	ENSG00000122733
C1orf35	ENSG00000143793
SLC25A34	ENSG00000162461
PLEKHG2	ENSG00000090924
DDR1	ENSG00000223680
HOOK1	ENSG00000134709
SCD5	ENSG00000145284
CUL4A	ENSG00000139842
C11orf88	ENSG00000183644
EXOG	ENSG00000157036
NIPAL1	ENSG00000163293
GNL1	ENSG00000204590
CHRNA6	ENSG00000147434
DMRT2	ENSG00000173253
B3GAT2	ENSG00000112309
VDAC1	ENSG00000213585
ADAMTS13	ENSG00000160323
CALN1	ENSG00000183166
HUNK	ENSG00000142149
GAB3	ENSG00000160219
FLAD1	ENSG00000160688
ANKIB1	ENSG00000001629
FBXO34	ENSG00000178974
ABCA6	ENSG00000154262
USP38	ENSG00000170185
GNAT3	ENSG00000214415
MID1IP1	ENSG00000165175
TMEM179	ENSG00000276342
C5AR1	ENSG00000197405
TNRC6C	ENSG00000078687
IL11RA	ENSG00000137070
BRAT1	ENSG00000106009
MYO1D	ENSG00000176658
CISD2	ENSG00000145354
TMEM45A	ENSG00000181458
UGT2B15	ENSG00000196620
C5orf47	ENSG00000185056
TELO2	ENSG00000100726
CLCN4	ENSG00000073464
HIST1H2AD	ENSG00000196866
KRTAP5-5	ENSG00000277291
SLC9A7	ENSG00000065923
TNFSF12	ENSG00000239697
FRAT2	ENSG00000181274
SCG5	ENSG00000166922
RNF34	ENSG00000170633
SIGIRR	ENSG00000185187
SALL2	ENSG00000165821
ADAMTS18	ENSG00000140873
OGDHL	ENSG00000197444
ELOVL4	ENSG00000118402
GRIK4	ENSG00000149403
MYO6	ENSG00000196586
KCNS2	ENSG00000156486
CCAR2	ENSG00000158941
NFKBIL1	ENSG00000234530
C11orf84	ENSG00000168005
RASAL1	ENSG00000111344
SKI	ENSG00000157933
APOM	ENSG00000206409
VAV2	ENSG00000160293
TENM1	ENSG00000009694
CCNL1	ENSG00000163660
ITGB1BP2	ENSG00000147166
BCAS4	ENSG00000124243
U2SURP	ENSG00000163714
PROS1	ENSG00000184500
TIMM22	ENSG00000277649
LRRC66	ENSG00000188993
CALU	ENSG00000128595
HOXD1	ENSG00000128645
YPEL5	ENSG00000119801
NKAP	ENSG00000101882
CCDC157	ENSG00000187860
OXLD1	ENSG00000204237
RNF5	ENSG00000204308
STX1A	ENSG00000106089
POLR3F	ENSG00000132664
MCOLN1	ENSG00000090674
NPAS3	ENSG00000151322
TAP1	ENSG00000230705
MARS	ENSG00000166986
C8orf59	ENSG00000176731
OR5W2	ENSG00000187612
OR5I1	ENSG00000167825
SLC29A3	ENSG00000198246
TEX2	ENSG00000136478
ACTRT1	ENSG00000123165
ZNF155	ENSG00000204920
SGCB	ENSG00000163069
ZNF716	ENSG00000182111
C14orf180	ENSG00000274126
TBC1D9	ENSG00000109436
PRPH2	ENSG00000112619
PSMB9	ENSG00000239836
TDGF1	ENSG00000241186
C15orf57	ENSG00000128891
C16orf86	ENSG00000159761
WDR83OS	ENSG00000105583
VPS52	ENSG00000236014
KLF4	ENSG00000136826
STIL	ENSG00000123473
TRAFD1	ENSG00000135148
SMARCAL1	ENSG00000138375
ZRSR1	ENSG00000212643
E4F1	ENSG00000167967
IL3	ENSG00000164399
GRAMD4	ENSG00000075240
ZNF213	ENSG00000085644
EIF1	ENSG00000173812
MICALCL	ENSG00000133808
NDUFAF7	ENSG00000003509
LGALS16	ENSG00000249861
EIF2S2	ENSG00000125977
FAM195B	ENSG00000225663
E2F4	ENSG00000205250
COMMD6	ENSG00000188243
VRK3	ENSG00000105053
PRKD1	ENSG00000184304
RD3	ENSG00000198570
PLEKHA1	ENSG00000107679
LALBA	ENSG00000167531
FAM126A	ENSG00000122591
SRP19	ENSG00000153037
MYL7	ENSG00000106631
HIPK1	ENSG00000163349
NOA1	ENSG00000084092
PGRMC1	ENSG00000101856
SKA1	ENSG00000154839
PSMB9	ENSG00000243067
POLR3B	ENSG00000013503
LRP10	ENSG00000197324
GLDC	ENSG00000178445
SEMA6D	ENSG00000137872
ZDHHC13	ENSG00000177054
GFRAL	ENSG00000187871
ASCL2	ENSG00000183734
SLC12A3	ENSG00000070915
CEBPG	ENSG00000153879
TRAPPC5	ENSG00000181029
CROCC	ENSG00000058453
OR2J2	ENSG00000196231
SOAT1	ENSG00000057252
POU4F1	ENSG00000152192
CCDC137	ENSG00000185298
OR2J3	ENSG00000230855
EVX1	ENSG00000106038
ZNF555	ENSG00000186300
AQP1	ENSG00000240583
MGAT4A	ENSG00000071073
ACAD8	ENSG00000151498
FIBIN	ENSG00000176971
PLEKHG4B	ENSG00000153404
PDCD2L	ENSG00000126249
EPB41L5	ENSG00000115109
EFTUD1	ENSG00000140598
CORIN	ENSG00000145244
MRPL38	ENSG00000204316
CES1	ENSG00000262243
NDRG4	ENSG00000103034
TRMT11	ENSG00000066651
GAL3ST2	ENSG00000276126
ARSA	ENSG00000100299
WBP4	ENSG00000120688
OGG1	ENSG00000114026
SLC6A3	ENSG00000142319
FOXO4	ENSG00000184481
ENKD1	ENSG00000124074
MEAF6	ENSG00000163875
CSGALNACT1	ENSG00000147408
KCNJ16	ENSG00000153822
ANO7	ENSG00000146205
ABCC4	ENSG00000125257
ZNF384	ENSG00000126746
POU3F4	ENSG00000196767
DTNB	ENSG00000138101
CST1	ENSG00000170373
RNF139	ENSG00000170881
SLC30A1	ENSG00000170385
CLDN4	ENSG00000189143
CCDC113	ENSG00000103021
CARKD	ENSG00000213995
SFTA2	ENSG00000206465
ANKUB1	ENSG00000206199
VSIG2	ENSG00000019102
OCM	ENSG00000122543
POP5	ENSG00000167272
SGOL1	ENSG00000129810
MID1	ENSG00000101871
KIAA0319L	ENSG00000142687
CDH12	ENSG00000154162
OCLN	ENSG00000197822
CYP11B2	ENSG00000179142
RNF25	ENSG00000163481
PROX1	ENSG00000117707
SKA3	ENSG00000165480
IFNAR1	ENSG00000142166
NEK2	ENSG00000117650
ASPDH	ENSG00000204653
MATR3	ENSG00000280987
NINL	ENSG00000101004
COQ9	ENSG00000088682
RDH11	ENSG00000072042
ZFP28	ENSG00000196867
UACA	ENSG00000137831
TMEM82	ENSG00000162460
DEFB125	ENSG00000178591
CTBP1	ENSG00000159692
MS4A6A	ENSG00000110077
TTC21A	ENSG00000168026
GBP5	ENSG00000154451
OR13G1	ENSG00000197437
UBD	ENSG00000213886
PPP2R3C	ENSG00000092020
ATG4C	ENSG00000125703
CNKSR3	ENSG00000153721
KCNT2	ENSG00000162687
PPAP2A	ENSG00000067113
ELF1	ENSG00000120690
OR14A16	ENSG00000196772
NARS	ENSG00000134440
GPA33	ENSG00000143167
NEK5	ENSG00000197168
PKP4	ENSG00000144283
ZBTB42	ENSG00000179627
GLIPR2	ENSG00000122694
ANKZF1	ENSG00000163516
LAMC1	ENSG00000135862
PCED1A	ENSG00000132635
ZNF141	ENSG00000131127
HSPB9	ENSG00000260325
TRIM58	ENSG00000162722
GAK	ENSG00000178950
MKRN1	ENSG00000133606
SH3BP2	ENSG00000087266
LCE2A	ENSG00000187173
KIAA1211	ENSG00000109265
PALM2	ENSG00000243444
KAT2A	ENSG00000108773
PRR3	ENSG00000204576
TMEM86A	ENSG00000151117
TCF20	ENSG00000262024
ZRANB2	ENSG00000132485
HFM1	ENSG00000162669
CDK2AP1	ENSG00000111328
PIGK	ENSG00000142892
HDAC4	ENSG00000068024
GAD2	ENSG00000136750
TULP2	ENSG00000104804
SLC38A9	ENSG00000177058
SLURP1	ENSG00000126233
DNAJC2	ENSG00000105821
C2	ENSG00000231543
CLN8	ENSG00000182372
GJA10	ENSG00000135355
MITD1	ENSG00000158411
RSRC2	ENSG00000111011
PPME1	ENSG00000214517
UGP2	ENSG00000169764
LYPD2	ENSG00000197353
CAND2	ENSG00000144712
OIT3	ENSG00000138315
ACTR3	ENSG00000115091
DEFB126	ENSG00000125788
TCEAL4	ENSG00000133142
OR2H2	ENSG00000204657
SCO2	ENSG00000130489
LRRC26	ENSG00000184709
FRMD3	ENSG00000172159
TRIM10	ENSG00000137394
POLR3A	ENSG00000148606
RAB3B	ENSG00000169213
RABAC1	ENSG00000105404
LMAN1L	ENSG00000140506
WARS2	ENSG00000116874
DAB2IP	ENSG00000136848
RNF219	ENSG00000152193
IFNLR1	ENSG00000185436
SLC12A7	ENSG00000276482
FMR1NB	ENSG00000176988
EGFR	ENSG00000146648
GH1	ENSG00000259384
FAM69B	ENSG00000165716
CLCN2	ENSG00000114859
MMP8	ENSG00000118113
HEATR6	ENSG00000068097
SLITRK6	ENSG00000184564
SLC15A5	ENSG00000188991
ITGA1	ENSG00000213949
JAG2	ENSG00000184916
CDRT15	ENSG00000223510
TBX3	ENSG00000135111
C16orf96	ENSG00000205832
SLC9A3	ENSG00000066230
GGPS1	ENSG00000152904
C1orf68	ENSG00000198854
RFXANK	ENSG00000064490
B3GALT6	ENSG00000176022
IQCD	ENSG00000166578
COX7B	ENSG00000131174
ZNF683	ENSG00000176083
LYZL2	ENSG00000151033
TENM2	ENSG00000145934
THAP6	ENSG00000174796
ARHGEF26	ENSG00000277101
ZNF287	ENSG00000141040
FBXO30	ENSG00000118496
ESAM	ENSG00000149564
STK3	ENSG00000104375
TMC7	ENSG00000170537
ASCC1	ENSG00000138303
SMYD2	ENSG00000143499
RNLS	ENSG00000184719
CACUL1	ENSG00000151893
ATG9B	ENSG00000181652
CXorf65	ENSG00000204165
CSTF2T	ENSG00000177613
MON1B	ENSG00000103111
POLR2B	ENSG00000047315
ODF3B	ENSG00000177989
ST8SIA4	ENSG00000113532
NR1I3	ENSG00000143257
TM2D2	ENSG00000169490
CTGF	ENSG00000118523
CLDN1	ENSG00000163347
NT5E	ENSG00000135318
FOLH1	ENSG00000086205
KIR3DL3	ENSG00000277392
CITED4	ENSG00000179862
NPR3	ENSG00000113389
PMVK	ENSG00000163344
XKR8	ENSG00000158156
KRTAP19-3	ENSG00000244025
TMEM70	ENSG00000175606
PSAT1	ENSG00000135069
PRR27	ENSG00000187533
CAPN14	ENSG00000214711
ZKSCAN2	ENSG00000155592
RAB3IL1	ENSG00000167994
SPPL2A	ENSG00000138600
LAD1	ENSG00000159166
EFTUD2	ENSG00000108883
CLDN16	ENSG00000113946
TMEM108	ENSG00000144868
DTX3L	ENSG00000163840
ZDHHC19	ENSG00000163958
GJB6	ENSG00000121742
ZNF26	ENSG00000198393
CCDC102A	ENSG00000135736
PRKG1	ENSG00000185532
RFC3	ENSG00000133119
NLRP13	ENSG00000173572
CRY2	ENSG00000121671
FGF17	ENSG00000158815
NUDT12	ENSG00000112874
SERPINA3	ENSG00000196136
TMEM207	ENSG00000198398
SEMA5A	ENSG00000112902
RNF13	ENSG00000082996
NLRP8	ENSG00000179709
NEK1	ENSG00000137601
RNF10	ENSG00000022840
MEST	ENSG00000106484
DEXI	ENSG00000182108
ZNF277	ENSG00000198839
DGAT1	ENSG00000185000
STAMBPL1	ENSG00000138134
CDNF	ENSG00000185267
NLRP5	ENSG00000171487
ADAMTS4	ENSG00000158859
PTPDC1	ENSG00000158079
AKIP1	ENSG00000166452
DUSP27	ENSG00000198842
RNF165	ENSG00000141622
ZNF205	ENSG00000122386
ITGA7	ENSG00000135424
KANSL1	ENSG00000120071
SLC39A6	ENSG00000141424
LIAS	ENSG00000121897
HRK	ENSG00000135116
SRP14	ENSG00000140319
MDC1	ENSG00000231135
IFT57	ENSG00000114446
LAIR1	ENSG00000276163
FAM188B	ENSG00000106125
CIR1	ENSG00000138433
MCM6	ENSG00000076003
MRPL36	ENSG00000171421
TTC16	ENSG00000167094
PPDPF	ENSG00000125534
FAM50B	ENSG00000145945
IGF2BP2	ENSG00000073792
PBXIP1	ENSG00000163346
KIR2DL4	ENSG00000277964
ZNF441	ENSG00000197044
HSPA1L	ENSG00000206383
KIR2DL4	ENSG00000278074
DCLRE1B	ENSG00000118655
DSCR4	ENSG00000184029
MGARP	ENSG00000137463
AMER1	ENSG00000184675
TCEB3B	ENSG00000206181
NDN	ENSG00000182636
CRYBB2	ENSG00000244752
VMAC	ENSG00000187650
TFB1M	ENSG00000029639
OPN3	ENSG00000054277
OR11A1	ENSG00000230780
SHPRH	ENSG00000146414
TRABD	ENSG00000170638
GAS7	ENSG00000007237
AKIRIN2	ENSG00000135334
RPGRIP1	ENSG00000092200
AFMID	ENSG00000183077
LCE1C	ENSG00000197084
LRRC55	ENSG00000183908
EMC4	ENSG00000128463
RGL2	ENSG00000206282
GPSM3	ENSG00000206314
GPI	ENSG00000105220
MTIF2	ENSG00000085760
OR2W3	ENSG00000238243
RPS17	ENSG00000182774
AK9	ENSG00000155085
KATNAL2	ENSG00000167216
SDC3	ENSG00000162512
SLC4A4	ENSG00000080493
EIF2A	ENSG00000144895
TMEM95	ENSG00000182896
HADHA	ENSG00000084754
Y_RNA	ENSG00000263610
SNORD116	ENSG00000202498
SKIDA1	ENSG00000180592
SNORA70	ENSG00000252505
EFCAB1	ENSG00000034239
Y_RNA	ENSG00000202001
SNORA11	ENSG00000221060
KIR3DL3	ENSG00000274480
SMTNL2	ENSG00000188176
KPRP	ENSG00000203786
Y_RNA	ENSG00000201563
Metazoa_SRP	ENSG00000280694
NEK3	ENSG00000136098
snosnR66	ENSG00000212397
AKAP14	ENSG00000186471
Y_RNA	ENSG00000202414
SNORA49	ENSG00000208892
SNORA40	ENSG00000253047
CEACAM3	ENSG00000170956
PBX2	ENSG00000224952
Metazoa_SRP	ENSG00000278696
C2orf70	ENSG00000173557
Metazoa_SRP	ENSG00000277127
FBF1	ENSG00000188878
SNORA58	ENSG00000201003
SNORA76	ENSG00000253007
ZZEF1	ENSG00000074755
Y_RNA	ENSG00000200351
SNORA32	ENSG00000280519
Y_RNA	ENSG00000277242
SNORA63	ENSG00000199552
snoU13	ENSG00000238485
Y_RNA	ENSG00000201788
SNORA26	ENSG00000212558
U6	ENSG00000278063
CCIN	ENSG00000185972
WDR18	ENSG00000065268
Y_RNA	ENSG00000207252
Y_RNA	ENSG00000201277
SNORD56	ENSG00000207299
SNORA22	ENSG00000206634
snoU109	ENSG00000238410
Y_RNA	ENSG00000206795
Y_RNA	ENSG00000200170
SNORA51	ENSG00000201465
CIITA	ENSG00000179583
WDR88	ENSG00000166359
AMELY	ENSG00000099721
SCARNA17	ENSG00000251992
Y_RNA	ENSG00000200822
SNORA73	ENSG00000253090
Y_RNA	ENSG00000266250
MED18	ENSG00000130772
Metazoa_SRP	ENSG00000274701
U6	ENSG00000272507
DDX39B	ENSG00000229496
Y_RNA	ENSG00000281621
CCNG1	ENSG00000113328
Y_RNA	ENSG00000264495
RALGDS	ENSG00000160271
SNORA48	ENSG00000263517
U6	ENSG00000276881
CAPS	ENSG00000105519
Y_RNA	ENSG00000199203
MTRNR2L8	ENSG00000255823
Metazoa_SRP	ENSG00000275070
Y_RNA	ENSG00000199472
SMC6	ENSG00000163029
C7orf25	ENSG00000136197
Metazoa_SRP	ENSG00000280921
SNORA46	ENSG00000207493
5S_rRNA	ENSG00000277411
DNAJC17	ENSG00000104129
VPS52	ENSG00000223618
GUCY1B3	ENSG00000061918
TTC34	ENSG00000275571
KRTAP5-5	ENSG00000278302
SNORD87	ENSG00000254341
ZNF18	ENSG00000154957
ASB12	ENSG00000198881
KLK7	ENSG00000169035
PROP1	ENSG00000274382
SLC25A33	ENSG00000171612
Metazoa_SRP	ENSG00000273846
Metazoa_SRP	ENSG00000276823
Y_RNA	ENSG00000199263
C1GALT1C1	ENSG00000171155
STRA13	ENSG00000169689
U6	ENSG00000272393
Y_RNA	ENSG00000223220
Metazoa_SRP	ENSG00000276200
Metazoa_SRP	ENSG00000281046
PSMA2	ENSG00000256646
PPP1R10	ENSG00000238104
EGF	ENSG00000138798
Y_RNA	ENSG00000199471
DZANK1	ENSG00000089091
U7	ENSG00000275108
CIB4	ENSG00000157884
STRA6	ENSG00000137868
CA4	ENSG00000167434
Metazoa_SRP	ENSG00000277062
STAM	ENSG00000136738
KIF1A	ENSG00000130294
U3	ENSG00000277205
PPCS	ENSG00000127125
IL17RC	ENSG00000163702
COX7B2	ENSG00000170516
SNORD39	ENSG00000263723
Vault	ENSG00000252283
PEX10	ENSG00000157911
MRPL32	ENSG00000106591
RBM34	ENSG00000188739
DHX33	ENSG00000005100
RCN1	ENSG00000049449
CAPZA1	ENSG00000116489
DNMT1	ENSG00000130816
SCARNA8	ENSG00000251733
LMX1A	ENSG00000162761
Y_RNA	ENSG00000252420
Metazoa_SRP	ENSG00000274011
Y_RNA	ENSG00000207484
Y_RNA	ENSG00000199409
SMAP1	ENSG00000112305
U4	ENSG00000262704
Y_RNA	ENSG00000200610
PLSCR4	ENSG00000114698
MTCH2	ENSG00000109919
TREML1	ENSG00000161911
U3	ENSG00000199666
SNORD38	ENSG00000252408
Y_RNA	ENSG00000199442
ANKFY1	ENSG00000185722
Y_RNA	ENSG00000201006
RPUSD2	ENSG00000166133
Metazoa_SRP	ENSG00000276047
SNORD5	ENSG00000276275
MRPS7	ENSG00000125445
ZNF71	ENSG00000197951
UBE4B	ENSG00000130939
DST	ENSG00000151914
TRAPPC4	ENSG00000196655
Y_RNA	ENSG00000202417
7SK	ENSG00000262776
Metazoa_SRP	ENSG00000276295
SYP	ENSG00000102003
COQ7	ENSG00000167186
SNORD60	ENSG00000206630
FAM136A	ENSG00000035141
Metazoa_SRP	ENSG00000280788
WDR64	ENSG00000162843
C2	ENSG00000235017
MIER1	ENSG00000198160
ZNF667	ENSG00000198046
U6	ENSG00000264777
SNORD125	ENSG00000239127
MCTP1	ENSG00000175471
Y_RNA	ENSG00000277980
Metazoa_SRP	ENSG00000278422
ZZZ3	ENSG00000036549
Y_RNA	ENSG00000207379
SNORA63	ENSG00000200418
U6	ENSG00000266375
EDNRB	ENSG00000136160
Y_RNA	ENSG00000202141
IRF4	ENSG00000137265
B4GALT1	ENSG00000086062
CNDP2	ENSG00000133313
KIAA0430	ENSG00000166783
TSPAN12	ENSG00000106025
SLC39A14	ENSG00000104635
OR51Q1	ENSG00000167360
ZNF766	ENSG00000196214
CP	ENSG00000047457
ZBED9	ENSG00000232040
AMER3	ENSG00000178171
LPGAT1	ENSG00000123684
UBE2G2	ENSG00000184787
PCBP4	ENSG00000090097
CETN2	ENSG00000147400
GPM6B	ENSG00000046653
SCN11A	ENSG00000168356
TMED1	ENSG00000099203
PIK3CA	ENSG00000121879
CFDP1	ENSG00000153774
HARS2	ENSG00000112855
ZNF526	ENSG00000167625
PDCD6	ENSG00000249915
GPR1	ENSG00000183671
CRAMP1L	ENSG00000007545
SLC25A46	ENSG00000164209
TAS2R60	ENSG00000185899
CYTH3	ENSG00000008256
C1orf105	ENSG00000180999
ZRANB1	ENSG00000019995
MAGEB16	ENSG00000189023
SPRED2	ENSG00000198369
PSMA2	ENSG00000106588
HSF2BP	ENSG00000160207
DKK2	ENSG00000155011
PANX2	ENSG00000073150
C6orf203	ENSG00000130349
OR14J1	ENSG00000236927
SRXN1	ENSG00000271303
KRTAP20-4	ENSG00000206105
MTCP1	ENSG00000214827
NUP35	ENSG00000163002
SPATA22	ENSG00000141255
RXRG	ENSG00000143171
XAF1	ENSG00000132530
ARVCF	ENSG00000099889
XPO4	ENSG00000132953
LAGE3	ENSG00000196976
AP2A1	ENSG00000196961
AGBL1	ENSG00000166748
SCAMP3	ENSG00000263290
RAB28	ENSG00000157869
MTTP	ENSG00000138823
CLEC4E	ENSG00000166523
CXCL12	ENSG00000107562
FAM83H	ENSG00000180921
ABHD6	ENSG00000163686
WFDC13	ENSG00000168634
TBC1D10C	ENSG00000175463
ACADVL	ENSG00000072778
TAF3	ENSG00000165632
ANAPC11	ENSG00000141552
WFDC10B	ENSG00000182931
ETHE1	ENSG00000105755
NKAIN1	ENSG00000084628
TRBV7-1	ENSG00000211707
SLC39A7	ENSG00000224399
ULK2	ENSG00000083290
MMP10	ENSG00000166670
RALY	ENSG00000125970
LRCH2	ENSG00000130224
OR52W1	ENSG00000175485
BEND4	ENSG00000188848
IMPDH2	ENSG00000178035
NSDHL	ENSG00000147383
RPL32	ENSG00000144713
C9orf152	ENSG00000188959
LHB	ENSG00000104826
