	Relative_Expression_Difference_Hum_Chimp(RPKM)	Relative_Expression_Difference_Hum_Rhesus_Monkey(RPKM)	Relative_Expression_Difference_Chimp_Rhesus_Monkey(RPKM)
PRDX1	0.16454927983312384	0.9307207747472717	0.7661714949141478
PIK3R3	-0.3449368470382098	-0.3651040454181095	-0.020167198379899665
TSPAN1	0.7720993980566158	-0.26954558199837897	-1.0416449800549947
BLZF1	-0.6448358694330927	-0.18040999346930997	0.4644258759637827
CCDC181	-0.5163418902506236	-0.9791953207026032	-0.4628534304519796
SLC19A2	-0.1518848851436757	-0.7273113708506592	-0.5754264857069835
FAAH	0.48458868220146406	-0.9029952533543026	-1.3875839355557666
NSUN4	-0.33261310306191794	0.1584781108150486	0.4910912138769665
TMED5	-0.6301819924477621	-0.20952424013882476	0.4206577523089373
MROH9	0.0	-3.0	-3.0
DR1	-0.19518118393724482	-0.21265904681929193	-0.017477862882047113
FMO6P	-3.0	0.0	3.0
CNN3	0.16687617816105582	0.08825388208729512	-0.0786222960737607
PRRC2C	-0.37487177321483833	-0.15880641655137284	0.2160653566634655
F3	0.33482868576149755	-1.287456621523496	-1.6222853072849934
ABCD3	-0.34183877597273504	-0.4264408383294269	-0.08460206235669188
VAMP4	-0.56455043436237	0.028261033150868475	0.5928114675132384
DPH5	-0.5811250988463958	0.228991966352184	0.8101170651985798
PTBP2	-0.293059474614042	-0.19869780981919938	0.09436166479484265
TNFSF4	-0.8885184664802772	0.13521902167103517	1.0237374881513124
PRDX6	0.9200687787674711	-0.5440628125646487	-1.4641315913321198
DARS2	-0.44543057583952184	0.04356568541639294	0.4889962612559148
HSD11B1	0.8217075489068933	1.491271857371995	0.6695643084651017
IRF6	0.7209034766189815	1.8123143031560462	1.0914108265370648
DIEXF	-0.3581867178376785	-0.4443408069095358	-0.08615408907185729
LPPR5	-0.34216382932118594	-0.8164645280774186	-0.4743006987562327
LPPR4	-0.37688556753681346	-0.7273750199101616	-0.35048945237334816
SERPINC1	0.09071586263346706	-2.2120114457094484	-2.302727308342915
RCAN3	-0.40880178805343736	0.5784141505322777	0.9872159385857151
SYF2	0.45952904298737196	0.2984636143948648	-0.16106542859250716
RSRP1	0.2255179781902542	-1.2654374320164226	-1.4909554102066767
SLC35A3	-0.3582563243270822	0.0349358413897346	0.3931921657168168
RCOR3	-0.04936547825282478	0.3215667908538018	0.3709322691066266
STMN1	0.08937874308752147	0.3917162745283316	0.3023375314408101
MTFR1L	-0.021553134325398515	0.29697522480097593	0.31852835912637445
MAN1C1	-0.21711096670701602	-0.8395983421443239	-0.6224873754373079
NEK2	-1.245721182661895	-1.7542788173381052	-0.5085576346762102
RPS6KA1	0.25172831120651573	-0.6345188974269644	-0.8862472086334802
DHDDS	1.2317300884611488	1.6574406174385943	0.4257105289774452
NENF	0.12968220756782656	0.6456314147710118	0.5159492072031853
NSL1	-0.47122981899330374	-0.27363232992535536	0.19759748906794838
PROX1	-0.2255385297752982	-0.09718993115383823	0.12834859862145997
ARID1A	-0.40309765443121937	-0.5871891537246096	-0.1840914992933902
CENPF	-1.6160441387077296	-1.018327959478154	0.5977161792295755
RPA2	0.6207638111718623	0.7082943230370502	0.0875305118651879
PPP1R8	-0.1373528015211295	0.05596555917467205	0.19331836069580155
STX12	-0.31500479427292594	-0.13765169307450353	0.1773531011984224
MARC2	-0.41275547724811257	-1.7726951085504739	-1.3599396313023613
SLC5A9	0.9700521931261797	1.4009105648036457	0.4308583716774659
OSBPL9	0.058621114903021465	-0.04499758850786639	-0.10361870341088786
TXNDC12	-0.5430571963280503	0.4646758435680728	1.007733039896123
CD3EAP	-0.760724433988206	-0.15655135295209843	0.6041730810361076
MESDC2	-0.14532216144585886	-0.18211397509601857	-0.03679181365015971
RCN2	0.08329714916183173	0.2388271798671482	0.15553003070531646
CHRNB4	-3.0	0.0	3.0
MUC5B	-2.0150929531324087	0.4924535234337958	2.5075464765662043
CTSD	0.09617719325995477	-0.27448595437459433	-0.3706631476345491
COLEC11	-0.535618498683966	0.2597796907225508	0.7953981894065169
STAG1	-0.2893732311043701	0.038053817852715	0.3274270489570851
A4GNT	-3.0	0.0	3.0
STK11	0.2236936916669161	-0.2170998184713635	-0.4407935101382796
KMT2A	-0.5221363195308827	-0.19555569026367348	0.3265806292672092
TREH	-0.561039681709057	-1.56696478031693	-1.005925098607873
IFT46	0.2743931684217794	0.5044900796754771	0.2300969112536977
MMP8	2.101883780804167	2.5509418904020835	0.4490581095979167
APOA1	-1.125187914365514	0.13920972421435684	1.2643976385798708
ZNF541	-1.0182920210762605	-0.06273441943751346	0.9555576016387469
SLC8A2	0.09047187215400976	-0.028504624425597536	-0.1189764965796073
KPTN	0.3516268164409039	-0.6142378665641851	-0.965864683005089
RPS25	1.5469885910498422	2.272642577625841	0.7256539865759988
KIF14	0.193790147446728	-2.262041520870675	-2.455831668317403
TNNT2	-0.4229678427646053	-2.1684793162425104	-1.7455114734779054
DDX59	0.5008017409499061	0.4323186566326134	-0.06848308431729278
CAMSAP2	-0.41180678088340295	-0.10527656188948697	0.30653021899391597
ATF6	-0.25267789566234133	-0.06561892417368764	0.1870589714886537
CRYGD	-0.5607402969005832	1.2196298515497084	1.7803701484502916
MREG	1.03720299590408	-0.2589039087784566	-1.2961069046825366
FASTKD2	-0.7995943895190536	-0.19376134707464465	0.6058330424444089
NRP2	-0.6868644090934037	-1.790467818013949	-1.1036034089205455
CREB1	-0.6045324258765173	-0.28495563044789496	0.3195767954286224
KLF7	-0.18416530979108736	0.11956457312489943	0.3037298829159868
TTR	0.0002688940261930117	0.03504513754136862	0.03477624351517561
B4GALT6	-0.5800247404480003	-0.016789329618892013	0.5632354108291083
C1orf54	1.75446513792992	2.37723256896496	0.6227674310350397
CA14	-0.7855520137991129	-0.27356606785257465	0.5119859459465382
CASC1	-0.1091114001201518	-1.880867575902653	-1.771756175782501
LRMP	-0.8716987368398703	-0.9741570034588045	-0.1024582666189342
ATP10B	-0.7011075551546754	0.03510953663602301	0.7362170917906984
SPCS2	-1.7577793946144853	-0.4777653450124095	1.2800140496020758
USP35	-0.22327764136562533	-0.7181713952668518	-0.4948937539012265
ELOVL4	-0.04017517848409624	0.26054786987846734	0.3007230483625636
FILIP1	0.03781545000308939	-0.9926725138065912	-1.0304879638096804
HMGN3	0.31056709072916766	0.29624745919104234	-0.014319631538125321
UBE3D	0.2152343475393308	-0.5477192235399012	-0.762953571079232
CNR1	-0.6207051358471418	-1.1659828328377018	-0.54527769699056
SPACA1	-3.0	0.0	3.0
ANKRD13C	-0.3762183357614286	0.0015214855868904698	0.37773982134831907
SGIP1	-0.4485807336323988	-0.07636093038544256	0.37221980324695625
ADGB	1.1757370388363158	-0.6485259223273683	-1.824262961163684
PLAGL1	-0.9190747841208193	-0.16952769004621993	0.7495470940745994
FBXO30	-0.12799144995209022	-0.292886986004663	-0.1648955360525728
TNFAIP3	-0.3448612108871391	-1.532603100956826	-1.1877418900696868
AKAP7	0.007442694835480879	0.3944082610690729	0.386965566233592
RAB32	-0.648120377454295	-0.5679336127113475	0.0801867647429475
MYB	3.0	3.0	0.0
ALDH8A1	0.011842685777304185	-0.6855096735401086	-0.6973523593174128
SGK1	-0.33881499232899814	0.11118078392690456	0.4499957762559027
RNF146	-0.06149298287707994	0.05707173810164534	0.11856472097872528
ARG1	-0.5170667672295125	-0.11690789322749395	0.40015887400201855
CTGF	-0.20675433975073654	-0.6637446418201126	-0.4569903020693761
PMFBP1	-0.18012932046648916	-1.545841283298234	-1.365711962831745
FBXL5	-0.23737537900526728	0.018182556916006454	0.25555793592127374
MED28	-0.28425380795193633	-0.7790482434713546	-0.49479443551941826
SLC16A7	-0.6683337091363629	-0.19938237971072215	0.4689513294256408
TMEM5	-0.23537452813110915	-0.2960519225271835	-0.060677394396074336
VAMP8	-0.5606512977958628	0.09985316717123449	0.6605044649670972
DCLRE1B	-0.5579624274692425	-0.2896144692077749	0.2683479582614676
MYL12B	-0.1753726892398857	0.2363766942369846	0.4117493834768703
FOXO3	-0.8717955080545066	-1.0171180671971585	-0.1453225591426519
ARMC2	-0.39867156650188973	-0.3662692960628421	0.03240227043904764
GHRH	0.0	-3.0	-3.0
RPN2	-0.3834826035387142	-0.008255748911013994	0.3752268546277002
TGIF2	-0.43760291538116225	-0.12614330336864432	0.31145961201251793
CASQ2	-0.9691179366055724	-0.891574095345276	0.07754384126029645
OLFM3	0.2835830656593624	0.02763826868146313	-0.2559447969778993
PKD2	-0.07555101051167779	0.03231992618825241	0.1078709366999302
ABCG2	-0.5975758966739855	0.1468477886039542	0.7444236852779397
SPP1	-1.2739093992466575	-0.4337794469171289	0.8401299523295286
FAM47E-STBD1	0.24269124478353254	1.6213456223917664	1.3786543776082338
CCNI	-0.14804009455449307	0.19531734104086418	0.34335743559535725
RARRES1	-0.3764938371617288	0.7094976899376315	1.0859915270993603
MFSD1	-0.33963322287751363	-0.4760389027789407	-0.13640567990142705
RAB3GAP2	-0.4847814367405172	-0.4188882314632534	0.06589320527726383
EEF2KMT	2.252695270211416	2.626347635105708	0.37365236489429215
PPL	0.7130951994959377	-1.0836809182804497	-1.7967761177763872
UBN1	-0.10643895228036471	-0.36119420573890404	-0.25475525345853933
KLF12	-0.8678628017105229	-0.30037664037416145	0.5674861613363614
UCHL3	0.005420681858062992	-0.4695851853816454	-0.4750058672397084
PCDH17	-0.9295930414487545	-0.4787913373660726	0.45080170408268194
HS1BP3	-0.05064641574209883	-0.09210605109284009	-0.041459635350741264
C2orf43	-0.1664373811360032	-1.8548576338651426	-1.6884202527291394
WDR35	-0.5412367565020921	-0.6370434481676772	-0.09580669166558509
CCND2	-0.4902038377376535	-0.39511091157158484	0.09509292616606868
FGF23	0.0	-3.0	-3.0
ELL2	-0.21422833151566856	0.03506663614952121	0.24929496766518977
DNAH7	-2.0081617274235093	0.3596145842982602	2.3677763117217694
CYP20A1	-0.12457369151627296	0.15380350793029252	0.27837719944656547
NDUFB3	0.17367713572816545	1.5868385678640828	1.4131614321359174
GTF3C3	-0.38060014994901203	-0.08651232229600236	0.29408782765300967
SATB2	-0.43624725435688594	0.05300180121803455	0.4892490555749205
UBE2B	-0.08458747730573712	0.2560323103581381	0.34061978766387524
TRPM6	-0.37134393627659934	-0.9452942558575149	-0.5739503195809156
GDA	-0.4476367449874663	-2.5523632550125344	-2.104726510025068
KLF9	-0.18831403663150847	-0.03812024785567114	0.15019378877583733
TJP2	-0.5149218849609986	-0.19881669638033617	0.3161051885806624
C2orf40	-0.024265865797935326	0.5194676680788447	0.54373353387678
ITGB1BP1	0.14248010539610068	0.2074523871481062	0.06497228175200553
CPSF3	-0.02850576881203304	-0.8466467484992114	-0.8181409796871784
PIGZ	1.1513814039501242	0.4065096652313418	-0.7448717387187825
SENP5	-0.511076109377727	-0.30744476196760573	0.20363134741012123
CCDC92	0.12822323319896678	0.17966941794885793	0.051446184749891155
C1orf198	-0.7196089244951182	-0.2551765347223547	0.46443238977276347
TRIM67	0.058261888551032315	0.08742280143337433	0.029160912882342016
HEATR1	-0.3953840708798093	-0.5530366076467608	-0.15765253676695146
PTBP3	-0.22880844239554143	0.2800827792321501	0.5088912216276915
RAD23B	-0.18319967657010094	0.06561430984516314	0.2488139864152641
FKBP15	0.9879334862134903	-0.5207764283947474	-1.5087099146082377
CTNNAL1	-0.2481649723351289	-0.7565548223348145	-0.5083898499996856
FAM206A	-0.7850214797320221	-0.9914898248607731	-0.206468345128751
WDR34	0.062086729381869765	-0.9772040801321972	-1.039290809514067
SET	0.029384527232924063	0.5270217868760283	0.49763725964310423
PPP2R4	-0.005437150986849826	-0.022810399934160674	-0.01737324894731085
GLE1	-0.409546611818951	0.04522191301150624	0.45476852483045727
RAB14	-0.3725693828261273	-0.3868844600648381	-0.014315077238710838
CNTRL	-0.20619380602435733	0.13115090322391887	0.3373447092482762
TRIM32	-0.22311926555511818	-0.06549468633650746	0.15762457921861073
FBXW2	-0.40170934499566013	-0.19535989920138563	0.2063494457942745
PHF19	-0.13604294778766723	-0.5206667975233175	-0.3846238497356502
NEK6	-1.1094319594952928	-0.09350954862529204	1.015922410870001
BSPRY	0.593362267387974	0.5471736601444477	-0.04618860724352636
PPP6C	0.05067642196802047	0.23442729177174848	0.183750869803728
NDUFA8	-0.05705291978758831	-0.6653143131877463	-0.608261393400158
HDHD3	-0.25361302509511696	-0.18828389045926963	0.06532913463584733
RBM18	-0.3963844132648622	-0.26068315467869296	0.13570125858616922
SLC46A2	3.0	3.0	0.0
HSDL2	-0.4722669305195524	0.07903097824354366	0.551297908763096
MAPKAP1	0.14118969278743898	0.26135575371018915	0.12016606092275017
NR4A3	0.8948872153834557	0.334814555127926	-0.5600726602555297
INVS	0.27377909775595044	0.6906752589352632	0.4168961611793127
GALNT12	0.4715055653757051	0.49952715870942677	0.028021593333721673
DENND1A	-0.4630503081333106	-0.06994551607381194	0.39310479205949866
ALG2	0.1867249635342958	-0.11374780572375798	-0.3004727692580538
CSF3R	-0.7940847143834198	0.8853862099977795	1.6794709243811994
KDSR	-0.42813081323236546	-0.35644098934888635	0.07168982388347911
VPS4B	-0.3753293845933634	0.03517761412196574	0.41050699871532914
ONECUT2	-1.4672972894339247	-0.4546183324293264	1.0126789570045982
C19orf25	-0.029676853196498154	-0.07884174673643862	-0.04916489353994047
ZBTB45	-0.18948547824999484	-0.4045933801547661	-0.21510790190477125
YLPM1	-0.21091385693686493	-0.22186959336999412	-0.010955736433129193
DCAF4	0.2163918116042709	0.09003826382135038	-0.12635354778292052
PROX2	-0.5503339003139351	0.9129857683309921	1.4633196686449272
VSX2	-3.0	0.0	3.0
FCF1	-0.3171934286248208	0.5364589049007495	0.8536523335255704
PGF	0.7689920729131008	-0.02344001664574802	-0.7924320895588488
IFI27L2	-0.2503580187290675	0.2883693936152716	0.5387274123443391
CCDC176	0.13309316232483626	-1.0845672988581276	-1.2176604611829638
NEK9	-0.23002756107545275	-0.7118768388454687	-0.48184927777001596
ACYP1	0.04722749460793574	0.009267946987320252	-0.037959547620615486
IFT43	-0.23947418838275425	-0.09671079272497807	0.14276339565777618
NPC2	-0.5185259620703986	-0.4541216778161705	0.06440428425422806
DNAL1	-0.2983692761404352	-0.5789919156249405	-0.2806226394845053
ACOT2	-0.31604076360720623	-0.17088413730763974	0.1451566262995665
LTBP2	-0.2143605104835078	-0.43596318954788316	-0.22160267906437536
AREL1	-0.4049933546705189	-0.400354783102002	0.0046385715685168805
MLH3	-0.21799533578135144	-0.03503058662841463	0.1829647491529368
TTLL5	0.023680763928266124	0.3068007253024838	0.2831199613742177
FLVCR2	-0.48922318236744555	-1.2283944163047924	-0.7391712339373468
ABCD4	-0.20808952073954323	0.05075732469596661	0.25884684543550984
DLST	-0.3502271997344595	0.381288715003788	0.7315159147382475
PPP4R4	-0.13517561474714013	-0.8475293174065665	-0.7123537026594263
TGFB3	0.004157871336991081	-0.07526608809847868	-0.07942395943546976
ZC2HC1C	-0.5854466432881574	-0.20660790013020613	0.3788387431579513
SLIRP	0.42615083837904366	0.16136777191164842	-0.26478306646739524
RBM25	0.1029690514990147	0.15913352379264012	0.05616447229362542
ALDH6A1	-0.6789817731398551	-0.3857440248263555	0.2932377483134996
GPR68	-0.994065973565583	0.4449252804211822	1.438991253986765
ESRRB	-0.5351755903726595	-1.3465790007517628	-0.8114034103791035
EIF2B2	0.05839677784258368	-0.26422707699063686	-0.32262385483322054
NRDE2	-0.272567379485704	-0.8390780249497993	-0.5665106454640954
COQ6	-0.216653702970243	0.07915239921549755	0.29580610218574055
ZNF410	-0.3221301345003267	0.07793649960188109	0.4000666341022078
RHOQ	0.40247782307302205	-1.3555586380233486	-1.7580364610963706
GPR75	-0.5765924413866904	-1.540407644748485	-0.9638152033617945
SUPT7L	-0.16923334076938668	0.5543909679033295	0.7236243086727162
KLHL29	-0.5324332837593413	-0.6997134404813858	-0.16728015672204455
DNMT3A	-0.2991405388260858	-0.5490699093284678	-0.24992937050238195
TMEM214	-0.08926014770619184	0.13163865059170032	0.22089879829789216
ATAD2B	-0.3851845814818754	-0.29539182040318723	0.08979276107868817
FKBP1B	0.32625196755723573	0.327515007416295	0.0012630398590592895
ATL2	-0.4688123798822945	-0.6336637298143077	-0.16485134993201322
YPEL5	-0.2268854051899265	-0.04030897978985626	0.18657642540007024
FAM98A	-0.04959848725438387	-0.4789322617579037	-0.42933377450351984
YIPF4	-0.4359764868988135	-0.29875688113019383	0.1372196057686197
AFTPH	-0.05765314028912316	0.03705474751499882	0.09470788780412198
LGALSL	-0.25045631176682503	0.2719741921034451	0.5224305038702701
CNRIP1	0.027422851915315016	-0.2650669755934345	-0.2924898275087495
BCL11A	-0.44504853934288935	-1.0504408739009243	-0.605392334558035
CRIPT	-0.45844078760792817	-0.44834789441061673	0.010092893197311437
EPCAM	0.9235377174061075	1.6752034688327835	0.751665751426676
SLC17A5	-0.3051288105316943	-0.7764844294908241	-0.4713556189591298
OGFRL1	-0.8184280527736905	-0.8112501101536023	0.007177942620088196
FAM178A	-0.30587632193858616	-0.29264684843971744	0.013229473498868716
IDE	-0.2302540843730989	-0.12559444528903718	0.10465963908406173
ELOVL3	-0.6797806952736126	0.2288559019343941	0.9086365972080067
GPAM	-0.8707488400305863	-0.2785621217161456	0.5921867183144407
CUTC	0.05700415062738673	-0.009144253004792269	-0.066148403632179
PPP1R3C	-1.0000744056886592	-1.1674991895679945	-0.16742478387933524
PYROXD2	-1.2018057181740789	0.6353833933249237	1.8371891114990027
CNNM1	-0.4715075453486101	-1.1091334521486025	-0.6376259067999923
MXI1	-0.06350489539505211	0.09478340656953776	0.15828830196458987
SMNDC1	0.14715563373689466	0.06287151304293559	-0.08428412069395907
C10orf88	-0.53456142720266	-0.3968055107142796	0.13775591648838037
HELLS	0.22346346062143996	-0.4010196259083376	-0.6244830865297776
TCTN3	0.5434959758151231	0.576174627425773	0.03267865161064987
FAM45A	-0.45780190218871664	-1.086212702237714	-0.6284108000489973
AVPI1	0.43662518441404297	0.9827944005173576	0.5461692161033146
WDR11	-0.13595367045034545	0.32800878528802113	0.4639624557383666
C10orf76	0.0030492660622187806	0.27787681624457605	0.27482755018235727
KCNIP2	0.45956666596417683	-0.10648200125298635	-0.5660486672171632
CFAP58	-0.5903732807736197	0.911932874959193	1.5023061557328128
GOT1	-0.010669533737250436	-0.1815778879095843	-0.17090835417233385
SFRP5	0.7556489642240842	-0.6758907610354381	-1.4315397252595223
GNA13	-0.7166163556553807	-0.26732340441107516	0.44929295124430557
HOXB8	3.0	3.0	0.0
KANSL1	-1.5033192298647038	-0.9462967569287499	0.5570224729359539
CRHR1	-0.8019117030746857	-1.664050580533269	-0.8621388774585834
HOXB3	3.0	3.0	0.0
DUSP1	0.9948421883068073	0.9330453477706638	-0.06179684053614343
PANK3	-0.41524585687294446	0.2554718181658622	0.6707176750388066
MSX2	0.11675019178384072	0.03087432239908061	-0.0858758693847601
TEK	0.2639888719260044	0.4910815840891468	0.22709271216314242
RCL1	-0.23837312109092046	-0.9117983278476753	-0.6734252067567549
CAAP1	-0.6533716655191544	0.24009701720538057	0.893468682724535
EQTN	-0.9729250192992502	-2.02707498070075	-1.0541499614015
MOB3B	-0.3667444383911973	-0.5070036874783324	-0.14025924908713505
MLANA	1.0828107792447994	-0.8343784415104014	-1.9171892207552008
CD274	0.6869950137368291	0.9405937880456495	0.2535987743088204
