	v_Hum-Chimp	v_Hum-Rhesus_Monkey	v_Rhesus_Monkey_Chimp
CHMP4B	-0.35226299210946976	-0.3199642606588231	-0.032298731450646656
BPI	2.9593267632303375	1.3144989175128137	1.6448278457175234
SLC32A1	-0.9156437055367084	-1.8634742322276594	0.947830526690951
CST3	2.3511684632994427	0.8903136203549611	1.4608548429444816
ASIP	4.785475572891277	4.785475572891277	0.0
ACTR5	0.06917064720393995	-0.5734564350688514	0.6426270822727913
WFDC2	1.3576821675648088	-0.5256791509719259	1.8833613185367346
AHCY	-0.06020300788388955	1.5132497677366485	-1.573452775620538
PPP1R16B	-0.29109896231879695	-0.6434475808950193	0.35234861857622235
FAM83D	-0.6518042190458373	0.3328739396695162	-0.9846781587153535
EPPIN	0.0	0.0	0.0
DHX35	-0.30010848671096646	-0.5345734510657865	0.23446496435482
DNTTIP1	-0.10829799993687939	0.8095582511828852	-0.9178562511197645
MAP1LC3A	0.07718007161747131	0.5849824835440156	-0.5078024119265443
SYNDIG1	-0.3370145056135181	-0.48243686694027943	0.14542236132676134
PIGU	-0.34248964616870836	-0.4610276470972936	0.11853800092858524
TNNC2	1.5342076359126153	-1.859700724419172	3.393908360331787
ACOT8	0.2914713685991863	1.3495537156627568	-1.0580823470635705
APMAP	-0.36500487291913153	-0.4253930089889648	0.06038813606983329
CELF4	-0.4692558533609903	-0.3611099586667237	-0.10814589469426661
ZNF516	-0.19684773073911366	-0.9953559528059901	0.7985082220668764
CDH20	0.15788188591483898	-0.045951366838806074	0.20383325275364506
ADNP2	-0.29986767559602523	-0.6670508354812386	0.36718315988521333
RBFA	-1.0759939355233836	-2.9460115861427596	1.870017650619376
USP14	-0.2668144932022809	-0.2749073838414615	0.008092890639180617
VAPA	-0.31260831632775066	0.11663516756927983	-0.4292434838970305
METTL4	-0.08911351637384524	0.05113371389824595	-0.14024723027209118
LPIN2	-0.22780677088467272	-0.8901366097761052	0.6623298388914325
SMCHD1	-0.1829289874042601	-0.7849144951302574	0.6019855077259972
MYOM1	-0.5954970596328168	-0.09157634527000713	-0.5039207143628097
MYL12A	0.1293072313335415	0.9180232548782374	-0.7887160235446959
CEP76	-0.19892629792091565	-0.7896076948868238	0.5906813969659082
ST8SIA5	0.07519654059892833	-1.9389093703708582	2.0141059109697865
CEP192	-0.28021355221935274	-0.15636039167818971	-0.12385316054116302
RNMT	-0.9952155808648318	-1.528706899424435	0.5334913185596033
SMAD7	0.12592501445845627	-0.026381625903625583	0.15230664036208186
LIPG	-2.3547299795643557	-2.378450532315252	0.023720552750895907
LAMA1	0.5044712452267077	-0.9028472491012882	1.407318494327996
RNF125	0.3545128965596729	0.42951395234200707	-0.07500105578233418
ANKRD12	-0.331803686694256	-0.09728349315706275	-0.23452019353719322
NOL4	-0.5682471217039211	-0.7540994003894284	0.18585227868550724
POLI	-0.46431540646334923	-1.0792868467734111	0.6149714403100619
MIB1	-0.4899211727359205	-0.8712535626523685	0.381332389916448
RBBP8	1.0610636014588977	0.5498761091496038	0.5111874923092938
RIOK3	-1.00027495816175	-0.27736036935068675	-0.7229145888110633
CSTF2	-0.6201947862699377	-0.22367809580354692	-0.3965166904663908
VSIG1	1.3410369178350667	-1.4387041729499435	2.77974109078501
PSMD10	0.2655701387585543	0.3881168861379125	-0.12254674737935822
ATG4A	-0.12755940550787193	0.2161295861611423	-0.34368899166901423
TBL1X	-0.3238030141708279	0.2869175571808946	-0.6107205713517225
GPR143	0.8240203659231473	0.9227486321181173	-0.09872826619497
PGRMC1	-0.175881430068781	0.13146942586718424	-0.30735085593596523
POLA1	-0.30213916319403156	-1.0999525288655017	0.7978133656714701
MID1	-0.03468244757599148	-0.2770373910973909	0.2423549435213994
NKAP	0.13889218613677912	-0.19111136126270978	0.3300035473994889
RHOXF1	13.06065202878282	-0.114635010222786	13.175287039005607
NXT2	1.4070350554812223	0.17651229765171106	1.2305227578295113
GUCY2F	-0.6648226149555327	-0.48957547469358564	-0.1752471402619471
ATP1B4	0.0	0.0	0.0
ALG13	-0.3284904362476011	-0.17545969960378738	-0.15303073664381373
PRPS2	-0.9046970082543897	-0.7758907433945064	-0.12880626485988333
MOSPD1	-0.4185251745338654	-0.05873137852587096	-0.35979379600799444
AMMECR1	-0.5371910585537587	-0.789207681141054	0.2520166225872953
CHRDL1	1.0661199668852417	1.561742346373189	-0.4956223794879473
WDR13	0.7973218181686788	1.4719574752662794	-0.6746356570976006
SRPX	-0.6583608100682024	-0.8388020354748384	0.1804412254066361
GLRA2	-0.4739170084590252	-1.1843139159470537	0.7103969074880285
XIAP	-0.3301699968571734	-0.2368126937505748	-0.09335730310659862
STAG2	-0.10305314705901569	-0.33204469405061676	0.22899154699160107
ATP11C	-0.6380647894100611	-0.29132898306458155	-0.3467358063454795
MCF2	-0.47526309383822607	-0.6593336543068746	0.18407056046864856
F9	1.5059163290669513	0.31841143232165625	1.187504896745295
ABCD1	0.16543542197092886	-1.190921227979366	1.3563566499502948
CCDC22	-0.12287154300481262	-0.5927533720776132	0.4698818290728006
CACNA1F	-0.9855155342249138	-2.1313265142117395	1.1458109799868255
SYP	-0.6234428230411382	-0.8885196566576781	0.2650768336165399
PLP2	0.5577025954299026	1.0485498091401606	-0.49084721371025797
BMX	0.4784855586905833	1.1380766868542092	-0.659591128163626
PLS3	0.08178920894133501	0.4133819023716132	-0.3315926934302782
NAA10	0.18785133794696307	0.2700186995453713	-0.0821673615984082
RENBP	1.2378494542118	2.3787671256933565	-1.1409176714815565
ELF4	-0.8499741421151903	1.0847377458288798	-1.9347118879440701
SMARCA1	-0.3581809689129658	-0.41070812334501117	0.052527154432045364
MTMR8	0.26495227205417926	1.208724363350988	-0.9437720912968088
ASB9	0.0	-2.821033261533312	2.821033261533312
ZC3H12B	-0.20491971064956838	-0.9404436267366143	0.7355239160870459
RBBP7	-0.41505160110032513	0.026460015183206842	-0.44151161628353197
KCND1	-0.8806413807044229	-2.162293672472669	1.2816522917682462
OPN1LW	0.0	0.0	0.0
SLC25A14	-0.5483721720433303	-0.0604208507688444	-0.4879513212744859
FMR1	-0.4370116213871027	0.04188661707037955	-0.47889823845748225
PIM2	-0.6178292654910731	-0.40447848386222773	-0.21335078162884535
SCML2	-0.9998347299085535	-0.6101975687284107	-0.3896371611801428
SLC35A2	-0.35054478994354366	-0.4991239783106769	0.14857918836713324
PQBP1	0.19162220162634735	-0.009541252234582132	0.2011634538609295
RS1	0.0	0.0	0.0
PCSK1N	0.6727060593961891	0.545816098947915	0.12688996044827405
EMD	0.09696230683113871	0.640822259111137	-0.5438599522799983
TAZ	-0.42678231082468177	-0.11164222927743062	-0.31514008154725115
PGK1	-0.43264886024731375	-0.3848531478433479	-0.04779571240396585
GATA1	-2.3029769979752617	-1.9876664891636455	-0.3153105088116164
MAGT1	-0.09072117418070924	0.6637327412380349	-0.7544539154187442
SMS	3.099856038387504	0.1354347970083376	2.964421241379166
PHEX	0.08294836804301764	-0.08318063649793928	0.16612900454095691
UBL4A	-0.5102638104381869	-0.3588400787813466	-0.1514237316568403
CD99L2	-0.8865163084055512	-0.3867446247861084	-0.4997716836194428
EEA1	-0.4947567049149937	-0.8085544718912798	0.31379776697628614
GPR50	0.0	0.0	0.0
RP2	0.054203908486968544	-0.31573567958710447	0.369939588074073
JADE3	0.5839100672190791	0.88601788028652	-0.30210781306744083
CDK16	-0.35511234564768657	-0.4682858220575472	0.11317347640986064
USP11	-0.4652565637022903	-0.983019261723058	0.5177626980207677
PCYT1B	0.28244753181051685	-0.09324177446888982	0.37568930627940667
BRS3	0.0	0.0	0.0
HTATSF1	0.22353234201609418	-0.08806460653683423	0.3115969485529284
VGLL1	0.0	0.0	0.0
CD40LG	0.0	0.0	0.0
TIMP1	-1.6936209027999665	0.9267367676477756	-2.620357670447742
KLHL4	0.031652775113079734	0.6473515624254151	-0.6156987873123354
GABRE	0.3661044229333308	-2.3299412096578456	2.6960456325911766
PCDH11X	-0.7349391796616072	-1.8655845238831068	1.1306453442214996
FGD1	-0.42515436674957474	-1.0726011246689477	0.647446757919373
PIN4	0.545644361876203	2.0774069288528247	-1.5317625669766217
PORCN	-0.4782450742279929	-0.6374228170706431	0.15917774284265018
ITIH6	0.0	0.0	0.0
MAGED2	-0.17556986564720312	-0.25643024254628166	0.08086037689907855
RBM3	-0.1541725382056116	0.6539300726472828	-0.8081026108528944
KLF8	-0.8162917896449127	0.8563216239413518	-1.6726134135862645
SRPX2	0.06281192938194913	0.2953078077700185	-0.2324958783880694
SYTL4	1.0141835081439197	1.0182178717475663	-0.004034363603646618
ZDHHC15	0.2063239771960208	-0.29928906217878026	0.5056130393748011
CENPI	-0.24089158746399897	0.061238489173857436	-0.3021300766378564
DRP2	-0.9715734585131335	-1.3129262975264169	0.3413528390132834
TAF7L	0.6279184103409123	0.9325791163848027	-0.3046607060438903
PBDC1	-0.2236091273396843	-0.2156410356488161	-0.007968091690868206
GLA	0.755217394607155	0.0347867237109547	0.7204306708962003
ARMCX3	-0.5753350584960737	-1.052355912521402	0.47702085402532823
BEX4	-0.13341795510933885	0.027042453064334282	-0.16046040817367313
NALCN	-0.4354892510366888	-0.5623440247047222	0.12685477366803344
FGF14	-0.43739868036883234	-0.24679898067618034	-0.190599699692652
HTR2A	-0.9557184228961972	-1.3936694631515385	0.43795104025534126
NDFIP2	-0.44236561028115773	-0.849447390233169	0.4070817799520112
TNFSF13B	-1.305325136133166	1.06791529966494	-2.373240435798106
FNDC3A	-0.37431184359903735	-0.35233696877149523	-0.021974874827542124
MLNR	0.0	-7.429085874450422	7.429085874450422
CDADC1	0.037339179967795566	0.03831509158463753	-0.0009759116168419624
CAB39L	-0.5598556985511536	-0.776875613199846	0.2170199146486924
KLF5	0.12953132047495686	-2.291388537433291	2.420919857908248
STK24	-0.20951199729255876	-0.1740748591533512	-0.03543713813920757
ACP5	-0.34904592929883527	2.5654215114470493	-2.9144674407458844
DNAJC3	-0.6964712904850954	-0.8934841301346204	0.19701283964952498
UGGT2	0.8166362739848081	0.8655980700627532	-0.04896179607794515
ARHGEF7	-0.6252353551723528	-0.398969307000268	-0.22626604817208484
FGF9	-0.2854704526053622	-0.8717671640183449	0.5862967114129827
SGCG	-0.056616566987006234	-0.25013176376092794	0.1935151967739217
PARP4	-0.48989761904336326	-1.5487830875943445	1.0588854685509812
SUPT20H	-0.09717827174455707	-1.0334788900649778	0.9363006183204208
KPNA3	-0.4489072708376147	-0.4354026477415145	-0.013504623096100232
FLT1	0.12403603117236539	1.4136869858895746	-1.2896509547172093
KATNAL1	-0.44981737318389214	-0.12588033006239652	-0.3239370431214956
INTS6	-0.40106251647660507	-0.7133663386001654	0.31230382212356034
IRG1	-7.819845912509498	0.0	-7.819845912509498
MEDAG	-4.919041468439269	-2.7691439138334912	-2.149897554605777
CLN5	0.32365337253219373	0.9888613564199478	-0.665207983887754
OLFM4	3.9829993355734743	-0.4937076173030164	4.476706952876491
MSLN	-1.4024485658889096	-0.36879176712989825	-1.0336567987590113
MGRN1	-0.23175565619647287	-0.1526721357399019	-0.07908352045657097
ZNF629	-0.6764965697227989	-0.8273665070322966	0.15086993730949771
TRADD	-0.9601665683500586	-1.0146611088290554	0.05449454047899671
HSF4	-0.062221375070977025	0.7182982948841765	-0.7805196699551535
CORO1A	-0.17692884268814968	0.037951504208943554	-0.21488034689709323
MAPK3	-0.005172013312291668	-0.15168289055209527	0.1465108772398036
GDPD3	0.373287972634863	-0.7586700780091804	1.1319580506440434
ELMO3	-0.06292580670984771	0.6741562228907925	-0.7370820296006402
PHKB	-0.4195809183645798	-0.3732752623800959	-0.046305655984483884
LYRM1	-0.5967007913952784	0.7152137531293752	-1.3119145445246536
NUTF2	0.11031454930162177	1.319125289099329	-1.2088107397977073
NUP93	-0.6145188828548198	-0.6525657299289795	0.03804684707415973
CENPT	3.6230565730129083	5.558523653250139	-1.9354670802372307
TSNAXIP1	0.6712397052605015	3.274983674747148	-2.6037439694866467
NFAT5	-0.4360426139703115	-0.6409229749922369	0.20488036102192542
LONP2	-0.117258278481577	0.13174201043335376	-0.24900028891493076
N4BP1	-0.2858984346632907	-0.8882270689604157	0.602328634297125
CBLN1	0.9857513264025597	-3.1426870787660124	4.128438405168572
ARL2BP	-0.33688754984711267	0.0657551949564521	-0.40264274480356477
PLLP	0.23151280525455498	1.1770435193910034	-0.9455307141364484
ZNF423	0.048705057364499815	-0.3076801110394616	0.3563851684039614
CCL22	0.0	0.0	0.0
DHODH	-0.8559160208074492	-1.8331859410525424	0.9772699202450932
CCL17	-4.350131812355825	0.0	-4.350131812355825
CTCF	-0.5358092011331852	-0.7102336188312623	0.17442441769807715
ACD	0.0998348869197132	0.8623760704589447	-0.7625411835392315
POLR2C	-0.35106004107776734	-0.1745134731836595	-0.17654656789410783
PARD6A	0.23223929720783687	0.6902045850445315	-0.45796528783669466
ZNF821	-0.33593624996678884	-0.055038669140659024	-0.2808975808261298
MMP15	0.5295913351465895	0.8777009865396272	-0.34810965139303773
USB1	-0.4820379532104635	0.3921947360849849	-0.8742326892954484
CYB5B	-0.3142257530798078	-0.09470354911306522	-0.2195222039667426
CCDC113	-0.020135877142120506	1.469660725339681	-1.4897966024818015
PRSS54	-0.08850681208391542	2.431460011914229	-2.5199668239981445
NME3	0.721093089201637	0.34941191834439067	0.3716811708572463
NDRG4	-0.4990232375377328	-0.3951246013971499	-0.10389863614058292
PSMD7	-0.24015059313744302	0.35609480633465296	-0.596245399472096
SETD6	0.04620888006733814	-0.8874096568791279	0.933618536946466
SLC38A7	-0.27186836375054746	-0.6738089360472213	0.4019405722966738
VAC14	-0.4587636063457907	-0.647737690891927	0.1889740845461363
HAS3	-0.4147170609505353	-2.217214543251461	1.8024974823009257
TANGO6	-0.4499277804928403	-1.326749203329126	0.8768214228362856
COG4	-0.4305313490343714	0.24646162939270688	-0.6769929784270783
SMPD3	-0.5214981206583627	-0.8176274729145909	0.2961293522562283
SLC7A6OS	-0.14886205516109108	-0.8122320049059288	0.6633699497448378
SLC7A6	-0.8180307809623919	-1.9535245393038183	1.1354937583414264
PLA2G15	0.10224193780105217	-0.47806257381549777	0.58030451161655
ESRP2	-0.42828691854995166	1.772470868294386	-2.2007577868443375
FA2H	0.4153708148856978	1.4504646869365159	-1.035093872050818
WDR59	0.0819280462482519	0.8991459340842187	-0.8172178878359668
MON1B	-0.34273897482495386	-0.2070726185777687	-0.13566635624718515
CMC2	-4.721311060942266	-0.9600474461621902	-3.7612636147800766
AXIN1	0.15685794574381617	-0.026984681511017072	0.18384262725483325
HCFC1R1	0.262149919521077	1.0146565996882746	-0.7525066801671976
NPRL3	0.5529490178857595	0.07688934100181566	0.4760596768839438
MLYCD	-0.517561952784976	-0.9578183201223354	0.4402563673373594
MPG	0.8720838880041892	1.4093968533707901	-0.5373129653666009
NECAB2	0.31550178296321985	1.8165124444309662	-1.5010106614677463
HSDL1	-0.9648617212247537	-0.46098785766774864	-0.503873863557005
TAF1C	0.29989084416901335	0.25440817220141376	0.045482671967599586
NAGPA	1.0936167048920007	0.35385359119017235	0.7397631137018283
WFDC1	1.8285505959899608	0.8254925513073323	1.0030580446826285
SEC14L5	0.258163387333183	-0.5667594546123951	0.8249228419455781
COTL1	-0.05973508548236062	0.49672482543921337	-0.556459910921574
USP10	-0.42309638889277323	-0.431056104490934	0.007959715598160777
CRISPLD2	0.20771036294682643	1.923008620930785	-1.7152982579839586
TSC2	-0.24791489979670356	-1.1304489074482005	0.8825340076514969
NME4	0.4298269357275082	1.4159032199008745	-0.9860762841733663
ABCC1	-0.08619132074234237	0.5081651973486965	-0.5943565180910388
NOMO3	0.0	-13.24301402233953	13.24301402233953
LMF1	0.02157744935046324	0.6430159633809929	-0.6214385140305296
FOXF1	1.810339372770681	1.6344992402648009	0.17584013250588004
NARFL	-0.0753968635169997	-0.07795742949924289	0.0025605659822431903
MTHFSD	-0.627957432653456	0.0774036018953157	-0.7053610345487717
CLCN7	0.2681199012646358	0.22140998708725323	0.04670991417738257
HAGHL	0.5424681781044542	-0.4358117794135774	0.9782799575180317
FAM173A	0.8337432006324965	1.2005834163116988	-0.36684021567920233
SLC7A5	-0.7266954955007572	0.3222013827195136	-1.0488968782202708
FBXO31	-0.7105588544621666	-0.8823467395091793	0.1717878850470127
STUB1	0.06436745824698065	0.20220809180841748	-0.13784063356143683
RHBDL1	0.11336696534357316	-0.19218639335944676	0.3055533587030199
NUBP1	0.3356525993489212	0.3075126950317433	0.028139904317177944
UBE2I	-0.7021045280957523	-0.1635335021501847	-0.5385710259455676
ZP2	0.0	0.0	0.0
MEFV	-2.0571388555208365	-3.182906497082585	1.1257676415617481
CRYM	0.7397214005287625	1.5802838658237883	-0.8405624652950259
EEF2K	-1.284220594362536	-1.1217166435478716	-0.1625039508146644
PIEZO1	0.42893575596875344	1.6707592387550472	-1.2418234827862937
GSPT1	0.9588958733580233	-0.23289123230123998	1.1917871056592633
ZNF174	-0.2916076549045101	-0.2712316903338463	-0.020375964570663818
CLUAP1	-0.09390856789212165	-0.10174083049913474	0.007832262607013085
UBFD1	-0.9097078268083436	-1.2842604489341838	0.3745526221258402
EARS2	0.17133200701451035	-0.35638809952199413	0.5277201065365045
TCEB2	1.2033254885995426	4.747618330357978	-3.544292841758436
GGA2	0.2994762940820701	-0.649792558156669	0.9492688522387391
AQP8	0.8648212478228507	0.31661522485404425	0.5482060229688065
CPPED1	-0.4508634913563121	0.5797575384637685	-1.0306210298200806
USP31	0.1709911803342532	-0.0900082457490079	0.2609994260832611
HMOX2	-0.27096030680474037	-0.270711646490005	-0.00024866031473536054
DNAJA3	-0.4017756944752984	-0.8962287320157678	0.49445303754046943
CORO7-PAM16	-0.19074181846986615	0.01690662940228993	-0.20764844787215608
BFAR	-0.4623486684868876	-0.27187014245716945	-0.19047852602971815
SALL1	0.7995503167877027	1.0327848567613227	-0.23323453997361998
TOX3	-0.33366578608613695	-0.22565767380112023	-0.10800811228501672
RBL2	0.17550682570948517	0.604606043504865	-0.42909921779537985
QPRT	0.4655752572045042	1.1740831406559789	-0.7085078834514746
XYLT1	0.014042966949615376	-0.7735127275982321	0.7875556945478475
PYCARD	-1.0231783748511347	0.8027406398880483	-1.825919014739183
RPGRIP1L	-0.7331266973529047	-1.594203235487508	0.8610765381346033
MAZ	0.06823506661983281	-0.2419067817279199	0.3101418483477527
STX4	0.6148778095474601	1.5480005731687019	-0.9331227636212418
CDIPT	-0.23974079137520388	-0.7938181668352531	0.5540773754600492
BCKDK	-0.10121477983018146	-0.42084806624625504	0.3196332864160736
KAT8	0.05785697830786507	0.5938267045862133	-0.5359697262783483
IL21R	-2.517721552699262	2.52845879927186	-5.046180351971122
SYT17	-0.02863625356042032	0.9734186448983468	-1.0020548984587672
TMC5	1.4343960434631478	0.7062360669661283	0.7281599764970195
CCP110	-0.039507908737139275	0.3138712141205309	-0.35337912285767015
C16orf62	0.09787721757236767	0.8816039958443529	-0.7837267782719852
SLC6A2	0.9727294100975872	0.9727294100975872	0.0
RNF40	-0.5000251573373058	-0.8729228811148397	0.37289772377753394
KNOP1	1.770426754804837	0.5429916676659463	1.2274350871388906
AQP9	-1.8452755983749567	0.8486189787231161	-2.6938945770980727
AAGAB	-0.9013328583859055	-1.0914596006204267	0.1901267422345212
