	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
RRN3	21.8236	39.04316666666667	38.593383333333335	107.15086666666667
CTTN	147.89978333333332	159.3735	145.0246666666667	140.55249999999998
WNT11	2.1134875	2.0580694999999998	2.946313333333334	2.7356416666666665
MTIF2	85.07638333333333	54.06633333333334	132.46466666666666	66.12263333333333
DDHD2	184.28986666666665	299.2338333333333	273.1406666666666	128.73933333333332
TTC39A	8.101888333333333	8.657026666666667	3.1119183333333336	8.85749
EPS15	195.78416666666666	238.311	139.5785	262.89633333333336
ORC1	1.2821436666666666	3.420256666666667	3.7592433333333335	1.0591786666666667
MGST2	76.93756666666667	52.01673333333333	45.053650000000005	0.5957283333333333
CHERP	79.54486666666666	103.49915	105.11268333333334	147.02916666666667
ATG16L1	47.72615	76.38041666666666	70.87853333333334	81.30720000000001
USP40	19.491083333333332	16.50725	13.679683333333331	17.392666666666667
POMGNT1	122.71199999999999	97.25116666666668	91.3372	92.89466666666665
RAD54L	9.386735	10.814473333333332	4.157650833333333	2.94136
MAST2	49.71156666666666	68.76795	58.703466666666664	129.26500000000001
DNAJA1	745.5905000000001	842.9180000000001	936.0556666666666	61.83095000000001
B4GALT1	8.211493333333332	10.860668333333335	7.712715	21.439016666666664
CHMP5	556.3131666666667	718.5258333333335	568.0191666666667	263.3061666666667
NFX1	43.560249999999996	53.0779	44.82316666666667	109.76558333333332
AQP6	2.1664533333333336	12.710164999999998	2.3722038333333333	2.247053333333333
DIMT1	24.998666666666665	34.39771666666667	17.466283333333333	62.79236666666667
IPO11	16.313575	19.807516666666668	21.91065	60.245416666666664
FOLH1	103.27136666666668	24.387	282.22554999999994	104.62163333333332
EIF2AK1	157.70105	188.94733333333332	65.24839999999999	101.98436666666667
NME8	0.216033	0.8910893333333334	0.0	0.14167516666666666
EPDR1	182.5749833333333	342.13000000000005	187.46099999999998	398.06250000000006
SNX10	137.87958333333333	188.65866666666668	165.95516666666666	259.56449999999995
SEPHS1	111.96506666666666	108.77104999999999	84.35123333333333	55.658516666666664
MRPL28	289.37583333333333	251.16399999999996	178.33899999999997	210.88216666666668
HBQ1	822.5459999999999	172.615	0.0	0.0
ITPKC	31.032233333333334	54.47386666666666	43.34458333333333	25.359233333333332
CEACAM6	1.3200933333333333	0.17695166666666665	0.28719666666666666	4.462916666666666
FAT2	2.2634483333333333	1.86301	21.756805	6.162786833333334
RBM22	85.17078333333333	98.53213333333333	102.50319999999999	76.34291666666667
TMED2	240.64516666666668	154.13783333333333	301.66433333333333	0.0
ERO1LB	12.243786666666667	14.9398	17.515033333333335	16.8998
ZFAND6	109.6031	127.21283333333332	139.5271666666667	153.18966666666665
HSD17B2	0.0	0.0	0.0	1.346455
TXLNG	27.580466666666666	28.8612	41.88335	37.34386666666666
PPEF1	5.802946666666667	3.317477333333334	7.985511666666667	0.7925218333333333
LAT2	0.0	0.0	0.0	0.0
HUWE1	124.17976666666668	145.61816666666667	198.32366666666667	267.7713333333333
ZW10	22.993533333333332	31.035233333333338	32.387499999999996	49.188266666666664
ALG9	24.631183333333336	25.00321666666667	25.10253333333333	29.10003333333333
MYBPC2	0.5571233333333333	0.320077	3.6085099999999994	2.0100926666666665
NOX4	0.7302393333333334	0.39635833333333337	0.15464	6.361971666666666
MTMR2	76.63516666666668	89.79513333333334	63.453166666666675	127.78433333333334
HSD17B14	110.23708333333333	136.23391666666666	67.61658333333334	0.0
TRIP6	42.644533333333335	21.0228	28.89106666666667	14.388618333333332
ACHE	89.66425	117.31881666666668	104.19286666666666	248.12083333333337
FTL	8435.438333333334	4747.343333333333	203.35116666666667	1.6109599999999997
SRRT	145.31116666666665	132.9561666666667	174.09016666666665	226.46083333333334
BAX	54.621433333333336	61.88318333333334	87.73743333333333	143.66915
NLK	191.20141666666666	133.20883333333333	263.67283333333336	266.5176666666666
PIGS	75.78601666666667	134.82016666666667	165.88116666666664	180.71166666666667
ADAMTS2	3.9742316666666677	4.158161666666667	6.252485	15.067614999999998
TMPRSS11E	0.0	0.0	0.0	0.0
ATXN7L3	266.94255	368.83366666666666	360.73800000000006	421.1636666666666
PGS1	71.78283333333333	70.117	82.66731666666668	203.779
PSMC5	547.4306666666668	547.3841666666666	563.7526666666666	606.5091666666666
UIMC1	36.173116666666665	36.91138333333334	36.15421666666666	42.07985
CETP	0.0	0.0	0.0	0.0
MMP2	6.357116666666666	15.346965833333334	7.858573333333333	5.60057
MT3	4544.955	2399.4616666666666	2878.2449999999994	1314.7981666666667
LPCAT2	9.736925	7.645646666666667	5.114808333333333	15.927133333333336
GNAO1	562.2531666666667	612.5400000000001	552.9606666666667	1293.618333333333
OGFOD1	63.57285000000001	61.338883333333335	45.12959999999999	137.92849999999999
SH3BP2	37.5257	39.68983333333333	18.938950000000002	9.02038
NOP14	29.54131666666667	49.98261666666667	80.14386666666665	58.13986666666667
ADD1	417.5108333333333	606.8965	566.7238333333333	617.1905
L2HGDH	14.577829999999999	17.8569	17.074766666666665	41.00226666666667
TXNDC16	22.598366666666664	32.87778333333333	19.591600000000003	105.27725
C14orf166	214.66116666666665	218.72533333333334	230.02383333333333	228.31383333333335
NID2	4.578661666666667	4.8271733333333335	4.203119999999999	7.563228333333334
GMCL1	33.5485	36.94946666666667	29.900666666666666	57.873850000000004
SF3B2	330.1461666666667	367.8056666666667	245.32616666666664	405.6381666666667
KLHL42	60.1882	82.7229	116.94873333333334	46.783649999999994
GNAS	2439.2033333333334	2226.675	1701.9566666666667	1752.0116666666665
DNM1L	135.47199999999998	168.416	166.8948333333333	372.76216666666664
PTHLH	23.121221666666667	17.101564999999997	25.040199999999995	15.154686666666668
PHACTR3	230.61233333333334	183.99949999999998	116.74866666666667	306.0401666666667
ERGIC2	48.237750000000005	58.888216666666665	79.86605	65.59840000000001
TFAP2C	1.2598416666666665	1.2255113333333334	0.8462753333333334	0.0
AURKA	6.291105000000001	4.143726666666667	5.202710000000001	3.6415599999999997
CASS4	4.88783	2.947665	0.39605816666666666	0.21325499999999997
PIR	48.4515	16.99285	29.85666666666667	19.07840333333333
AAMDC	81.23751666666668	97.79993333333334	120.52111666666669	86.56681666666667
RFX2	10.081871666666668	9.971905	13.237193333333332	5.0088083333333335
METTL2A	23.366833333333332	24.046083333333332	50.402683333333336	28.819850000000002
SULT2B1	3.45007	7.799525	29.51806666666667	48.294000000000004
ALG6	16.729083333333335	13.52406333333333	22.662583333333334	11.447943333333333
CNOT3	87.36333333333334	98.43611666666668	115.812	120.29949999999998
GP6	1.0297883333333337	3.1800616666666666	2.140136666666667	0.0
PTPN4	33.84728333333333	36.66781666666666	41.945616666666666	56.47405
DDX18	71.58718333333333	90.44553333333333	103.93163333333332	36.18623333333333
KHSRP	168.15283333333332	210.87099999999998	214.9555	137.35116666666667
GNA11	182.01783333333333	167.32683333333333	193.44716666666667	301.2873333333333
ASAP3	18.56615	23.148666666666667	7.073618333333333	6.107600000000001
EDEM2	31.31663333333333	32.511783333333334	39.55018333333333	66.47675
DNMT3B	1.2569983333333332	2.871753333333333	3.005526666666667	0.6310813333333333
REM1	5.446158333333333	2.4431366666666663	0.6751533333333334	1.6062833333333335
TPX2	4.6118950000000005	6.12529	10.258731666666666	5.77981
PDRG1	43.48505	24.233716666666666	73.40171666666667	17.4963
EPB41L1	253.84983333333335	333.51366666666667	422.7339999999999	675.6111666666667
SLC15A1	0.0	0.0	0.0	0.071461
DOCK9	71.2738	77.0895	76.47698333333334	147.77983333333333
ANKRD10	82.63433333333334	85.49083333333334	75.9617	92.17723333333333
TGDS	11.201665	18.285366666666665	11.113671666666669	10.612158333333333
DOCK3	77.96813333333334	142.11883333333336	177.48116666666667	220.05116666666666
C3orf18	37.35791666666666	42.66113333333333	58.969183333333326	10.3746
COQ9	106.94779999999999	108.20524999999999	140.32399999999998	174.205
TMEM40	0.0	0.0	0.0	1.9514249999999997
KIF9	16.49871666666667	15.633649999999998	12.495208333333332	10.856638333333335
ARHGAP28	0.4638613333333333	0.7416916666666666	0.7068801666666666	0.7388145
CRLS1	58.171549999999996	51.18213333333333	32.8552	55.133616666666676
PPP1R13B	72.81971666666666	104.01688333333333	107.99348333333334	163.08983333333333
ATRN	47.25391666666667	73.22250000000001	99.38588333333333	156.75016666666667
SMOX	150.35203333333337	90.07838333333332	49.01173333333333	163.181
SIGLEC1	0.6059151666666667	2.1335273333333333	5.552665	1.288225
FKBP1A	410.8806666666667	164.804	18.620216666666668	1737.6416666666667
NSFL1C	261.38283333333334	222.21683333333337	180.9795	215.1395
SLC4A11	7.168806666666666	5.832153333333333	6.359355000000001	7.217961666666667
C20orf194	39.0674	36.36836666666667	44.40605	81.18801666666667
EBF4	33.89053333333333	25.376733333333334	39.147299999999994	23.7435
CPXM1	1.2487983333333335	34.833605	3.7187203333333336	17.778033333333333
MAVS	32.62916666666666	34.116166666666665	34.281016666666666	19.50873
LZTS3	396.70683333333335	635.2170000000001	684.9181666666667	448.8593333333333
F11	0.0	0.7348646666666667	0.0	0.0
XRN2	38.094883333333335	54.19601666666667	51.333850000000005	74.73538333333333
TESC	94.0573	47.08971666666667	61.87975	108.77500000000002
SNX5	152.59133333333332	142.02766666666668	94.67983333333332	173.32516666666666
RPL6	621.4995	192.36283333333333	122.63666666666666	247.16266666666664
MAPKAPK5	43.450716666666665	60.77458333333333	36.03446666666667	78.10525
P2RX7	63.19671666666667	56.31223333333333	21.34046666666667	11.329221666666667
ESF1	55.36588333333333	51.31198333333333	50.48108333333334	63.21314999999999
RBBP9	16.481031666666667	25.844233333333335	13.877050000000002	66.43646666666667
ANAPC5	273.2236666666667	226.95216666666667	166.9325	436.46166666666664
SLC23A2	72.45686666666667	84.73181666666666	80.69701666666667	209.59050000000002
SLC8B1	19.774568333333335	15.252195	5.5299450000000006	10.28457
TMEM230	377.60633333333334	242.27200000000002	301.97816666666665	103.21321666666665
DZANK1	13.337629999999999	27.733099999999997	23.132616666666667	198.32066666666665
KDM2B	43.99288333333334	48.6849	46.757983333333335	24.38716666666667
CFAP61	2.22539	3.157038333333334	3.587443333333334	2.732741666666667
LHX5	0.0	0.0	0.8024616666666664	4.000726666666666
TASP1	12.884315	17.70585	18.513350000000003	32.845483333333334
OAS1	21.70846333333333	51.05896666666666	8.527071666666666	1.6410475
GCN1L1	38.10765	49.448550000000004	57.27954999999999	104.0364
RPLP0	517.4704999999999	724.0708333333333	786.4443333333334	357.07933333333335
PXN	48.26996666666667	69.30318333333334	45.54968333333333	71.05038333333333
RPH3A	236.96553333333335	349.54133333333334	336.83166666666665	672.6988333333333
KIF16B	11.27566	11.710303333333336	13.086233333333334	14.641833333333333
TRMT6	33.96998333333334	53.69171666666666	31.217116666666666	51.82706666666667
CHGB	696.9486666666666	1122.2603333333334	1438.3916666666667	1703.1383333333333
PEBP1	3478.4	5003.956666666666	3035.3399999999997	936.6754999999999
TBX5	0.0	0.122575	0.0	0.0
BRAP	42.69228333333333	57.098800000000004	58.8128	134.82766666666666
ERP29	343.26366666666667	444.6796666666667	290.4328333333333	331.89949999999993
NOS1	4.826768333333333	2.990808166666667	14.508383333333333	60.088
FUS	549.6675	572.5013333333333	714.0364999999998	760.5765000000001
IGBP1	285.33566666666667	185.4906666666667	321.92133333333334	147.64666666666668
FXYD5	10.585663333333335	32.68155	10.847378333333332	23.20521666666667
GRAMD1A	106.14401666666667	111.5552	138.865	208.23283333333333
FXYD3	0.0	0.0	0.0	0.0
HEPH	37.81746666666666	19.612940000000002	17.722016666666665	19.255916666666664
CDIP1	445.2583333333334	512.3181666666667	735.7780000000001	907.244
CMTM1	10.776866666666665	4.52589	0.0	0.0
KCNH4	21.614821666666668	40.19644999999999	65.40456666666667	40.563766666666666
GANAB	115.60838333333334	175.957	200.6	162.9485
GMIP	6.6966416666666655	9.658525	19.257783333333332	14.490966666666665
RBM41	12.165391666666666	12.905225	21.92298333333333	8.727428333333334
BIRC5	0.0	0.5415583333333334	0.5192033333333334	4.838579999999999
LAG3	9.392776666666666	22.34788333333333	6.623948333333334	14.699875
MLF2	737.5806666666666	850.4646666666666	724.4176666666667	1768.5166666666664
OTUB2	1.5593883333333338	4.647123333333333	4.457076666666667	71.46778333333333
DDX24	661.6851666666668	1021.6733333333332	908.6311666666667	591.2445000000001
ZBTB25	53.60146666666666	59.946333333333335	38.377316666666665	52.174866666666674
NECAP1	250.24408333333335	414.3413333333333	293.9341666666666	423.29383333333334
ARHGAP4	12.749839999999999	2.6321733333333337	9.926946666666666	15.733833333333335
ANKRD24	158.24383333333336	116.94059999999998	137.88966666666667	34.74431666666666
DHX32	52.05078333333333	56.143	38.49821666666666	89.08293333333334
RCOR1	12.153631666666667	27.083566666666666	20.156543333333335	45.29103333333333
GPATCH2L	14.98815	17.51556666666667	28.34471666666667	45.22045
LTBP4	36.62181666666667	67.02839999999999	57.949216666666665	80.01953333333334
BLVRB	152.9285	153.07633333333334	110.86146666666667	38.60538333333333
SLC9A1	80.44926666666667	137.055	127.23216666666669	142.212
SPTLC1	47.90696666666667	74.34093333333333	29.784366666666667	45.21054999999999
PAPOLA	69.83356666666667	93.24395	105.05838333333332	117.61233333333332
CCNK	48.725766666666665	49.214416666666665	49.253899999999994	72.71236666666665
PCBP4	328.7176666666667	285.70233333333334	285.24833333333333	307.92283333333336
RGS1	19.710976666666667	4.308141666666667	3.241296666666667	1.1279783333333333
YPEL3	986.8449999999999	1101.7096666666666	1380.9016666666666	527.4741666666666
MRPS33	219.71483333333333	349.10050000000007	387.21716666666674	239.03566666666666
NDUFB2	712.0818333333333	614.1941666666667	625.5791666666668	614.8581666666666
NUDC	776.3186666666667	1043.187333333333	529.9893333333333	321.7465
MAEA	94.16333333333334	143.00733333333338	101.97911666666666	217.83533333333332
ICAM1	9.533016666666667	49.961625	8.866936666666666	11.48427
STRN4	154.31139999999996	172.284	192.9895	397.23083333333335
IRAK3	4.761818333333333	8.466621666666668	11.191608333333335	2.963225
LYZ	49.574511666666666	43.75967666666667	36.019639999999995	0.0
SI	0.08571616666666666	0.0	0.0	0.22733550000000002
MUL1	51.41493333333333	57.72526666666667	64.28525	148.397
TFAP4	26.790916666666664	31.320533333333334	17.869216666666663	12.773456666666666
PDCD7	62.72275	70.13306666666666	77.17338333333333	85.21546666666666
SPG21	111.13751666666667	90.0358	116.7355	88.81185
FETUB	0.29618	1.0959388333333333	0.0	0.7708661666666666
DNAJB11	90.65835	101.01299999999999	0.0	124.87811666666666
P3H2	4.416586666666666	19.7391	19.29497333333333	9.838799999999999
THPO	13.557891666666665	10.616381666666665	19.398816666666665	55.536566666666666
CHRD	121.45678333333332	104.79303333333333	82.07718333333334	91.38404999999999
FLT3LG	13.06597	8.400648333333335	11.91183	20.015733333333333
RAB11FIP3	174.13616666666667	177.096	202.2151666666667	181.4025
GNPTG	201.18066666666664	118.88908333333332	69.69471666666668	113.06880000000001
ZNF268	510.18533333333335	154.45066666666665	126.05283333333334	0.0
GOLGA3	42.3684	44.451766666666664	81.11341666666665	94.52615000000002
PABPC4	96.80433333333333	115.93041666666666	89.0306	34.06726666666667
CD209	0.3891066666666667	14.499606666666667	0.0	2.1732883333333333
CERS4	129.91283333333334	125.54733333333331	50.58181666666667	85.36951666666666
MCOLN1	91.25450000000001	90.72430000000001	84.84838333333335	176.41716666666665
USP48	84.52996666666667	108.43861666666669	100.88081666666666	120.37833333333333
EFNB1	21.469318333333334	27.677433333333337	16.24788333333333	43.09741666666667
PDPR	51.37588333333334	34.980316666666674	64.31875	89.88788333333333
AARS	394.97166666666664	534.734	477.62100000000004	298.62033333333335
GLG1	97.36093333333332	115.59590000000001	98.95988333333334	222.36433333333335
KIF4A	3.6458600000000003	1.569733	5.894813333333334	2.0356468333333333
TNRC6A	79.36758333333334	95.18378333333332	147.56633333333335	111.10978333333333
PLEKHG2	4.9934216666666655	3.8769066666666667	2.846266666666667	4.8787666666666665
DLL3	11.823310000000001	5.789463333333333	4.4611833333333335	4.4447505000000005
NAT14	175.5376666666667	183.93966666666668	261.101	321.0301666666666
PITPNM2	55.207950000000004	96.21566666666666	151.57766666666666	374.97049999999996
EXOC1	85.06898333333335	135.50583333333333	108.49706666666667	107.48243333333335
RBM27	21.62496666666667	30.202700000000004	31.948066666666666	52.83353333333334
POU4F3	0.37239333333333335	0.18803333333333336	0.0	0.4819433333333334
OSBPL8	33.04063333333334	50.53095	58.108450000000005	101.11905
DTX2	17.59835	1.6323918333333334	34.73048333333333	21.365416666666665
NLRC4	2.1406083333333332	6.492236666666666	1.3175270000000001	1.179336
PUS7	18.805916666666665	19.730566666666665	15.340525000000001	37.66106666666667
LAMB4	0.0	0.0	0.16306966666666667	0.09883766666666667
NRCAM	207.52233333333334	291.4051666666667	402.63466666666676	378.5711666666666
LAMB1	25.017816666666665	26.905316666666668	43.36266666666666	30.336766666666666
SLC26A4	4.504776666666667	3.9118350000000004	5.023215	8.612900000000002
SLC26A3	0.15051499999999998	0.4732565	0.24100033333333334	0.7789483333333332
DLD	154.90516666666667	180.43283333333332	163.78383333333335	256.21750000000003
