	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
FAM193A	65.15355	53.371333333333325	48.450716666666665	68.59536666666666
GRK4	6.22465	18.310599999999997	9.424036666666668	9.54572
SOX9	53.80783333333333	93.62506666666667	19.95775	6.439573333333333
TEKT3	2.0602633333333333	0.0	0.09798516666666666	0.0
MYH2	7.7834435	0.2220955	2.097894166666667	1.4730306666666666
HS3ST3B1	5.287634999999999	6.086078333333333	9.937035	7.644894999999999
SLC25A35	51.56196666666667	61.04716666666667	55.4719	60.27625
MRPS7	313.5295	253.22	191.17116666666666	369.6676666666667
GGA3	63.8341	56.170733333333324	64.87268333333334	40.60478333333334
ARMC7	46.001083333333334	194.40383333333338	56.097199999999994	19.80768333333333
NUP85	67.22185	57.44101666666666	59.491166666666665	47.141466666666666
SLC25A19	45.94726666666667	34.62799999999999	6.826975000000001	219.53975
MIF4GD	65.49361666666667	55.585266666666676	60.94434999999999	251.77966666666666
NT5C	164.42038333333335	91.7504	74.11533333333334	120.35441666666668
TTF1	32.49691666666667	32.765233333333335	19.238116666666667	35.63113333333333
GTF3C4	21.353516666666664	25.26806666666667	28.492849999999994	30.416299999999996
DDX31	16.877771666666668	13.578913333333333	13.595281666666667	9.520521666666665
BARHL1	0.6931633333333336	0.0	0.1583125	0.0
PPP1R12C	108.94878333333334	126.95946666666667	102.87046666666667	60.275016666666666
MBOAT7	134.98385	153.34316666666666	141.35516666666666	255.44683333333333
SRMS	0.7956786666666668	0.0	0.2730343333333333	2.7056718333333336
SLC2A4RG	578.3856666666666	521.4283333333334	624.7281666666667	20.16358333333333
PPDPF	26.728933333333334	978.0335000000001	1689.0	31.879369999999994
IL1B	13.986723333333332	8.697871666666666	6.482163333333333	6.76226
CHCHD5	266.32816666666673	242.45600000000002	176.62300000000002	177.41766666666663
PAX8	262.9843333333333	322.9366666666667	357.50350000000003	228.4288333333333
INSIG2	79.44331666666668	79.54095	121.03023333333333	164.15816666666666
POLR1B	44.65411666666666	76.315	98.88303333333334	48.82821666666666
CCDC93	15.442258333333333	18.0165	18.292166666666667	23.789983333333335
PSD4	25.702016666666665	40.46666666666667	27.88288333333333	4.565436666666667
SLC25A23	182.42416666666668	85.49691666666666	273.85650000000004	271.34633333333335
PSPN	12.253291666666664	27.4452	23.330483333333333	4.890719999999999
GTF2F1	196.691	135.3855	152.34116666666668	92.09766666666667
ALKBH7	494.70683333333324	354.86083333333335	551.5985	134.70633333333333
CLPP	385.32283333333334	346.1596666666667	232.196	460.9391666666667
GRIA3	4.594960833333334	13.218645	0.9032398333333335	16.48496666666667
THOC2	52.412266666666675	69.91926666666667	39.302249999999994	44.77991666666667
MED1	19.13585	24.688738333333333	27.579866666666664	59.757016666666665
RPL23	12130.303333333331	5981.716666666667	4409.893333333333	1855.1499999999999
RP11-51F16.8	62.74378333333333	48.511266666666664	38.038833333333336	49.4557
ATG4C	32.356633333333335	52.316383333333334	48.71326666666666	52.33958333333334
CD70	1566.7866666666666	0.0	0.0	0.0
C3	321.37677333333335	68.82421666666666	6.3033150000000004	187.95028333333335
SH2D3A	38.49183333333334	36.7438	55.908750000000005	0.0
TRIP10	227.38766666666666	259.6831666666667	116.12776666666666	97.90405
GPR108	123.97513333333335	110.71755	174.07433333333333	70.847
TNFSF14	2.4145033333333332	1.4006799999999997	1.455663333333333	1.050895
SNRPD2	2551.596666666667	1997.01	467.62083333333334	431.182
SYMPK	153.09856666666667	118.83930000000002	92.18185000000001	200.95516666666666
GPCPD1	65.45219999999999	50.13733333333334	33.52585	52.737516666666664
SDCBP2	50.168516666666676	20.105528333333336	2.0346836666666666	1.7236683333333334
PANK2	61.015066666666655	68.47689999999999	85.25228333333332	107.77573333333333
TGM3	0.8516383333333333	4.934096666666666	1.4370656666666666	0.9672999999999999
GNRH2	7.207066666666667	2.7449	31.909616666666665	3.6929833333333337
CD93	33.53061499999999	54.199149999999996	27.818766666666672	31.3032
GZF1	39.91555	35.459316666666666	43.602516666666666	109.74743333333333
PAX1	6.9834	0.0	0.4080730000000001	0.13552783333333332
NAPB	12.060796666666668	8.993941666666666	13.141531666666666	4.81108
CST8	0.0	0.0	0.0	0.5829733333333333
NKX2-4	0.0	0.0	0.0	0.0
CENPB	604.736	518.9458333333332	359.41416666666663	1357.0566666666666
PSMF1	373.3633333333333	289.37483333333336	207.25983333333332	144.19856666666666
NKX2-2	297.95319666666666	0.4612266666666667	0.0	0.0
DTD1	132.51103333333333	168.67733333333334	76.19930000000001	79.63435
CSTL1	0.0	0.5338166666666667	0.39677	0.48722666666666664
RBCK1	198.27266666666665	186.51333333333332	185.34283333333335	121.37130000000002
TMX4	117.33418333333333	157.5142833333333	35.76885000000001	24.915916666666664
CST11	0.0	0.0	0.0	0.0
STK35	32.6449	21.453750000000003	39.959666666666664	75.49788333333335
SNRPB	437.32166666666666	260.0216666666667	257.95416666666665	458.8328333333334
NRSN2	108.56351666666667	37.342283333333334	8.013123333333334	0.0
AP5S1	44.87133333333333	46.8466	138.23383333333334	104.8118
RRBP1	238.12930000000003	339.6028333333333	331.55983333333336	242.35649999999998
BMP2	47.22584499999999	61.123416666666664	39.0951	8.42669
ZNF133	91.15053333333333	74.62173333333334	24.76433333333333	0.6700208333333334
FLRT3	95.27550000000001	64.36483333333334	13.563360000000001	8.678094999999999
OVOL2	9.848288333333333	19.00981666666667	79.54646666666666	16.912105
PCSK2	26.002400333333327	0.7462650000000001	3.434973166666666	0.6671798333333334
GFRA4	0.0	0.0	2.0980633333333336	4.658616666666666
MKKS	169.58118333333337	182.76233333333334	122.38516666666665	96.22513333333335
BFSP1	7.933904666666667	6.121148333333333	0.648877	1.9017191666666668
DSTN	1673.9198333333334	2611.1566666666663	1354.5933333333335	1356.475
LAMP5	2.986315	1.6207349999999998	0.0	0.22462166666666664
SNRPB2	389.5543333333333	244.72416666666666	215.70316666666668	145.2829
MGME1	59.529149999999994	84.27471666666668	62.870349999999995	63.29655
LRRN4	15.19147	8.852968333333333	1.5604825	3.95656
TBC1D20	88.08703333333334	78.46804999999999	89.16906666666667	167.578
ITPA	42.31151666666667	53.6467	42.29135	19.86414166666667
TCF15	0.0	0.0	0.0	0.0
OTOR	0.0	0.6264933333333332	0.0	0.0
MCM8	14.809325	6.342417500000001	4.332703333333334	6.498773333333332
BANF2	0.0	0.0	4.713633333333333	0.0
TMEM74B	77.68506666666669	32.731141666666666	22.53479833333333	2.2943716666666663
MRPS26	215.13766666666666	260.9941666666667	406.7056666666667	328.3035
DEFB129	0.3709066666666667	0.0	0.0	0.35889166666666666
S1PR4	4.715635	5.616308333333333	3.106833333333333	5.802933333333333
NCLN	84.35493333333334	76.01136666666666	71.32121666666667	174.7605
CITED1	1.0346233333333332	10.300635	26.733628333333332	11.794526666666668
HNRNPR	240.0626666666667	301.75350000000003	216.8228333333333	133.74099999999999
ZNF436	39.5587	40.06153333333334	77.66606666666667	31.915499999999998
MAX	89.14873333333334	80.81599999999999	85.19659999999999	101.78616666666666
CHURC1-FNTB	50.71833333333334	46.38883333333333	42.89818333333333	38.13796666666667
GDF5	0.74354	2.02924	0.0	0.7597016666666666
MMP24	104.75156333333332	8.175951666666668	5.054523333333333	0.10490833333333333
NECAB3	55.658899999999996	29.025783333333333	12.420684999999999	1.6457683333333335
ID1	12296.858333333332	8370.403333333334	0.0	8878.691666666666
RALY	504.4975000000001	483.2456666666667	539.3681666666668	535.282
DYNLRB1	2390.4966666666664	2634.1283333333336	916.2165000000001	1112.051
EIF2S2	242.8853333333333	548.908	282.1266666666666	250.80600000000004
ERGIC3	291.0555	253.23016666666663	302.31283333333334	236.34966666666665
ROMO1	692.7388333333333	581.6378333333333	893.6583333333334	1239.7206666666666
FAM83C	0.15654333333333334	0.31465516666666665	2.9602973333333336	0.232573
BPIFB1	0.80423	0.0	0.4056024999999999	0.0
CEP250	30.627916666666664	17.181618333333333	61.294916666666666	35.74871666666667
PLAGL2	74.38808333333334	31.058349999999994	38.43938333333333	30.894316666666658
GRPR	2.537250333333333	1.623581	0.40787366666666663	1.1971753333333333
KDM5C	94.53465	111.77518333333332	84.28723333333333	104.76619999999998
AMOT	26.90773	29.83598333333333	23.218216666666667	70.9341
TMEM115	186.1160166666667	191.50683333333336	170.51100000000002	235.1771666666667
PSMB2	282.2591666666667	267.0903333333333	244.22983333333332	355.5028333333334
AGO3	20.256875	15.898649999999998	13.599483333333334	12.291133333333335
UROD	298.35333333333335	284.73583333333335	263.785	285.79883333333333
ST3GAL3	24.87746	23.9826	36.282383333333335	134.83488333333335
TMEM53	58.85283333333333	68.43818333333333	36.617533333333334	194.82233333333338
HECTD3	53.1259	84.51763333333334	89.74783333333335	115.84633333333335
KLC1	123.7697	119.60416666666667	113.33966666666667	72.02253333333333
XRCC3	49.3491	20.85381666666667	38.225883333333336	15.304986666666666
TUBGCP3	46.572183333333335	60.23618333333334	36.90636666666666	114.29556666666667
MCF2L	41.03909166666667	42.239016666666664	11.159086666666667	23.08723333333333
F10	97.05959	11.390341666666666	32.18931666666666	1.3987281666666667
PCID2	48.255566666666674	27.637199999999996	30.021983333333328	32.55471666666667
PROZ	20.488016666666667	3.684836666666666	72.33238333333334	17.921256666666668
SLURP1	0.0	0.0	0.0	0.0
LRFN3	48.43236666666667	38.090250000000005	33.54066666666667	35.558
IGFLR1	40.21515	61.678716666666666	29.2192	54.804183333333334
CAPNS1	462.126	440.0538333333334	1063.1971666666666	369.2086666666667
PDCD2L	24.322824999999998	32.68751666666666	18.868399999999998	70.76496666666667
RBM42	201.5195	203.795	245.8783333333333	185.73283333333333
KIRREL2	3.658811666666667	2.5260083333333334	0.8144730000000001	0.24168100000000003
UBA2	205.9485	197.29416666666668	88.68520000000001	102.46033333333334
FFAR2	0.4418316666666667	1.7036966666666666	0.5938585000000001	0.39544
HCST	45.4434	50.45205000000001	28.810933333333328	7.8413916666666665
FFAR1	0.28404	0.21235666666666667	0.0	0.0
COX6B1	3649.5816666666665	3218.1666666666665	3846.635	6404.548333333332
KRT36	4.803021666666667	0.0	0.0	0.0
THRA	206.45916666666665	156.3285	146.57216666666667	187.85683333333336
CCR7	3.9473646666666666	3.730256666666667	0.479875	2.9436249999999995
NR1D1	206.57656666666665	100.85121666666667	75.13346666666666	93.59033333333333
FRMD8	40.79428333333334	53.70751666666667	67.71828333333333	86.23736666666666
BCL2L12	45.99903333333334	52.51990000000001	69.20790000000001	17.347334999999998
IRF3	272.984	281.7848333333334	384.97900000000004	238.4771666666667
PRMT1	306.5411666666667	194.98683333333335	0.0	95.10103333333332
RRAS	164.56275	213.06266666666662	92.66171666666666	90.50996666666667
PRRG2	0.0	0.0	0.0	1399.9033333333334
SCAF1	149.78993333333332	142.11551666666665	122.97516666666667	124.78216666666667
PRR12	60.08226666666667	57.56026666666667	67.28881666666668	56.79405
TSKS	0.0	1.1457118333333334	0.3733134999999999	0.18868833333333332
FLRT1	16.99254	22.41631166666667	19.45118333333333	142.4645
ASL	120.20428333333335	181.72001666666665	246.67016666666666	578.5763333333333
STAT5A	33.269925	56.64553333333333	28.925400000000007	40.725
WNK4	52.98033250000001	348.9726666666667	283.54783333333336	404.2575
BECN1	141.58714999999998	213.90333333333334	141.42616666666666	259.7296666666667
PRKCG	3.906636666666667	0.4197905	0.4885208333333333	1.4690070000000002
TRAP1	285.6981666666666	239.23383333333337	201.3325	788.7128333333334
GLIS2	181.86800000000002	162.06891666666664	226.28416666666666	462.4808333333333
NSRP1	115.29521666666666	138.82983333333334	74.94798333333333	47.880966666666666
DNAJC8	198.31983333333332	260.0688333333334	74.00281666666666	38.36516666666666
AHDC1	23.432261666666665	17.0884	37.359033333333336	49.98548333333333
DACH2	2.169139	2.0116913333333337	2.1848198333333335	0.0
ZNF384	122.53153333333331	124.8324	152.96133333333333	98.09061666666666
UXT	296.3053333333333	236.69966666666667	375.71999999999997	86.66391666666668
CFP	6.307409333333332	12.457095	5.217148333333333	28.918316666666666
ELK1	84.7937	54.19796666666667	77.10861666666668	33.658483333333336
TIMM17B	192.11381666666668	84.79976666666666	133.0035	191.57333333333335
PCNXL4	178.52190000000004	69.89091666666667	38.52473333333333	22.104666666666663
ATG14	47.93876666666667	35.98076666666666	34.75651666666667	50.75130000000001
KTN1	177.0052333333333	228.62366666666665	159.63416666666666	68.30239999999999
SIX1	33.91353	0.457705	2.253670666666667	0.5488466666666666
RHOJ	35.89356333333334	34.904050000000005	15.159993333333334	31.245583333333332
DLGAP5	6.722549999999999	1.250816666666667	0.34924333333333335	1.2896813333333332
L3HYPDH	83.72816666666667	146.38715000000002	44.60548333333333	170.004
HSPA2	133.33583333333334	399.74625	72.04848333333334	84.63778333333333
ZBTB1	151.84966666666665	122.91028333333333	85.01844999999999	94.61071666666665
TRMT5	68.123	46.15383333333333	70.76006666666667	46.307750000000006
SGPP1	117.52841666666666	161.73385	135.17583333333334	626.9491666666667
PLEKHG3	90.54415	160.52216666666666	203.91533333333328	202.29100000000003
PZP	1.1158683333333332	0.4068171666666667	9.557872666666666	0.194457
RHOT1	55.486799999999995	65.8807	48.5692	141.9675
OMG	2.9868916666666667	2.3915771666666665	0.9234346666666666	0.7083906666666667
AIF1L	215.28071	501.7995	359.66516666666666	270.99966666666666
FAM78A	15.358220000000001	16.54955	10.079691666666667	11.742196666666667
NUP214	68.97108333333334	112.33753333333333	76.96233333333335	59.710433333333334
CTAG2	81.96433333333333	5.01195	3.9280333333333335	0.0
AVPR2	9.147308333333333	16.212664999999998	64.5933	77.45201666666667
SLC10A3	185.47166666666666	0.0	93.4043333333333	0.0
MAP2K2	296.41966666666667	198.36766666666668	286.01550000000003	330.50966666666665
HNRNPH2	378.3228333333334	505.5155	357.98883333333333	211.11983333333333
ARMCX1	130.91211666666666	0.0	254.74616666666668	31.553633333333334
TMEM35	2.18725	5.720683333333334	5.816478333333333	51.517966666666666
TIMM8A	56.060249999999996	59.79964999999999	42.3904	0.0
ZC4H2	30.532998333333335	34.776633333333336	28.043266666666664	9.002938333333335
CANX	689.5520000000001	1074.6685	751.3666666666667	1271.8
CPSF3L	209.043	196.52733333333333	116.77826666666665	70.38588333333333
RGS13	1.9471999999999998	0.43463499999999994	0.0	0.44211333333333336
IPPK	15.983380000000002	24.225483333333333	42.64196666666667	29.326483333333332
OMD	4.39098	8.566968666666666	46.39326666666667	17.682775
FGD3	48.043536666666675	22.01076666666667	57.89395	23.24376666666667
HIVEP3	3.5025616666666672	3.267611666666667	3.885745	1.0692566666666667
PPCS	410.16349999999994	504.91433333333333	442.6113333333333	155.43281666666664
EDN2	12.414183333333334	4.688693333333334	0.6278433333333333	0.0
BCL11B	23.978661666666664	1.1889250000000002	1.0089533333333334	4.609685
COX7C	9548.028333333334	2170.6249999999995	0.0	1.7327166666666667
TRAF2	36.11588333333333	29.569566666666663	53.217666666666666	58.64243333333334
ABHD8	90.76723333333332	79.78036666666667	217.87416666666664	118.62549999999999
MASP1	31.947853500000004	6.1598283333333335	12.911760000000001	3.6997416666666667
ATP13A4	1.2736153333333333	0.7661026666666667	0.5866285000000001	8.0933475
HRASLS	10.994099999999998	60.538266666666665	2.127326666666667	12.441951666666668
HELB	2.9931933333333336	9.37898	9.580350000000001	52.54245
RAP1B	57.727233333333324	251.32183333333333	112.42796666666668	383.73350000000005
IL22	0.0	0.0	0.0	0.0
TSPAN8	223.78283333333331	475.9991666666667	116.0317	191.35916666666662
BEST3	0.8013351666666667	0.33342616666666663	0.0	6.667708333333334
RAB3IP	83.15508333333334	143.053	166.57250000000002	681.7211666666667
PTPRB	71.97157833333334	63.578399999999995	39.2258	53.33885
DYRK2	42.17288333333333	48.643233333333335	34.24708333333333	182.4288333333333
YEATS4	57.667399999999994	69.76515	49.12633333333334	118.79986666666667
TAS2R3	0.8989933333333333	0.7798516666666666	1.7766490000000001	0.4772
TAS2R4	8.170783333333334	8.696295	2.3480825	0.0
CRYGN	0.0	0.0	0.0	0.0
TRPV5	2.7426316666666666	25.135241666666662	23.691483333333334	44.58303333333333
IDUA	85.50036666666666	55.14058333333333	92.20516666666667	36.66928333333333
TMEM175	152.3655	120.90816666666667	172.6505	166.2125
AUNIP	0.0	0.0	0.0	0.0
PIN1	379.48483333333337	298.65016666666673	245.133	209.29266666666672
FBXL12	76.02891666666666	48.063183333333335	54.97555	59.35825
EMC1	45.24138333333334	59.396650000000015	93.32986666666666	63.70236666666667
PLA2G5	3.098035	0.85801	2.30058	42.100699999999996
UBR4	77.13833333333332	70.52483333333333	94.83078333333333	140.41316666666668
HP1BP3	289.2043333333333	212.65833333333333	231.80116666666672	286.6948333333334
SIN3B	97.5699	75.32051666666666	77.94306666666667	127.87283333333333
SLC35E1	72.93191666666665	76.63446666666667	65.01861666666667	144.23233333333334
EPS15L1	69.06831666666666	48.42423333333334	41.146899999999995	65.69931666666666
KLF2	2148.9175	677.325	353.452	296.8715
UQCR11	3316.8366666666666	2190.8833333333337	3807.3933333333334	5000.733333333334
GFER	137.51786666666666	152.74983333333333	214.8096666666667	258.5235
SYNGR3	913.4733333333334	0.0	0.0	0.0
PKMYT1	8.033743333333334	6.83208	1.2714186666666667	3.050088333333333
WDR24	47.319050000000004	36.03491666666667	71.55284999999999	70.51048333333333
FBXL16	30.97548833333333	1.4608383333333332	3.921818333333333	15.458688333333333
CHTF18	28.897288333333332	10.283016666666667	4.282643333333334	1.7921625
GNG13	0.0	0.0	0.0	1.5346916666666666
MACF1	79.47305	110.883	79.82291666666667	94.34055
SMARCA4	126.70183333333334	148.71349999999998	172.59799999999998	122.42433333333332
KDM4B	49.128083333333336	44.56066666666667	57.22665000000001	45.63898333333333
METTL25	15.514800000000001	27.92435	12.480115	17.989099999999997
IL17B	5.151168333333334	2.620991666666667	3.5231850000000002	0.0
EMC6	295.27849999999995	525.2303333333333	362.4216666666666	945.7975000000001
