	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM
HCFC2	25.596	56.42305000000001	47.21496666666667	47.61078333333334
ST8SIA1	1.8027049999999998	1.03254	0.4272483333333333	0.9140496666666666
CLEC4A	5.8456883333333325	2.7806566666666668	5.186516666666666	11.844133333333334
C2CD5	15.178958333333332	21.335966666666668	15.69205	12.303846666666665
AICDA	0.489355	0.0	0.0	0.0
RAB35	45.066700000000004	64.38850000000001	46.621183333333335	113.31724999999999
PHC1	6.238181666666667	64.39135	51.158950000000004	35.25141666666667
COX6A1	825.968	909.4726666666666	484.88983333333334	2200.59
AL021546.6	174.6833833333333	241.41016666666667	109.17868333333332	493.4028333333333
RFX4	0.27397333333333335	0.05499916666666666	0.07381866666666666	0.0558275
RIC8B	26.51171666666667	35.83298333333334	39.607	77.17781666666667
SRSF9	187.93890000000002	172.30166666666665	128.75346666666667	70.5408
FGFR1OP2	71.41403333333334	124.73795	74.49886666666667	196.9896666666667
KLRB1	5.056955	2.751225	1.9985066666666667	0.245275
COL12A1	9.74008	11.025803333333334	9.035308333333333	5.613479999999999
BTN3A3	11.249431666666666	16.068189999999998	29.928816666666666	0.0
TDP2	52.6609	96.16708333333334	47.0131	39.52895
FRK	4.645106666666667	0.22572666666666666	0.6521023333333335	0.9696763333333333
DSE	31.655299999999997	18.683183333333332	28.060599999999997	21.019658333333332
RWDD1	510.63300000000004	452.3766666666667	396.532	324.67749999999995
RSPH4A	1.3027113333333333	2.3201501666666666	0.19304683333333336	0.0
MAK	1.2904076666666666	0.4839625	0.5016168333333334	0.0
PAK1IP1	40.99035	51.54078333333333	25.814899999999998	111.62033333333333
GCNT2	0.350137	0.11959399999999999	0.4040606666666666	8.261648333333335
SMIM8	43.268368333333335	83.35356666666667	87.37186666666666	177.082
NEDD9	92.32946666666668	27.27065	25.625316666666667	16.840286666666668
CEP85L	20.549423333333333	31.71868333333333	36.18971666666666	155.19255
ADTRP	0.0	0.5716666666666667	7.537963333333333	4.001293333333334
ASF1A	86.46166666666666	72.84203333333332	65.97331666666668	82.19876666666667
MCM9	2.8561076666666665	4.225736666666667	4.273695	2.602021666666667
FAM184A	2.295125	1.7051568333333333	3.479573333333333	0.4301495
RNGTT	6.82889	14.40718333333333	10.933043333333332	20.300536666666662
MAN1A1	22.07746333333333	24.455633333333335	24.11240666666667	31.572383333333335
GABRR2	2.335742666666667	1.1572266666666666	0.0	8.920350000000001
SERINC1	414.53883333333334	712.541	551.4048333333334	658.9073333333332
HDDC2	333.99850000000004	267.17283333333336	134.62266666666667	55.26991666666667
TPD52L1	229.82433333333333	281.4785	271.5378333333333	157.29283333333333
HINT3	182.87834999999998	278.05649999999997	272.83416666666665	195.03283333333334
NCOA7	12.079259999999998	9.580096666666668	11.69141	4.7116533333333335
FAM65B	14.811371666666666	38.27653333333333	78.92955	21.289423333333335
SASH1	23.124163333333332	34.51791666666667	14.164085	22.924266666666668
UST	6.1468316666666665	8.614646666666667	20.854258333333338	5.846403333333332
FBXO5	9.024263333333332	4.254681666666667	4.458316666666667	5.052198333333333
MTRF1L	59.01814999999999	164.362	283.4853333333333	31.560366666666667
PPARD	75.89718333333333	63.9967	52.85298333333333	119.7155
OPRM1	0.0	0.0	0.0	0.0
FANCE	32.24021666666667	2.1532466666666665	39.47131666666667	16.112491666666667
TULP1	0.20104166666666667	0.20488166666666666	0.5861616666666666	0.4427716666666666
SLC26A8	0.7672966666666667	0.20714599999999997	0.21936866666666668	2.2645535
MAPK14	32.47133333333333	54.943383333333344	51.25785	179.184
RHAG	0.30555333333333334	0.24385633333333334	0.0	0.0
KCTD20	33.42043333333333	58.30491666666668	57.53584999999999	97.14031666666665
STK38	19.3379	33.02936666666667	24.145749999999996	40.16655
SRSF3	563.3154999999999	510.5055	272.0808333333334	36.496066666666664
SOD2	6459.111666666667	118741.085	8906.365	9065.56
MRPL18	398.01016666666663	204.8418333333333	310.04799999999994	816.3098333333334
IL17A	0.0	0.4482966666666666	0.0	0.0
IL17F	0.0	0.0	0.0	0.0
MCM3	32.887	19.484266666666667	2.3045750000000003	11.175730000000001
RNF8	42.11138333333333	70.83089999999999	108.48264999999999	76.47403333333332
PHACTR1	1.0021226666666667	2.0452221666666666	2.4275716666666667	2.8337533333333336
MDGA1	4.764848333333334	1.59269	15.742106666666666	57.355783333333335
ICK	8.214518333333332	14.689779999999999	15.255761666666665	21.875383333333335
FBXO9	77.69930000000001	94.69481666666667	150.57366666666667	101.51561666666667
CD83	15.420871666666665	0.6377	3.10501	3.0766000000000004
MDN1	13.435078333333335	11.534259999999998	10.436485000000001	5.852305
GLP1R	0.17819166666666666	0.0	0.0	0.0
SAYSD1	39.4862	71.67831666666667	57.9754	86.92998333333333
BMP5	10.34223	10.743973333333335	13.989705	20.68662
BACH2	5.86299	13.179285000000002	6.182546666666667	6.6818349999999995
RBM24	718.0285	1030.8509999999999	545.3035	605.1488333333334
CAP2	1111.722	1505.2683333333332	1545.97	919.4188333333332
TREML2	1.416675	0.5760516666666666	0.4569716666666667	0.0
ZNF451	13.556933333333333	22.108666666666664	11.902653333333333	19.551816666666667
BAG2	131.05278333333334	229.75266666666667	162.41433333333333	47.2115
RAB23	15.849338333333334	32.695433333333334	34.838816666666666	7.776866666666667
TSPO2	0.0	0.2894816666666667	0.0	0.0
FHL5	46.032776666666656	17.09827	17.69761	14.601088333333335
FBXL4	32.879133333333336	74.84400000000001	140.70533333333333	117.22351666666668
CCNC	10.796071666666665	22.976266666666664	12.697386666666667	14.829558333333331
E2F3	10.094336666666665	58.46333333333334	41.84438333333333	43.049366666666664
SIM1	10.1414285	18.404344833333333	1.8424416666666668	0.34962066666666664
ASCC3	9.78064	40.27865	19.449283333333334	26.72126666666667
BVES	61.64849999999999	210.33916666666673	142.19018333333335	226.4358333333333
COL9A1	0.06390616666666667	0.04537333333333333	0.19338900000000003	0.5609983333333334
MED23	17.195588333333337	28.042583333333337	31.4505	17.582633333333334
WASF1	4.876503333333333	5.824978333333333	2.792358333333333	2.204756666666667
GPLD1	2.0419951666666667	1.6263226666666666	3.4979400000000003	1.9366966666666665
ALDH5A1	76.42858333333335	106.59838333333333	53.048766666666666	27.969099999999997
AIM1	3.396684666666667	2.805915	4.201271666666667	5.300443333333333
VNN1	1.6852186666666666	0.5339403333333334	1.4450428333333336	6.065376666666666
ACOT13	260.95700000000005	408.5208333333333	399.593	671.9989999999999
SMAP1	63.636050000000004	121.13348333333334	42.88033333333333	67.32825000000001
RPS12	5500.395	4744.281666666667	127.004	0.0
C6orf62	125.76226666666663	236.84350000000003	322.3616666666666	398.4731666666667
B3GAT2	7.491535	7.517423333333333	2.119361666666667	1.728348333333333
GMNN	19.761138333333335	4.733733333333333	18.522283333333334	12.28911
EYA4	36.08016666666667	120.61524999999999	49.78703333333334	72.94593333333334
SOBP	46.95723333333333	73.01055	61.19665	67.16553333333333
NR2E1	0.311355	0.17161833333333334	0.22552866666666668	0.0
SNX3	652.4716666666667	690.056	590.3513333333333	517.8460000000001
SLC17A2	0.0	0.0	0.0	0.2514133333333333
HBS1L	140.47841666666667	303.6985	365.5858333333333	147.68550000000002
TRIM38	35.61958333333334	20.4441	85.93728333333333	0.7985933333333333
PEX7	22.603736666666663	24.84978	33.56916666666667	71.8664
ZBTB24	10.352836666666667	29.44921666666666	16.42305	16.938416666666665
FIG4	24.639516666666665	52.03888333333333	21.59636666666667	25.058083333333332
PERP	59.191366666666674	1.2313533333333335	8.696391666666667	26.126125000000002
KIAA1244	1.0134508333333332	0.5213925	0.4987655	0.31725183333333334
SLC16A10	58.763949999999994	185.84216666666669	71.95221666666667	79.20376666666668
HECA	34.85315	145.77541666666664	218.55566666666667	64.85616666666667
GPR126	0.7222058333333333	0.9166141666666666	3.797598333333333	2.5875816666666664
PHACTR2	7.969986666666666	24.289883333333336	16.007916666666663	33.52341666666667
EPM2A	173.0032	205.29033333333328	157.61399999999998	272.78766666666667
SLC39A7	0.0	78.18973333333334	93.88846666666667	167.35999999999999
UNC93A	0.0	0.10088016666666667	0.0	0.7143966666666666
SLC22A2	0.21207833333333334	0.4847433333333333	5.616083000000001	2.3300186666666662
PHF1	0.0	92.71911666666666	82.14621666666666	57.89928333333333
CUTA	0.0	502.8116666666667	204.12316666666672	249.66949999999997
PACRG	12.53025	2.5613435	7.608926666666666	16.083293333333334
QKI	357.09566666666666	678.0805	426.6556666666667	497.55183333333326
C6orf118	0.0	0.0	0.0	0.97219
PDE10A	1.4702469999999999	1.1182811666666668	0.5243623333333333	6.487070500000001
MDFI	12.670854999999998	2.4506383333333335	0.2984133333333333	3.6875700000000005
TFEB	269.49933333333337	293.8416666666667	244.7168333333333	463.3400000000001
SMOC2	199.68658333333335	186.9793	66.00160000000001	441.33166666666665
CCND3	55.50363333333334	39.20153333333334	37.53033333333334	74.40416666666667
BYSL	48.23534999999999	55.949233333333346	39.41583333333333	104.40656666666666
FAM120B	62.63705000000001	115.38718333333333	75.94239999999999	62.68493333333333
TBP	29.80161666666666	40.82888333333334	21.162850000000002	25.240499999999997
GUCA1B	2.835641666666666	4.25913	2.0403516666666666	0.0
PRPH2	14.321568333333333	0.1287985	0.0	0.26195
GLTSCR1L	27.22371666666667	49.318266666666666	33.884566666666665	33.327999999999996
PPP2R5D	91.07191666666667	111.03205000000001	88.0705	98.75636666666666
MRPL2	258.3343333333333	216.76566666666665	163.2585	387.81449999999995
PTK7	2.0178445000000003	2.6047333333333333	2.3121483333333335	1.9194273333333332
SRF	455.4244999999999	637.6794999999998	366.614	457.6996666666667
CUL9	13.517361666666666	16.273816666666665	23.286916666666666	33.07596666666666
DNPH1	218.40066666666667	262.099	1.7412016666666663	22.20822166666667
DUSP22	63.13798333333333	159.52461666666665	106.62043333333334	72.48003333333332
EXOC2	12.494625	17.221233333333334	86.84096666666666	28.699016666666665
COX7A2	831.6239999999999	484.83600000000007	0.6310749999999999	2002.36
TMEM30A	76.8145	133.088	60.05278333333333	350.3403333333333
GMDS	11.304248333333332	9.038450000000001	11.055550000000002	2.6814354999999996
SENP6	82.76795	114.62431666666667	80.961	105.46276666666667
IMPG1	0.0	0.6385993333333333	0.0	0.0
VEGFA	520.5326666666666	216.0726666666667	173.29883333333336	298.3051666666667
PRPF4B	67.22188333333334	125.20386666666667	81.45806666666665	105.37766666666668
TTK	0.15764316666666667	0.21208816666666666	0.26033483333333335	0.0
SLC29A1	360.3825	324.0615	239.24783333333335	103.28841666666666
WISP3	0.17580833333333334	0.0	0.623518	0.63417
LAMA4	35.25798333333333	14.844441666666663	26.186116666666667	22.37635
FAM46A	10.904106666666666	5.571838333333333	15.7705	13.407923333333331
CLIC5	337.683	403.0313333333333	902.5458333333332	302.2371666666666
FBRSL1	56.990700000000004	113.97993333333334	112.40521666666667	59.99361666666667
ENPP5	18.2025	62.38514999999999	36.95196666666667	86.35058333333335
LY86	2.6151833333333334	0.0	2.5299383333333334	5.64884
PRSS16	1.2655833333333335	0.0	2.4892435	0.0
MEP1A	0.0	0.0	0.0	7.342498666666668
TBX18	8.4322915	2.0184918333333335	2.850527166666667	2.7244616666666666
ERBB2IP	25.17698333333334	53.90674999999999	38.034416666666665	82.66081666666666
PCDHB2	2.0304300000000004	1.6854883333333335	2.408603333333333	0.41075916666666673
HARS2	48.47444999999999	60.75981666666667	64.7067	37.53926666666667
NUDT12	30.949983333333336	41.70156666666667	58.93834999999999	21.74593333333333
CEP72	2.5872431666666666	0.652736	0.26902983333333336	0.8261935
MAN2A1	21.14984	10.789276666666666	13.572151666666665	31.69565
SEMA5A	1.5135568333333336	0.7434076666666667	0.7796949999999999	2.171235
C7	21.936656666666668	6.050656666666666	28.81022333333333	29.51467666666667
PAPD7	29.470826666666667	44.83826666666667	26.87391666666667	21.357433333333336
GHR	121.57779999999998	513.8725	105.82028333333331	406.425
DAP	27.033123333333332	16.095711666666666	21.028141666666667	38.165005
NME5	6.007300000000001	0.0	1.7216683333333336	5.132409999999999
BRD8	33.05835	49.338883333333335	38.185050000000004	28.53023333333333
KIF20A	0.39365300000000003	0.37991899999999995	0.11259916666666665	3.3440499999999997
NNT	453.0721666666666	906.5034999999999	682.7165	271.19350000000003
MRPS30	196.27351666666667	167.4955	125.03899999999999	201.19433333333333
HSPA9	914.3589999999999	835.7710000000001	782.3008333333333	1387.1916666666666
MRPS27	104.57613333333335	176.729	97.53353333333335	60.12318333333334
PFDN1	74.83683333333333	94.58676666666666	268.5971666666666	617.7328333333334
HBEGF	67.8618	87.67021666666666	70.95471666666667	180.64724999999999
SLC4A9	0.705583	0.2668156666666666	0.3310233333333334	0.49038650000000006
LOX	5.740008333333333	24.078008333333333	9.291973333333333	73.04536666666667
GZMK	2.059578333333333	1.7044433333333335	3.190631666666666	0.0
CDH9	0.0	0.23298666666666668	0.0	0.8559365
APBB3	52.137930000000004	60.520183333333335	21.96208333333333	59.60163333333333
TMCO6	14.584091666666668	36.70206666666666	11.841299999999999	26.120100000000004
SPARC	756.3246666666668	1460.5420000000001	770.7154999999999	764.0189999999999
IK	232.02266666666662	437.0455	284.9601666666667	328.8283333333334
HMGCR	10.502053333333333	10.786443333333333	12.202085000000002	8.611771666666666
COL4A3BP	31.42423833333333	75.60423333333334	60.5436	110.71043333333334
FAF2	19.548366666666666	32.8646	28.546633333333336	34.17458333333334
HAND1	0.0	0.31721166666666667	0.262085	0.0
PCDHB3	1.4961923333333333	2.589706666666667	5.929836666666666	0.8128946666666668
PCDHB5	5.202355	2.5045083333333333	1.7457483333333332	0.237737
PCDHB6	1.1104016666666665	1.4911005	0.6636449999999999	0.681313
PCDHB7	1.3169623333333333	0.6081913333333333	1.0196661666666667	0.8174769999999999
PDE8B	1.9111918333333335	2.4808288333333337	1.150165	2.093
CLK4	79.9914	69.09668333333333	67.29261666666667	162.64146666666667
PCDHB15	4.765064166666666	3.9666349999999997	6.03485	2.4270535
HAVCR1	1.3659349999999997	0.0	0.0	0.0
GRM6	0.1559171666666667	0.0	0.0	0.0
ITK	0.6712866666666666	0.34390000000000004	0.5933698333333333	0.0660195
RNF130	212.68716666666663	199.71450000000004	880.5471666666667	186.83149999999998
THG1L	11.5775	23.388283333333334	15.004133333333334	16.858496666666664
ARSB	6.446648333333333	9.723845	10.476333333333333	18.182328333333334
CLINT1	132.7691	240.56683333333334	163.76783333333336	185.0426666666667
THBS4	146.23373333333333	140.19005	100.67348333333332	248.76999999999998
CNOT6	7.09269	15.096761666666668	38.28053333333333	21.54535
IL12B	0.0	0.0	0.0	0.28977166666666665
BTNL8	4.0137350000000005	0.9367949999999999	0.0	0.0
TTC1	198.76316666666665	300.3476666666667	242.6968333333333	224.6665
MSH3	14.718846666666666	23.542	79.41073333333334	26.666700000000002
RASGRF2	6.389077	3.5536566666666665	3.6195885000000003	3.024612666666666
GABRG2	0.14769683333333333	5.172962666666667	3.8113016666666675	1.7399011666666666
CCNG1	380.56733333333335	439.2546666666667	1614.2700000000002	3442.141666666667
POLR3G	2.7188633333333336	7.842951666666667	34.27061666666667	4.126171666666667
DROSHA	33.80181666666667	51.70258333333334	43.76586666666666	116.55816666666665
CDH6	6.734435	3.718443333333333	2.27975	1.3322545000000001
LMNB1	6.188376666666667	4.2588566666666665	10.979048333333333	19.936316666666666
ARRDC3	75.47133333333333	321.44531666666666	54.58545	469.45900000000006
GOLPH3	175.59648333333334	205.65083333333337	150.85716666666667	449.1313333333333
SUB1	338.17733333333337	265.15833333333336	324.9878333333333	361.2296666666667
NPR3	8.723698333333333	8.776511666666668	35.5672745	10.871001666666666
FAM172A	8.612163333333333	12.612248333333334	15.844166666666666	22.66876666666667
SLC27A6	2.904386666666667	0.5336488333333334	0.8339201666666666	0.4743916666666667
TARS	144.69265	95.01285	136.12533333333332	119.49459999999999
IRX4	1.7016333333333336	2.6516933333333332	0.0	0.0
LNPEP	16.270516666666666	60.6634	27.43115	34.102583333333335
PDE4D	54.20886666666666	227.31983333333332	64.82243333333334	345.50666666666666
RAD1	55.7643	186.833	23.515083333333333	26.3159
BRIX1	39.59391666666667	42.85361666666666	42.710633333333334	83.7492
AGXT2	0.0	0.16576166666666667	0.4975266666666667	0.77298
PRLR	0.6939500000000001	0.12167066666666666	0.0	1.7714783333333335
SLC12A7	13.828203333333335	7.904858333333334	8.017556666666666	15.439131666666668
IL4	0.0	0.0	0.0	0.0
RAD50	30.122283333333332	113.91621666666667	42.9235	12.4024
IL5	0.0	0.0	10.127239999999999	0.0
ST8SIA4	4.297996666666666	1.8376528333333333	2.496173	3.9160616666666663
GNPDA1	57.944649999999996	62.30091666666667	63.711999999999996	29.489833333333337
PCDH12	13.941931666666664	12.169025	12.287505000000003	3.333346666666667
SKP1	1323.2145	1544.14	369.61550000000005	1053.8506666666665
NUP155	11.742736666666664	22.667433333333335	28.998416666666667	19.859466666666666
PPP2CA	279.9646666666667	0.0	408.5181666666667	544.5678333333332
FGF1	4.274971666666667	21.800876666666667	51.59886666666667	44.169266666666665
NR3C1	79.99086666666666	172.94016666666664	119.87873333333334	105.66346666666665
C5orf15	56.02313333333334	67.12273333333334	93.35928333333334	202.19866666666667
PPWD1	44.44011666666666	49.310566666666666	35.79898333333333	28.384916666666665
LIFR	40.921083333333335	64.65638333333334	23.5179	38.99646666666666
TRIM23	32.960616666666674	88.81571666666667	98.44628333333333	100.96831666666667
TRAPPC13	26.22453333333333	38.14358333333333	42.91628333333333	70.4337
C9	0.6145149999999999	0.19424	0.3852183333333333	2.0267500000000003
SEC24A	12.968368333333332	37.33376666666667	38.94951666666666	100.97851666666668
TXNDC15	88.77791666666666	101.88555000000001	146.11249999999998	167.0413333333333
TTC33	66.47703333333332	207.29999999999998	200.846	259.3731666666667
