	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
ACTB	4539.008333333334	5177.441666666667	0.34712000000000004	3723.786666666667
MOCOS	0.346846	11.119572500000002	1.1006173333333333	4.075476666666666
PLD1	2.125593166666667	5.908606666666667	14.268161666666666	10.546255
ATP12A	0.321099	0.08946733333333333	0.0	0.1471285
WDR62	3.4220883333333334	7.251094999999999	16.78591666666667	2.76594
DLG1	122.52035000000001	152.88233333333335	92.13066666666667	166.16933333333336
RAB7A	438.58850000000007	488.0201666666667	473.045	644.6121666666667
BCAP29	71.32690000000001	75.69426666666668	81.13163333333334	94.81006666666667
SEC31B	93.76389999999999	214.54566666666665	109.40429999999999	2.084805
SART3	108.88173333333333	131.7035	116.19383333333333	97.30794999999999
ARHGAP15	1.1228683333333334	2.0189868333333334	1.3872981666666668	3.725356666666667
PAX2	5.61117	12.557768333333334	17.0949	31.168499999999998
EXOSC7	89.12055	84.81515	69.8786	73.14781666666666
KIFAP3	163.76466666666667	233.82366666666664	164.5985	383.786
MKRN2	110.74698333333333	154.63583333333335	170.86716666666666	124.50516666666665
MCM6	44.26735	59.5745	32.21423333333333	6.073660166666667
REXO2	38.7451	47.619400000000006	41.27595	106.75998333333332
RBM7	52.851616666666665	73.85783333333335	69.03816666666667	159.15216666666666
RBMS2	7.345265	9.693779999999999	16.215135	61.280166666666666
BAZ2A	84.30023333333334	109.20455	96.06676666666665	113.43033333333334
PTPN23	124.3825	170.01466666666667	218.49800000000002	136.3635
MLH1	37.19201666666667	23.4492	11.740050000000002	18.833583333333333
UNG	36.625949999999996	32.7856	23.61838333333333	8.544478333333334
FMO4	1.0990448333333334	1.0934435	1.1636461666666669	0.7143658333333333
KLHL20	30.3908	33.717066666666675	32.27511666666666	57.063066666666664
RGS11	292.8556666666667	123.07433333333334	117.66049999999997	15.347478333333333
SLC46A1	29.813283333333334	12.443475	28.154633333333337	24.30768
PLXNA2	63.075199999999995	111.66444999999999	56.7343	57.33259999999999
SPAG5	13.413415	22.086111666666667	60.02198333333334	35.90456666666667
ANKRD13A	28.52768333333333	38.65943333333333	45.44386666666667	147.49633333333333
TPD52	165.61616666666666	169.81083333333333	151.30233333333334	114.49549999999999
ACACB	12.123746666666667	16.117383333333333	36.586866666666666	19.451266666666665
TRAF4	49.43931666666666	57.395399999999995	138.64933333333335	38.61495
PAG1	45.503433333333334	56.5751	32.58849333333333	37.06956666666667
GPATCH1	33.53223333333333	38.95953333333333	29.608	56.58248333333333
ICAM3	18.93437666666667	8.222611666666667	30.785844999999995	2.7331983333333336
NT5C2	96.93086666666666	107.69966666666666	108.01491666666668	136.1705
MCAM	300.8575	288.83866666666665	122.25133333333333	114.07553333333335
GPC4	7.333586666666666	11.429301666666667	12.795585000000003	11.143838333333333
MBNL3	0.13669033333333333	1.0359038333333335	1.1218133333333333	0.14734366666666668
CAMSAP3	109.95078333333333	80.93091666666668	84.6614	76.33091666666667
RAP1GAP	202.91016666666667	186.4081666666667	185.4615	367.8786666666667
XAB2	131.60966666666667	122.27816666666666	97.35485	121.49266666666666
STXBP2	3.52426	4.553393333333333	2.3994091666666666	78.12625000000001
MAP2K7	88.54343333333333	128.22916666666666	63.893283333333336	183.70950000000002
NMRK2	0.0	0.89169	0.0	1.158085
DGKD	133.26001666666667	93.9455	119.64823333333332	199.46850000000003
CTTNBP2	23.474466666666668	41.25031666666667	44.51813333333334	84.21203333333334
ACTL6B	185.15050000000005	141.75941666666668	109.40698333333334	127.76466666666666
RARB	3.900351333333333	6.966081666666667	5.828228333333333	14.35768
TOP2B	349.8183333333333	336.17633333333333	263.7755	176.072
TM9SF3	80.30021666666667	138.749	141.2799666666667	282.90116666666665
NFKB2	5.719381666666667	8.95506	17.788166666666665	8.481793333333334
UBE2T	12.347608333333334	7.266386666666666	14.22372	5.770763333333334
PPP1R12B	24.328216666666666	29.616033333333334	40.454	44.96138333333334
DNAJC10	47.6432	22.95805	65.65031666666667	132.86666666666667
GTF3C1	91.89528333333334	118.01416666666665	116.78266666666667	162.56966666666665
IL4R	8.488085	9.195646666666667	9.031733333333333	26.638233333333332
USP33	131.58633333333333	154.71683333333334	105.24748333333332	257.2078333333333
PAK3	1.5834513333333333	7.112244999999999	11.167143333333334	41.978566666666666
CAPN6	0.1062935	0.0	0.3146235	2.3573239999999998
DCX	0.3962486666666667	1.8567083333333336	2.7540280000000004	3.5030066666666664
SNRPA	134.15173333333334	109.93821666666668	147.39366666666666	242.365
SPAG6	0.32051416666666666	1.040825	0.9919823333333334	3.651768333333333
EXOSC5	35.03808333333333	28.688583333333337	40.34831666666667	47.13068333333333
DYNC1I2	198.1398333333333	191.9846666666667	208.77983333333336	284.98216666666667
APBB1IP	3.3994261666666663	12.817988333333334	17.116133333333334	5.741238333333334
FAM76B	29.60943333333333	51.08715	29.749449999999996	45.34308333333333
SIRT6	34.56215	40.071666666666665	60.0298	65.28273333333334
TYR	0.0	0.0	0.1367421666666667	0.0
POLD3	14.125291666666667	16.7751	16.212245	35.709849999999996
ACTN2	11.470350000000002	9.150046666666666	10.953933333333334	4.8167366666666664
CAPZB	237.307	212.64116666666666	258.7486666666667	271.3385
GPR137B	64.65155	161.09866666666667	72.94966666666666	23.865650000000002
NAALAD2	5.879639999999999	11.034908333333334	40.1477	4.131013333333334
JADE1	69.41828333333333	97.34751666666666	68.37831666666666	89.89446666666667
SLC25A43	30.01946666666667	24.180533333333333	26.37086666666666	1.8616966666666668
UBE2A	51.762033333333335	51.33268333333333	51.34728333333334	87.50193333333334
FGFR1	329.142	347.02816666666666	502.21900000000005	254.56016666666665
FKBP6	0.0	3.23246	0.0	0.4219683333333333
SMC1B	0.3911251666666667	0.5108006666666666	0.3818146666666667	0.27968833333333337
FBLN1	32.83368333333333	43.25731666666667	26.826849999999997	23.653433333333336
ITGA8	2.297822	15.217374999999999	1.1161113333333335	1.4240733333333333
CST7	1.804405	2.0145483333333334	3.702795	0.0
MAP2	198.33916666666664	348.778	315.5530333333333	517.4254999999999
PIAS2	70.97176666666667	68.01211666666667	77.25361666666667	156.7048333333333
AMPH	134.245	116.86969999999998	145.33583333333334	198.77283333333332
ARAF	79.32421666666667	71.54758333333332	95.47366666666669	231.3551666666667
MCCC1	51.02880000000001	55.907500000000006	62.60656666666667	63.063033333333344
LAMP3	0.32471666666666665	0.0	0.0	0.0
FAP	0.0	0.367932	0.2848068333333333	1.5467886666666664
NEBL	53.53066666666667	43.382083333333334	42.32207499999999	27.4473
ACER3	5.031693333333333	10.329268333333333	8.583843333333332	13.26037
UBE2K	111.50585000000001	166.0536666666667	150.11333333333334	249.82799999999997
PIK3C3	43.47096666666667	54.88601666666667	47.16578333333333	76.29223333333333
N4BP2	3.3322000000000003	6.860478333333333	9.222476666666667	13.8255
C12orf5	17.944733333333335	10.231915	12.834926666666668	64.91998333333333
TULP3	68.65523333333334	58.7235	20.23285	61.38336666666667
SYNJ2	18.430703333333337	24.63665	17.91193	47.518233333333335
ADCY2	41.83633333333333	75.14766666666667	27.141116666666665	76.91585
PPP2R5C	56.85871666666666	79.78426666666667	66.84633333333333	181.436
RBFOX1	65.56091666666667	95.26036666666666	157.42561666666668	255.79600000000002
GNB1	838.0881666666668	975.7146666666667	982.3941666666666	1032.0611666666666
HOXA9	0.0	0.0	0.393005	0.0
EDN1	13.425198333333334	27.786666666666665	4.744936666666667	18.653916666666664
MLLT10	59.09448333333333	90.35753333333332	94.3574	85.99201666666666
ZCWPW1	28.9519	35.12818333333333	20.2432	17.495833333333334
ADCYAP1R1	44.89396666666667	63.72821666666667	63.462700000000005	129.43699999999998
FGF20	7.619465000000001	9.131723333333333	3.545303333333333	2.3585283333333336
ITM2A	115.38714999999998	178.93066666666667	129.40916666666666	138.13583333333335
NRD1	165.12433333333334	164.719	126.87733333333331	167.5445
VDAC3	485.2616666666667	390.47583333333336	437.915	228.70433333333335
PCM1	133.97485	144.923	125.03133333333331	151.61633333333333
TNRC6C	88.86243333333333	111.35438333333336	113.92098333333333	146.4535
CBFA2T2	42.129083333333334	41.04301666666667	43.50536666666667	51.24785
BRINP1	189.90266666666665	266.3448333333334	208.78183333333334	298.48516666666666
ITCH	38.320683333333335	59.698	46.15605	89.85371666666667
PKD2L2	0.09362283333333334	0.23248733333333335	0.5095503333333334	0.8801800000000001
TP53INP2	97.09488333333336	57.39269999999999	104.91976666666669	442.52666666666664
SDF4	589.1371666666666	267.8546666666667	334.8036666666667	860.8681666666668
MYH7B	10.594261666666666	23.19765	20.71656666666667	32.62003333333333
BPIFB2	0.0	0.0	0.0	1.3350206666666669
TP73	49.2665	44.290533333333336	17.86296	12.258323333333331
TOLLIP	318.94616666666667	233.66049999999998	352.4846666666667	412.8336666666667
UBE2D4	38.01015	50.432883333333336	46.35496666666666	18.219099999999997
CLUL1	20.020953333333335	0.0	0.0	0.0
RUNX1T1	97.87048333333333	122.72401666666667	58.61965	33.51403333333334
CDH17	0.14079716666666667	0.06011216666666667	0.0	0.1451875
THOC1	81.9559	71.48094999999999	60.555583333333324	72.40231666666666
FKBP7	17.481283333333334	22.2948	15.712871666666667	26.360983333333333
OSBPL6	20.058466666666664	31.2353	32.95115	110.98575
SLC1A3	981.1368333333334	1692.5616666666665	1395.8200000000004	1481.4683333333332
XRCC5	219.351	248.3255	139.16649999999998	31.34495
LXN	19.402083333333334	30.707716666666666	11.383136666666665	140.94116666666665
SP140	0.8734183333333333	1.1231383333333333	0.0	1.156315
MKNK1	66.23871666666666	24.75175	19.896483333333332	42.48981666666666
TNS1	10.312711666666667	22.267266666666668	13.498728333333334	62.90108333333333
REXO1	82.1732	93.11983333333335	120.07166666666666	94.81016666666666
SAR1A	85.6671	153.10866666666666	101.10724999999998	211.23283333333333
CDC14A	1.2344866666666665	2.5385926666666667	1.9834168333333337	6.786586666666667
RAPGEF3	8.676558333333334	16.945566666666668	19.036583333333336	40.471016666666664
CEACAM1	1.067902	2.3536876666666666	1.1293396666666669	0.0
SENP1	17.35226666666667	22.48766666666667	16.403105	34.0856
DUSP13	0.4649730000000001	0.08892483333333333	0.18970849999999997	0.30355533333333334
CIC	418.9376666666667	380.12899999999996	437.37083333333334	389.1938333333333
LIPE	41.81496666666666	65.12283333333335	82.72723333333334	58.83035
PAFAH1B3	262.35	173.79533333333333	169.61999999999998	83.72478333333333
OPHN1	11.429173333333333	25.89271666666667	31.934883333333335	52.589
AFM	0.10298066666666666	0.0	0.11658966666666666	0.0
KIF22	63.351	42.81818333333333	67.57300000000001	16.543831666666666
SCGN	37.204116666666664	26.01401	0.423265	0.19405666666666666
LRRC16A	36.37981666666667	41.20183333333333	37.357	34.36268333333333
PGM1	83.94788333333334	109.98653333333334	92.75456666666668	247.77366666666668
DDX1	174.02783333333332	211.19066666666666	208.65533333333335	233.06183333333334
DNM2	117.07516666666668	149.22566666666665	146.32183333333333	127.60683333333333
EPB41L2	32.880166666666675	41.52376666666667	51.51825	53.50265000000001
RIMS1	209.246	197.53633333333332	156.62446666666665	164.763
MOXD1	0.5566443333333333	0.6353203333333334	0.7564108333333333	4.3174573333333335
STX7	59.260316666666675	67.29673333333334	74.94914999999999	155.45133333333334
RABL2B	18.107983333333337	7.622811666666667	75.83886666666666	24.926999999999996
KEAP1	149.94316666666666	182.7225	187.24350000000004	174.587
DDX43	1.2444078333333335	0.0	0.0	0.341114
PTPRH	1.0164223333333333	0.2069023333333333	0.08227233333333334	1.3114733333333335
DCT	1.278454	19.20345	0.932973	1.1486035
SLC35C2	70.1148	60.99928333333333	103.9689	108.30358333333334
CRYBG3	4.775698333333334	7.636976666666668	10.47059	8.998133333333334
EPHA6	6.545059999999999	30.602499999999996	1.2432345	9.12296
SCTR	0.17820666666666665	3.8545383333333327	11.951481666666666	0.8674126666666666
RFX3	11.304605	15.305983333333335	12.532416666666665	19.278100000000002
RIF1	26.658683333333332	34.85986666666667	29.076103333333332	93.70918333333333
RAB21	42.499633333333335	62.31885	96.34095	135.95516666666666
SLC4A4	53.25396666666666	141.42516666666668	126.05659999999999	416.4646666666667
SMARCA2	212.75250000000003	229.2501666666667	230.16049999999998	373.8481666666667
RDH8	0.0	0.0	2.8646816666666663	0.28198833333333334
SESN1	154.12966666666668	176.49733333333333	155.779	219.89333333333332
MID2	20.192833333333336	36.28426666666667	40.41913333333333	55.676700000000004
PIH1D3	0.0	0.0	0.0	1.1114416666666667
COL5A3	6.301496666666666	7.974941666666667	6.346931666666667	5.518933333333333
SRCAP	104.8734	128.53616666666667	134.85166666666666	158.31550000000001
KIAA0020	18.700483333333334	12.446716666666667	23.83435	87.75416666666666
CHRNA3	32.61076666666666	76.93025	19.536181666666668	11.342128333333335
KCNN2	50.745983333333335	62.31458333333333	53.51636666666667	202.06033333333332
CNOT4	53.160866666666664	72.9388	53.93905	76.44323333333334
PSEN1	55.29408333333333	80.1694	74.84773333333334	127.71516666666668
CPOX	43.21671666666666	63.92501666666667	45.690933333333334	115.16705000000002
CLDND1	431.9828333333333	626.8043333333333	517.1113333333334	280.9981666666667
MOK	27.0869	13.088653333333333	14.472633333333334	13.375438333333333
HSP90AA1	5947.013333333333	3414.2333333333336	3259.09	805.8998333333333
RBL1	9.730183333333333	13.88079	13.983676666666666	7.894314999999999
DLGAP4	78.82978333333334	86.43708333333332	89.26453333333332	259.59633333333335
IGSF9B	42.71960000000001	62.96243333333333	139.56451666666666	66.44411666666667
NDC80	0.17220266666666664	0.20015333333333332	4.965975	0.1301035
AP4E1	9.254075	14.502733333333332	15.787321666666669	31.78618333333333
RSBN1	41.242416666666664	63.56281666666667	50.7831	80.46048333333334
MAGI3	25.697099999999995	24.556016666666668	40.09355	47.45328333333333
AFP	0.0	0.0	0.0	0.530463
COL4A4	0.42123166666666667	0.7572071666666668	0.7165974999999999	1.6529715000000003
TCF7	2.69711	4.201135	6.037001666666666	6.5855749999999995
OSTM1	88.86948333333333	102.80643333333335	83.88186666666667	140.07083333333335
CDH7	45.04861666666667	41.343199999999996	46.1296	66.58691666666668
IMPG2	0.38915950000000005	2.0345058333333337	0.19824050000000001	1.467525
PCNP	248.29916666666668	309.81183333333337	252.33116666666663	32.10086666666667
EXD2	65.07796666666667	51.79238333333333	68.07206666666667	124.52926666666666
ARG2	120.8329	90.2821	105.12448333333333	7.7123816666666665
MEF2C	14.246764999999998	21.696566666666666	29.19416666666667	42.392183333333335
PTPRC	2.5069065	5.741273333333332	3.1104366666666667	2.8135236666666668
CACNA1S	0.0	0.06616799999999999	0.0	1.341533
PKP1	0.25416099999999997	0.3745566666666667	0.3503401666666666	0.08237133333333334
UBA5	88.27778333333333	120.18183333333333	61.648050000000005	105.39104999999999
STK17B	12.890396666666668	30.98755	27.62821166666666	82.53906666666667
CDC14B	3.3353805	9.056431666666667	6.265416666666667	15.587316666666668
LRP2	2.5783365	6.516835666666666	0.37446413333333334	0.5352593333333333
JMJD4	50.61605	75.14184999999999	62.936350000000004	57.345
DUSP12	100.11808333333333	93.53755000000001	111.15786666666668	53.711333333333336
AACS	22.610733333333332	30.15676666666667	90.99986666666666	51.19723333333334
KIAA0141	119.23516666666667	97.86741666666667	102.53293333333333	138.9385
SLC13A1	0.0	0.33515283333333334	0.4333143333333333	1.8152750000000004
CADPS2	449.4508333333333	441.801	437.72650000000004	236.99316666666664
PCDHB4	22.633799999999997	15.629143333333333	32.0285	18.393633333333334
PCDHA6	59.38495	58.70871666666667	56.34348333333333	55.42243333333334
PCDHGA2	91.13083333333334	104.54331666666667	92.76126666666669	148.65466666666666
HSPB11	36.34176666666667	21.223583333333334	21.86753333333333	26.904016666666667
PHLPP1	51.71023333333334	90.26365	78.78644999999999	182.85233333333335
ATP8B1	0.5973651666666666	0.4899605	0.24324716666666665	0.7339128333333332
IL12RB2	0.0	0.7077915	0.0	2.0698353333333332
SMARCD3	240.67366666666666	246.66	256.9216666666667	167.53600000000003
WDR70	58.194583333333334	78.52263333333333	35.17693333333333	34.09595
FYB	1.3212460000000001	3.7834610000000004	2.196891666666667	3.7248289999999997
MPP4	4.076204999999999	10.465736666666666	20.91920166666667	17.03255
STRADB	33.31678333333333	29.283833333333334	38.01818333333333	59.38608333333334
BZW1	50.52643333333333	215.13683333333333	177.56733333333332	325.2674999999999
PGR	0.5864526666666666	0.7828750000000001	0.29632533333333333	25.41713333333333
C1QTNF3	72.14889999999998	48.839999999999996	15.467600000000003	10.260623333333333
ME2	80.03613333333334	90.09071666666667	40.46548333333334	41.175716666666666
C5orf22	35.34401666666667	36.02166666666667	39.615950000000005	79.88836666666666
CCNT2	52.90825	84.02083333333333	66.98310000000001	82.42914999999999
FAM135A	28.357466666666667	30.460549999999998	40.805166666666665	58.70251666666667
COL19A1	4.368336666666666	7.480741666666666	1.8177726666666667	2.0344103333333337
EPB41L3	294.88283333333334	441.13166666666666	408.12416666666667	444.42233333333337
COBLL1	6.017613333333333	14.5257	7.223770000000001	23.524433333333334
DLG3	42.047216666666664	52.47095000000001	72.13186666666667	94.49574999999999
KCNK2	2.957988333333333	21.22444666666667	4.32564	46.18085
SERTAD4	12.9332	30.074066666666663	18.51138333333333	63.91486666666666
TRAF5	4.761877166666666	8.645769999999999	9.395068333333333	2.5406766666666667
